Latitude,Longitude,Sample Date,emsd,urad,drad,nir08,emis,swir22,atmos_opacity,green,trad,swir16,cdist,red,atran,blue,lwir
-27.273889,28.49,04-09-2013,24.5,897.5,481.0,11030.0,9803.5,8977.0,,9341.0,9047.0,10044.5,184.5,9482.5,8712.5,8377.5,
-27.3,28.586944,04-09-2013,-9999.0,895.5,480.0,14927.5,-9999.0,15535.5,,10863.0,9634.5,17772.0,782.5,12369.0,8713.5,9528.5,
-26.98472222,26.63227778,04-09-2013,77.0,255.0,162.0,15342.5,9732.0,15202.5,,10854.5,8922.5,17802.5,213.5,12244.5,9546.0,9562.5,
-29.033333,23.983333,04-09-2013,73.0,358.0,215.5,14433.0,9688.0,12952.5,,10176.5,9581.5,15075.0,1193.0,11080.0,9449.0,8874.0,
-30.336111,27.359444,04-09-2013,20.5,388.0,229.0,8557.0,9867.5,8365.0,,9322.5,7824.5,8724.5,2154.0,9279.5,9421.0,8660.0,
-29.615556,27.065278,04-09-2013,71.0,426.0,247.0,14479.5,9644.0,12639.5,,10456.0,8674.0,14295.0,7024.0,11522.5,9362.0,9205.0,
-31.031389,28.883333,04-09-2013,40.0,401.0,238.0,10017.5,9688.5,9824.0,,9920.5,9055.5,10423.5,3602.5,9817.0,9403.0,8933.0,
-30.86013889,29.07125,04-09-2013,31.5,387.0,231.0,12284.5,9820.0,11969.5,,10177.5,9049.0,13376.0,4793.0,10891.0,9427.0,9162.5,
-30.77586667,29.03221667,04-09-2013,44.0,371.0,223.0,14752.5,9660.0,14433.0,,10359.0,9189.5,17498.0,4492.5,11407.0,9446.0,9313.0,
-34.031944,22.053333,04-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-34.039722,22.133333,04-09-2013,80.0,1581.0,783.0,18221.0,9839.0,10943.5,9.0,9553.0,8818.0,14382.0,552.0,9450.0,7868.0,8541.0,44084.0
-33.08883333,19.21878333,04-09-2013,51.0,591.0,328.0,12615.0,9641.0,11854.5,9.0,9856.5,7757.5,13707.0,320.0,9926.0,9104.5,9117.0,41413.5
-30.830556,26.921389,05-09-2013,59.0,387.0,228.0,10673.0,9708.0,10209.5,,9167.0,8490.0,11412.0,5995.5,9270.0,9421.0,8445.5,
-28.44555556,32.325,03-10-2013,,2010.0,967.0,17079.0,9824.0,12345.0,138.0,10239.5,8930.0,15011.5,80.5,10443.5,7194.0,9053.0,45062.0
-29.744167,29.905833,05-09-2013,69.0,389.0,230.0,11922.5,9748.0,13435.5,,9693.0,9393.5,14745.5,6785.0,10250.5,9424.0,8936.0,
-30.13573889,30.67422222,05-09-2013,-9999.0,995.0,521.0,11338.5,-9999.0,9483.0,10.0,9634.0,7962.0,10415.5,1512.0,9363.0,8507.5,8864.5,
-29.160278,26.573333,05-09-2013,88.0,324.0,196.0,13483.5,9675.0,12997.5,,10256.5,8470.5,15270.0,1122.0,11316.5,9411.0,9180.0,
-30.679722,26.7125,05-09-2013,99.0,670.0,370.0,10295.0,9699.5,9571.0,8.0,9958.5,8427.5,10584.0,116.5,10406.0,8982.0,8998.0,42949.0
-30.160091,27.40124,05-09-2013,124.0,380.0,225.0,13749.0,9698.0,12446.5,,9981.5,8198.5,14233.5,728.0,11007.0,9431.0,8997.0,
-34.02861,22.22222,05-09-2013,105.5,808.0,428.0,14845.5,9816.0,9912.0,11.0,8887.5,8315.5,12317.5,613.5,8716.0,8907.0,8181.0,42409.5
-24.058889,31.237222,06-09-2013,49.0,1591.0,785.0,13750.0,9641.0,13361.5,,9762.0,9601.0,15569.0,815.5,10752.5,7907.0,8751.0,
-27.573056,24.746389,06-09-2013,68.0,839.0,456.0,14287.0,9694.0,14756.5,,10519.0,9756.5,16913.0,93.0,11608.5,8784.0,9233.5,
-31.000833,26.353056,06-09-2013,56.0,603.0,338.0,11548.0,9721.0,11009.0,8.0,9107.0,8260.0,12768.0,201.0,9863.0,9054.0,8603.0,42642.0
-29.803611,30.516111,06-09-2013,112.0,565.0,318.0,13109.5,9769.0,11931.0,11.0,9703.0,7980.5,13967.0,1076.5,9989.0,9117.0,9073.0,41819.5
-28.735556,29.820556,09-09-2013,76.0,410.0,241.0,12995.5,9690.5,10731.5,,9353.0,8975.0,12899.5,1729.5,9514.0,9406.0,8601.5,
-26.73806,27.59194,09-09-2013,33.0,763.0,418.0,10378.5,9804.5,8419.0,17.0,9843.0,8223.0,8746.0,607.0,10002.0,8836.0,9326.0,42444.5
-26.45,28.085833,09-09-2013,89.5,939.0,500.0,14240.5,9680.5,15142.0,,10326.5,9997.5,17656.0,424.5,11478.0,8675.0,9291.0,
-33.38056,19.30167,09-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-32.502778,19.535833,09-09-2013,54.0,632.5,348.5,14285.0,9520.0,14681.5,8.0,11136.5,8036.5,16258.5,2616.0,12290.5,9067.5,9748.0,42348.0
-34.005833,22.351111,09-09-2013,-9999.0,743.5,398.0,,-9999.0,,-9999.0,,8539.0,,-9999.0,,8986.5,,
-31.860278,18.6875,10-09-2013,77.0,630.0,350.0,12115.0,9639.0,10032.0,9.0,9714.0,8315.5,11638.0,586.5,9761.0,9052.0,8665.0,42844.0
-25.127778,27.628889,10-09-2013,42.0,764.0,417.0,14113.0,9733.0,15727.0,9.0,10504.0,10120.0,17652.0,1244.5,11699.5,8871.0,9633.0,47097.5
-24.69514,27.40906,10-09-2013,117.5,753.0,412.0,13494.0,9581.0,10958.0,9.0,10130.0,9190.0,12784.5,1402.5,10664.5,8892.0,9495.0,45236.5
-22.769722,30.886944,10-09-2013,,1405.0,710.0,14665.0,9654.0,14293.0,132.0,10337.0,9822.0,16379.0,868.0,11227.0,8230.0,9600.0,46629.0
-23.281,30.54305556,10-09-2013,46.0,1362.0,693.0,13526.0,9567.0,13619.0,63.0,10488.0,9599.0,15360.0,2725.0,11188.0,8259.0,9717.5,46203.0
-27.802778,28.768333,10-09-2013,-9999.0,897.5,481.5,12245.5,-9999.0,11713.0,,9707.5,9093.0,14078.0,1703.0,10536.0,8700.0,8782.0,
-32.595833,19.009444,10-09-2013,56.0,858.0,457.0,10454.0,9705.0,9014.0,9.0,9034.0,7702.0,9699.0,66.5,9036.5,8763.0,8365.0,41142.5
-29.161667,23.696389,11-09-2013,90.0,400.0,236.0,7252.0,9904.0,7502.0,,10214.5,8352.0,7430.5,36.5,9131.0,9391.0,8604.0,
-27.01011111,26.69808333,11-09-2013,67.0,833.0,449.0,11501.5,9723.0,10613.5,8.0,10121.0,8744.0,11850.0,105.0,10483.0,8751.0,9514.0,43955.0
-29.641944,30.6875,11-09-2013,-9999.0,1207.0,619.0,13641.0,-9999.0,10047.5,,8893.0,9191.5,11978.5,819.0,8865.0,8472.5,8050.0,
-25.20639,27.558,11-09-2013,54.0,767.0,419.0,13490.0,9619.0,11518.0,86.5,10150.0,8929.5,13639.0,747.5,10704.5,8866.0,9417.0,44516.0
-27.363611,31.783333,11-09-2013,,1593.0,784.0,14826.5,9787.5,10257.0,,9109.0,9029.0,12667.5,1497.5,8900.0,7983.0,8237.5,
-26.970278,27.211111,11-09-2013,128.0,796.0,433.5,9228.0,9876.0,8049.0,9.0,9495.5,8092.5,8390.0,1667.0,9359.5,8796.0,9061.0,41969.0
-26.880278,26.965,11-09-2013,118.0,807.0,438.0,14193.5,9717.0,15769.0,8.0,10955.5,9897.0,18556.5,672.0,12174.5,8784.0,10046.0,46733.5
-26.98472222,26.63227778,11-09-2013,77.0,826.0,447.0,14927.0,9703.0,15584.0,8.0,11405.0,9283.0,17949.0,247.5,12698.0,8759.0,10291.0,45298.5
-28.768056,20.720556,11-09-2013,73.0,730.0,397.0,14092.0,9595.0,12630.0,,10960.0,7876.5,13685.5,85.5,11650.0,8878.0,9279.0,
-34.092222,21.295278,11-09-2013,99.0,1590.0,787.0,18248.0,9787.5,13403.0,12.0,10735.0,9227.0,17546.5,198.0,11171.0,7866.0,9650.0,45276.0
-33.13083,18.86278,11-09-2013,85.0,961.0,505.0,11376.5,9852.5,7995.0,10.0,9690.5,7590.0,8634.5,1074.0,10011.0,8610.0,8626.0,40552.0
-33.7075,18.97444444,11-09-2013,95.0,1107.0,571.0,12487.0,9632.0,10433.0,9.0,9514.0,7776.0,11846.5,73.5,9913.5,8398.0,8817.0,41531.5
-32.94583,18.33667,11-09-2013,66.0,920.0,485.0,14709.5,9618.5,8431.0,15.0,9115.0,7776.0,9984.5,889.5,9049.5,8673.0,8348.0,41525.0
-26.905,32.324722,12-09-2013,,2326.0,1109.0,16485.0,9848.5,9096.0,317.0,9576.5,9339.0,11782.5,280.0,9178.0,7159.0,8991.0,45344.0
-27.602222,29.942778,12-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-33.31388889,19.07472222,12-09-2013,55.0,994.0,519.0,12095.5,9712.0,9203.5,9.0,8868.0,7665.0,10644.0,186.5,8877.0,8563.0,8311.0,41055.5
-26.98472222,26.63227778,13-09-2013,77.0,826.0,447.0,14927.0,9703.0,15584.0,8.0,11405.0,9283.0,17949.0,247.5,12698.0,8759.0,10291.0,45298.5
-27.902778,24.615556,13-09-2013,78.0,849.0,460.0,14926.5,9736.0,16823.5,,11023.0,9949.5,19006.0,156.0,12161.5,8779.0,9614.5,
-25.99136,27.84208,16-09-2013,39.0,928.0,491.0,14161.0,9678.0,13860.5,,9876.0,10222.5,16385.5,689.5,10832.5,8799.0,8961.0,
-26.03611,30.99778,16-09-2013,82.0,1537.5,778.5,13455.5,9691.5,11754.0,209.0,10211.0,9320.5,14059.5,394.0,10689.0,7977.5,9723.5,45711.5
-26.45,28.085833,16-09-2013,89.5,939.0,500.0,14240.5,9680.5,15142.0,,10326.5,9997.5,17656.0,424.5,11478.0,8675.0,9291.0,
-25.447222,30.711667,16-09-2013,,1320.0,677.5,13247.5,9687.0,11991.0,,9392.0,9958.5,13656.0,2563.0,9720.0,8306.0,8585.5,
-28.760833,17.730278,17-09-2013,,669.0,373.0,8098.0,9880.0,7708.5,8.0,9405.0,8372.0,7760.0,666.0,8786.0,8981.5,8694.0,42610.0
-27.01011111,26.69808333,17-09-2013,67.0,349.0,212.0,11563.0,9684.0,10819.5,,9216.5,9656.0,12082.0,457.5,9555.5,9493.0,8321.0,
-25.73411,27.21422,17-09-2013,38.0,652.0,359.0,13883.0,9690.5,13550.0,,10089.5,10215.5,16386.0,767.5,11195.0,9123.0,9085.0,
-27.00222,28.76528,17-09-2013,-9999.0,969.0,515.0,13123.5,-9999.0,13054.0,,10124.5,9367.5,15691.5,3654.0,10745.0,8633.0,8967.0,
-26.648056,27.089444,17-09-2013,74.0,399.0,237.0,15503.0,9768.0,15591.0,,10686.5,10774.0,19042.5,735.5,12079.5,9438.0,9463.0,
-26.970278,27.211111,17-09-2013,128.0,403.0,239.0,7874.5,9904.0,7579.0,,8384.0,9144.0,7655.5,3209.0,8265.5,9433.5,7732.0,
-26.880278,26.965,17-09-2013,118.0,389.0,232.0,15003.0,9699.5,15979.5,,10637.5,11019.5,18982.0,731.0,11860.5,9450.0,9509.0,
-26.98472222,26.63227778,17-09-2013,77.0,356.0,216.0,15575.0,9732.0,15519.0,,11161.0,10859.5,18232.5,272.5,12463.5,9488.0,9606.0,
-29.042222,24.6,17-09-2013,105.0,569.0,321.0,9530.5,9794.0,8229.5,57.0,9473.0,8669.0,8856.0,2727.0,9237.5,9198.0,8626.0,43380.5
-29.028629,24.638389,17-09-2013,61.0,569.0,321.0,14233.0,9669.0,12061.0,56.0,10139.0,9971.0,13738.0,2876.0,11200.0,9196.0,9081.5,46587.0
-29.033333,23.983333,17-09-2013,73.0,358.0,215.5,14433.0,9688.0,12952.5,,10176.5,9581.5,15075.0,1193.0,11080.0,9449.0,8874.0,
-25.45963889,28.26430556,17-09-2013,176.0,1123.0,586.0,15095.5,9621.0,13209.5,,10133.5,9957.0,15836.5,1047.0,11046.0,8474.0,8940.0,
-25.57877778,29.12747222,17-09-2013,,1123.0,584.0,13924.5,9585.0,14352.0,,10207.0,9845.5,16923.0,3130.0,11199.5,8472.0,9193.5,
-28.760833,17.730278,18-09-2013,,669.0,373.0,8098.0,9880.0,7708.5,8.0,9405.0,8372.0,7760.0,666.0,8786.0,8981.5,8694.0,42610.0
-29.161667,23.696389,18-09-2013,90.0,400.0,236.0,7252.0,9904.0,7502.0,,10214.5,8352.0,7430.5,36.5,9131.0,9391.0,8604.0,
-25.81048333,27.90955222,18-09-2013,106.0,1127.0,584.0,12845.0,9602.0,12901.0,,9766.0,9783.0,15281.5,992.0,10454.5,8574.0,9052.0,
-25.398889,31.610556,18-09-2013,35.0,2351.0,1117.0,14181.0,9761.0,14303.5,275.0,10864.0,9655.0,16791.0,7.5,11728.5,7129.0,10133.5,46586.5
-27.935,26.126667,18-09-2013,77.5,377.0,225.0,15171.0,9632.0,16070.0,,11014.0,10433.5,18544.0,2500.0,12463.0,9446.5,9394.0,
-27.671111,27.236944,18-09-2013,96.5,354.0,214.0,13702.0,9751.5,13171.5,,10476.0,10147.0,15005.0,5137.5,11516.0,9481.0,9378.5,
-29.033333,23.983333,18-09-2013,73.0,358.0,215.5,14433.0,9688.0,12952.5,,10176.5,9581.5,15075.0,1193.0,11080.0,9449.0,8874.0,
-28.75,30.442778,19-09-2013,88.0,1195.0,614.0,12760.0,9695.0,12151.5,,9951.0,9048.5,13610.0,2663.0,10534.5,8465.0,8671.5,
-27.38972222,26.46388889,19-09-2013,98.0,358.0,217.0,9480.0,9784.0,8404.0,,8764.5,9489.0,8476.5,550.0,8634.5,9480.0,7977.5,
-34.250556,20.9925,19-09-2013,22.0,543.0,308.0,12641.0,9775.0,10089.0,8.0,8890.0,8855.0,12095.0,1261.5,8910.0,9223.0,8186.0,43777.5
-29.744167,29.905833,20-09-2013,69.0,1105.5,569.5,12544.0,9748.0,13014.0,,9765.0,10536.0,14466.0,4389.5,10199.0,8578.5,9038.5,
-27.671111,27.236944,20-09-2013,96.5,354.0,214.0,13702.0,9751.5,13171.5,,10476.0,10147.0,15005.0,5137.5,11516.0,9481.0,9378.5,
-27.573056,24.746389,20-09-2013,68.0,1717.0,859.0,14080.0,9694.0,14899.5,,10236.0,10444.0,16979.0,144.0,11166.0,7764.0,9249.0,
-28.760833,17.730278,23-09-2013,,669.0,373.0,8098.0,9880.0,7708.5,8.0,9405.0,8372.0,7760.0,666.0,8786.0,8981.5,8694.0,42610.0
-29.380556,30.2775,23-09-2013,94.0,873.5,468.0,15706.0,9722.0,12727.0,,9966.0,9119.0,15696.0,13.5,10012.0,8653.5,8896.0,
-33.818056,19.694722,23-09-2013,73.0,727.0,396.0,11313.5,9672.0,8618.0,,8649.0,7897.0,9504.5,1138.5,8677.0,8873.0,7978.5,
-34.065833,20.404167,24-09-2013,82.0,768.0,416.0,11225.0,9837.0,8206.0,,8279.0,7942.0,9001.0,1183.0,8261.0,8797.0,7562.0,
-24.670833,28.560833,24-09-2013,26.5,1290.0,673.0,15046.0,9635.5,14998.5,,10264.5,10786.5,18287.5,1700.5,11446.0,8150.0,9121.0,
-25.681111,31.783333,24-09-2013,,2321.0,1106.0,13253.0,9735.0,10789.0,308.5,10767.0,9283.0,12187.0,13.0,11090.5,7159.0,10132.0,45339.0
-25.67386,31.57527,24-09-2013,63.0,2207.5,1059.5,14946.5,9808.0,11390.5,312.0,10134.0,9543.5,13993.0,166.5,10295.5,7282.5,9557.5,46014.5
-28.747778,31.745833,24-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-29.140556,31.391944,25-09-2013,75.5,1950.0,943.0,13870.5,9752.0,9344.5,142.5,9719.5,8799.5,10989.5,245.0,9578.5,7334.0,9075.0,44589.0
-25.127778,27.628889,25-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-24.69514,27.40906,25-09-2013,117.5,1636.0,828.0,13679.5,9581.0,11377.5,22.0,10232.0,9431.5,13223.5,3491.5,10731.5,7847.0,9513.0,46111.5
-27.937778,31.209444,25-09-2013,-9999.0,1028.5,538.5,12157.5,-9999.0,11647.5,,9210.5,9679.5,13357.5,4214.5,9543.5,8650.0,8536.5,
-28.404444,30.013056,25-09-2013,23.0,1118.5,584.0,13754.5,9857.0,13784.5,,9957.5,10490.5,16868.0,2459.0,10570.5,8513.5,9207.0,
-26.73806,27.59194,25-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-26.45,28.085833,25-09-2013,89.5,1121.0,592.0,14482.0,9683.0,14829.0,,10289.5,10511.0,17595.5,1097.5,11308.5,8298.0,9220.5,
-33.501667,21.624167,25-09-2013,65.0,501.0,287.0,12610.0,9626.0,10174.5,9.0,9204.5,8483.0,12300.0,2602.0,9193.0,9296.0,8571.0,43015.0
-27.01011111,26.69808333,26-09-2013,67.0,732.0,406.0,11484.0,9723.0,10127.0,60.0,9785.0,8874.0,11122.5,439.0,10170.0,8859.0,9256.0,44343.5
-22.225556,29.990556,26-09-2013,,2725.0,1277.0,9165.0,9904.0,8225.0,,9573.0,9388.5,8571.5,161.0,9543.0,6598.0,8593.0,
-25.436111,31.982222,26-09-2013,-9999.0,2578.0,1209.0,12875.0,-9999.0,12628.5,207.5,10712.0,9562.0,14166.0,6.5,11339.0,6879.0,9976.0,
-25.20639,27.558,26-09-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-28.801278,31.955389,26-09-2013,18.0,1980.0,954.0,15642.5,9791.5,12004.0,96.0,10159.0,8911.0,14226.5,266.0,10392.5,7244.0,9222.5,44963.0
-27.169444,29.233889,26-09-2013,,1096.0,573.0,15989.5,9798.0,16557.0,,11170.0,10635.5,20303.5,2836.0,12268.0,8510.0,9895.5,
-27.00222,28.76528,26-09-2013,-9999.0,969.0,515.0,13123.5,-9999.0,13054.0,,10124.5,9367.5,15691.5,3654.0,10745.0,8633.0,8967.0,
-26.648056,27.089444,26-09-2013,-9999.0,-4602.0,-4782.0,,-9999.0,,-9999.0,,-255.5,,-9999.0,,-595.5,,
-26.970278,27.211111,26-09-2013,128.0,765.0,421.0,9085.0,9876.0,7976.5,60.0,9209.0,8483.0,8279.0,3049.5,9235.5,8844.0,8741.0,43004.5
-26.880278,26.965,26-09-2013,118.0,773.0,425.0,14990.0,9734.5,15978.0,60.0,10845.5,10604.0,19109.0,732.5,12098.0,8830.0,9856.0,48397.0
-28.141944,26.417778,26-09-2013,48.5,522.0,306.0,14969.0,9707.0,15064.0,60.0,10975.0,10083.0,18203.0,1681.5,12441.0,9128.0,9930.5,47074.5
-28.058889,30.373611,26-09-2013,96.0,1157.0,601.0,13539.0,9649.0,12170.0,,9441.0,10381.0,14644.5,4123.0,9787.5,8470.0,8691.0,
-26.861111,28.884722,27-09-2013,,1077.0,571.0,21448.5,9569.0,20888.5,,17277.5,6916.5,23120.5,,18549.0,8333.0,15159.0,
-27.902778,24.615556,27-09-2013,78.0,1764.0,880.0,14538.5,9736.0,15981.5,,10618.5,10794.0,18285.0,761.0,11763.0,7710.0,9308.0,
-25.99136,27.84208,30-09-2013,39.0,1078.0,574.0,14654.5,9682.0,13833.5,,10175.5,10389.0,16461.5,1010.0,10970.5,8358.0,9123.0,
-29.7775,29.470833,30-09-2013,,628.0,349.0,13691.0,9829.0,13992.0,,9791.5,11182.5,15860.0,4072.0,10426.5,9132.5,8954.0,
-29.987778,29.851667,30-09-2013,76.0,1016.0,529.0,14059.5,9795.5,12406.0,,9520.5,10398.5,14767.0,5854.0,9732.0,8678.0,8726.0,
-29.744167,29.905833,30-09-2013,69.0,1105.5,569.5,12544.0,9748.0,13014.0,,9765.0,10536.0,14466.0,4389.5,10199.0,8578.5,9038.5,
-26.45,28.085833,30-09-2013,89.5,1121.0,592.0,14482.0,9683.0,14829.0,,10289.5,10511.0,17595.5,1097.5,11308.5,8298.0,9220.5,
-31.396,29.2651,30-09-2013,127.0,2307.0,1070.0,9679.0,9725.0,9148.0,,9512.5,9513.0,9571.0,1140.5,9442.5,7089.0,8582.0,
-31.554722,29.245556,30-09-2013,93.0,2154.5,1007.0,14342.0,9780.0,11971.5,,9556.0,9961.0,14551.5,246.0,9995.5,7237.5,8447.5,
-24.183889,30.823889,01-10-2013,48.5,2183.5,1065.5,13971.0,9649.5,11777.5,173.5,10224.0,9822.5,14093.0,490.5,10788.0,7268.5,9616.0,47218.5
-25.73411,27.21422,01-10-2013,-4986.5,-4441.5,-4705.5,6397.0,-163.0,6208.5,-4993.0,5164.0,-125.5,7857.5,-4628.0,5547.0,-787.0,4790.5,23319.5
-28.44555556,32.325,31-10-2013,,2010.0,967.0,17079.0,9824.0,12345.0,138.0,10239.5,8930.0,15011.5,80.5,10443.5,7194.0,9053.0,45062.0
-27.671111,27.236944,01-10-2013,-9999.0,534.0,311.0,,-9999.0,,-9999.0,,9134.0,,-9999.0,,9122.0,,
-30.568333,29.422778,01-10-2013,45.0,865.5,460.5,14111.0,9777.0,12439.0,,9452.5,10557.0,14431.0,2441.5,9772.5,8856.5,8697.0,
-30.570833,29.150556,01-10-2013,51.5,719.0,392.0,13612.0,9695.0,13429.0,,10327.0,10586.0,15979.0,4953.0,11144.0,9027.0,9148.5,
-31.104278,29.399722,01-10-2013,26.0,2092.5,987.5,12506.0,9749.0,10835.5,,9205.5,9838.5,12504.0,1026.5,9419.5,7359.0,8406.0,
-34.031944,22.053333,01-10-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-34.005833,22.351111,01-10-2013,80.5,821.0,442.0,16217.0,9791.0,12053.5,100.5,10063.5,8297.0,15119.0,347.0,10169.5,8880.0,9163.5,42416.5
-25.45963889,28.26430556,01-10-2013,176.0,1138.0,603.0,15238.0,9621.0,13022.0,,10064.0,10710.0,15595.5,2073.5,10812.0,8308.0,8853.5,
-28.068333,31.55,01-10-2013,,1293.5,656.0,13629.0,9805.0,13781.0,,9914.5,9725.0,15724.5,1920.5,10561.0,8357.5,8841.5,
-29.161667,23.696389,02-10-2013,90.0,528.0,301.0,8095.0,9876.0,7612.0,162.0,10303.0,8260.0,7702.0,18.0,9627.5,9272.0,9281.0,42076.0
-27.01011111,26.69808333,02-10-2013,67.0,732.0,406.0,11484.0,9723.0,10127.0,60.0,9785.0,8874.0,11122.5,439.0,10170.0,8859.0,9256.0,44343.5
-25.81048333,27.90955222,02-10-2013,106.0,1105.0,588.0,13379.5,9610.0,13567.5,,9968.5,10088.0,16099.5,1403.5,10693.5,8333.0,9146.5,
-24.058889,31.237222,02-10-2013,49.0,2659.0,1263.0,14548.5,9641.0,14654.5,,10114.5,10339.5,17165.5,338.0,11477.5,6459.0,8973.0,
-30.733889,29.828333,02-10-2013,50.0,1696.5,825.5,14183.0,9729.0,12068.5,,9613.0,9874.0,14598.0,1077.0,9647.5,7839.0,8829.5,
-30.398056,30.601944,02-10-2013,-9999.0,1219.0,627.0,16052.5,-9999.0,11177.0,,9487.0,9300.0,13439.0,153.5,9609.5,8257.0,8513.5,
-27.00222,28.76528,02-10-2013,-9999.0,1026.0,547.0,14800.5,-9999.0,14798.5,,10468.0,10441.0,17655.5,3625.5,11614.0,8549.0,9364.0,
-27.02314,28.59389,02-10-2013,,1070.0,568.0,12462.0,9631.5,11499.0,,9887.5,10070.5,12976.0,2947.5,10265.5,8486.0,9067.5,
-27.273889,28.49,02-10-2013,24.5,1098.0,581.0,11686.5,9811.5,9195.5,,9306.5,10033.0,10377.5,5234.5,9457.0,8444.0,8255.0,
-27.3,28.586944,02-10-2013,-9999.0,1094.5,579.5,15344.0,-9999.0,16035.0,,10993.0,10912.0,18436.5,5837.5,12667.5,8448.0,9591.0,
-27.802778,28.768333,02-10-2013,-9999.0,948.0,503.5,12848.0,-9999.0,12244.0,,9972.5,10080.0,14719.0,11088.5,10864.0,8708.0,8932.0,
-26.98472222,26.63227778,02-10-2013,77.0,801.0,439.0,15382.0,9703.0,15806.0,60.0,11371.5,10232.0,17808.5,269.0,12886.0,8782.0,10080.0,47642.0
-27.398611,26.614722,02-10-2013,62.0,698.0,391.0,14688.5,9756.0,13960.0,60.0,10878.5,9748.0,15814.5,127.5,11727.5,8897.0,9734.0,46330.0
-27.671111,27.236944,02-10-2013,-9999.0,534.0,311.0,,-9999.0,,-9999.0,,9134.0,,-9999.0,,9122.0,,
-29.160278,26.573333,02-10-2013,88.0,678.0,377.0,14260.5,9677.0,13325.5,-9999.0,10871.0,10269.0,15707.0,2361.0,11880.0,9020.0,9960.5,47454.0
-29.615556,27.065278,02-10-2013,71.0,824.0,450.0,17334.0,9644.0,15768.0,,12896.0,7927.5,17420.5,,14105.0,8666.5,10400.5,
-28.883333,27.89,02-10-2013,,1005.0,533.0,16117.5,9605.0,11685.0,8.0,10142.0,9822.0,14392.5,359.5,10220.5,8610.0,9164.5,46692.0
-31.031389,28.883333,02-10-2013,40.0,1189.0,605.0,10593.0,9690.0,10072.5,,9765.0,10213.5,11440.5,5925.0,9687.0,8463.0,8826.0,
-30.86013889,29.07125,02-10-2013,31.5,1169.0,598.0,12721.0,9780.5,11855.5,,10024.5,10527.0,13507.5,4757.5,10795.0,8511.0,9124.5,
-30.77586667,29.03221667,02-10-2013,44.0,1069.5,553.5,15204.0,9660.0,14215.5,,10272.0,10678.5,17269.0,5506.0,11041.5,8628.5,8980.0,
-34.039722,22.133333,02-10-2013,80.0,1581.0,783.0,18221.0,9839.0,10943.5,9.0,9553.0,8818.0,14382.0,552.0,9450.0,7868.0,8541.0,44084.0
-34.02861,22.22222,02-10-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-27.495556,26.074722,02-10-2013,81.0,755.0,418.0,14954.0,9688.0,16378.5,60.0,11191.0,10306.0,20022.0,2438.5,12738.0,8808.0,9913.0,47854.0
-28.44555556,32.325,16-01-2014,,3898.0,1718.0,39350.5,9904.0,12097.5,,42181.5,3381.0,10844.5,483.5,41524.0,5089.0,44594.5,
-29.744167,29.905833,03-10-2013,69.0,1105.5,569.5,12544.0,9748.0,13014.0,,9765.0,10536.0,14466.0,4389.5,10199.0,8578.5,9038.5,
-26.648056,27.089444,03-10-2013,-9999.0,-4602.0,-4782.0,,-9999.0,,-9999.0,,-255.5,,-9999.0,,-595.5,,
-26.970278,27.211111,03-10-2013,128.0,765.0,421.0,9085.0,9876.0,7976.5,60.0,9209.0,8483.0,8279.0,3049.5,9235.5,8844.0,8741.0,43004.5
-26.880278,26.965,03-10-2013,118.0,773.0,425.0,14990.0,9734.5,15978.0,60.0,10845.5,10604.0,19109.0,732.5,12098.0,8830.0,9856.0,48397.0
-27.3,28.586944,03-10-2013,-9999.0,1094.5,579.5,15344.0,-9999.0,16035.0,,10993.0,10912.0,18436.5,5837.5,12667.5,8448.0,9591.0,
-30.160091,27.40124,03-10-2013,124.0,670.0,375.0,13680.5,9698.0,13361.0,,10279.5,9148.0,14959.5,495.5,11175.5,8898.0,9071.5,
-30.336111,27.359444,03-10-2013,20.5,663.0,372.0,12637.5,9738.0,11616.5,,10810.0,6490.5,12170.5,,11522.0,8910.0,9350.5,
-29.615556,27.065278,03-10-2013,71.0,824.0,450.0,17334.0,9644.0,15768.0,,12896.0,7927.5,17420.5,,14105.0,8666.5,10400.5,
-30.830556,26.921389,04-10-2013,59.0,626.0,353.0,10839.0,9708.0,10507.0,,9296.0,9532.5,11552.0,3336.5,9598.5,8972.0,8501.5,
