Latitude,Longitude,Sample Date,emis,cdist,drad,green,urad,atmos_opacity,atran,trad,emsd,swir22,blue,swir16,red,lwir,nir08
-22.935,28.004167,26-02-2013,9722.0,468.0,1092.0,10429.5,2235.0,10.0,7062.5,9413.0,65.0,11254.5,9291.5,14172.0,10917.5,46457.5,15231.5
-23.763056,27.908611,26-02-2013,9820.0,1755.5,987.5,9125.0,1995.5,37.0,7338.5,9116.0,110.0,10238.5,8477.5,12748.5,9075.5,45190.0,14734.0
-22.548889,28.898056,26-02-2013,9439.0,232.5,942.5,9222.5,1951.5,13.0,7378.5,8539.0,,10106.5,8584.5,12287.5,9237.5,44182.0,15081.5
-22.91028,29.61111,26-02-2013,-9999.0,165.5,942.0,9866.0,1955.0,27.0,7354.0,8520.0,-9999.0,10635.0,8984.0,12534.0,9892.0,,14065.5
-25.127778,27.628889,26-02-2013,9750.5,578.5,736.0,9689.0,1440.0,12.5,8093.0,10418.0,42.0,14623.0,8809.5,16460.0,10447.0,48179.5,13829.0
-25.20639,27.558,26-02-2013,9619.0,92.0,729.0,9889.0,1424.5,43.5,8113.0,9506.0,54.0,11259.0,9013.0,13224.0,10332.5,46129.5,15620.5
-24.39619444,27.08983333,26-02-2013,9571.0,436.5,776.0,9629.0,1524.0,9.0,7959.0,9376.0,201.0,10611.0,8842.0,12593.0,9684.0,45998.0,13323.0
-24.69514,27.40906,26-02-2013,9581.0,1158.0,749.0,9624.0,1466.0,11.0,8050.0,9562.0,117.5,10325.0,8789.0,12654.0,9628.0,46428.5,14842.0
-25.73411,27.21422,26-02-2013,9684.0,79.0,1118.0,10091.0,2350.0,105.0,6818.0,9004.0,26.0,12580.5,9031.0,15683.0,10552.0,45514.0,15271.0
-27.363611,31.783333,26-02-2013,9845.0,52.5,1234.0,9504.0,2668.0,58.5,6824.0,9153.0,,9667.0,8486.5,13403.5,8961.5,44692.5,19873.0
-26.861111,28.884722,26-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.648056,27.089444,26-02-2013,9829.5,408.5,1038.0,9447.0,2130.0,10.0,7151.0,9320.5,74.0,10529.0,8692.0,13855.0,9194.0,45912.0,15815.5
-26.970278,27.211111,26-02-2013,9876.0,28.0,1045.0,8945.0,2145.5,9.0,7138.5,8744.0,128.0,7698.0,8512.0,8008.0,8671.5,44087.0,9018.0
-26.880278,26.965,26-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.98472222,26.63227778,26-02-2013,9703.0,264.0,1103.0,9783.0,2278.0,70.0,6934.0,9320.5,77.0,11094.5,8928.0,13556.0,9624.5,46340.0,16558.5
-33.7075,18.97444444,26-02-2013,9632.0,75.0,780.0,9458.0,1573.0,9.0,8138.0,9860.0,95.0,10281.0,8873.0,12367.5,9874.5,46588.0,14822.5
-29.161667,23.696389,27-02-2013,9876.0,236.0,457.0,9498.0,848.0,117.0,8873.0,8781.0,90.0,7561.5,8646.5,7655.0,8673.5,43434.0,7989.0
-29.641944,30.6875,27-02-2013,-9999.0,462.5,1556.5,9068.0,3514.0,38.0,5413.0,8595.0,-9999.0,9276.0,8275.5,11896.5,8746.5,,14880.0
-24.282222,28.090278,27-02-2013,-156.5,-4853.0,847.0,4508.0,1682.0,-4995.0,7726.0,9394.5,-4986.0,5007.0,4188.0,6298.5,4456.5,22851.5,6519.0
-24.670833,28.560833,27-02-2013,9634.0,1435.5,699.0,9446.5,1384.0,128.5,8101.0,8483.0,26.5,10736.5,8773.0,13768.0,9480.0,43461.0,14332.5
-27.602222,29.942778,27-02-2013,9635.0,993.0,1063.5,9310.0,2219.5,11.0,6981.0,8762.5,36.0,10744.5,8532.5,13670.5,9533.0,44765.0,15399.5
-27.00222,28.76528,27-02-2013,-9999.0,414.5,458.0,9731.0,851.0,12.0,8883.0,9357.5,-9999.0,9342.0,8762.0,10584.5,9909.5,,12500.0
-32.595833,19.009444,27-02-2013,9705.0,962.0,709.0,10289.0,1417.5,9.0,8319.0,10195.0,56.0,12162.0,9268.0,15259.0,10776.0,47158.0,15057.5
-33.08883333,19.21878333,27-02-2013,9641.0,1148.0,518.0,10265.0,986.5,9.0,8773.5,10009.0,51.0,13574.0,9358.0,16490.0,10770.0,46800.5,14418.0
-33.13083,18.86278,27-02-2013,9746.5,2773.0,729.0,11429.0,1458.0,16.0,8280.0,10027.0,85.0,13678.0,9868.0,15097.5,12330.5,46798.5,15614.5
-32.94583,18.33667,27-02-2013,9617.0,1858.0,800.0,9421.5,1632.0,32.0,8061.0,9617.5,48.0,9579.5,8641.0,11837.5,9334.0,46031.5,15749.0
-26.905,32.324722,28-02-2013,9880.0,290.0,1170.0,8733.5,2487.0,63.5,6892.0,9004.0,,8932.0,7946.5,12077.0,8117.5,44593.5,20515.5
-34.092222,21.295278,28-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.902778,24.615556,01-03-2013,9716.0,,990.0,20249.5,2001.0,42.0,7383.0,6176.0,78.0,22524.5,19312.5,24738.5,21142.0,35358.0,24580.0
-25.99136,27.84208,04-03-2013,9671.0,93.5,564.0,9098.0,1071.0,9.0,8528.0,9116.0,39.0,11172.0,8500.0,13755.0,9425.0,44917.0,14201.5
-26.73806,27.59194,04-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.45,28.085833,04-03-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-23.658056,31.05,05-03-2013,9649.5,2716.0,1523.5,9479.5,3387.0,,5751.0,9576.0,,11273.0,8377.0,14060.0,9633.5,,16174.5
-23.281,30.54305556,05-03-2013,9559.0,1528.5,1495.0,9821.5,3302.0,,5840.0,9286.5,46.0,11518.0,8451.0,13254.5,9983.0,,13571.5
-27.169444,29.233889,05-03-2013,9835.0,1221.0,914.0,9917.0,1861.0,10.0,7423.0,9004.0,,11943.0,8840.0,15713.5,9970.0,44982.0,16167.0
-26.861111,28.884722,05-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.398611,26.614722,05-03-2013,9797.0,105.0,730.0,9259.0,1439.0,9.0,8067.0,8911.0,62.0,10110.5,8580.5,12378.0,9321.5,44251.5,14957.0
-28.69485,28.23487,05-03-2013,9840.0,623.5,736.0,9169.0,1463.0,10.0,7899.0,8539.0,,10263.5,8482.5,12281.0,9125.5,43691.5,14617.0
-28.883333,27.89,05-03-2013,9605.0,222.5,748.0,9621.5,1488.0,9.0,7891.0,8669.0,,10420.0,8676.0,12715.5,9845.0,44191.0,15242.0
-25.45963889,28.26430556,05-03-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-27.01011111,26.69808333,06-03-2013,9723.0,109.5,696.0,9135.0,1363.0,8.0,8165.0,8762.5,67.0,9022.5,8469.0,10622.5,8896.0,43988.5,13296.0
-25.81048333,27.90955222,06-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-29.744167,29.905833,06-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.648056,27.089444,06-03-2013,9817.5,291.5,562.0,9238.0,1071.0,9.0,8544.0,9190.0,74.0,10796.0,8364.0,14255.5,9145.0,44774.5,15767.5
-26.970278,27.211111,06-03-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-26.880278,26.965,06-03-2013,9766.0,816.0,615.0,9803.5,1186.0,13.0,8399.0,9543.5,118.0,13593.5,8859.5,16902.5,10388.0,45868.5,14972.5
-26.98472222,26.63227778,06-03-2013,9703.0,264.5,654.0,9881.5,1271.0,9.0,8292.0,9153.0,77.0,11824.0,8832.5,14374.5,10147.0,45016.0,15598.0
-29.160278,26.573333,06-03-2013,9677.0,2221.0,790.0,9718.5,1578.0,9.0,7823.0,9245.5,88.0,11029.0,8851.0,13300.0,9999.0,45637.5,15295.0
-29.615556,27.065278,06-03-2013,9617.0,888.5,756.0,9961.0,1495.0,8.0,7919.0,9413.0,71.0,12992.0,8826.0,15193.5,11109.5,46223.0,15206.0
-34.031944,22.053333,06-03-2013,9652.0,166.0,1212.0,8849.0,2632.0,9.0,6758.0,8967.0,81.0,9934.0,8333.0,11757.0,8948.0,44774.0,11726.0
-34.039722,22.133333,06-03-2013,9823.0,23.5,1215.0,10074.0,2643.0,10.0,6740.0,9394.5,80.0,12312.0,8921.5,16290.5,10501.0,45857.5,16936.5
-30.830556,26.921389,07-03-2013,9720.0,5462.5,344.0,9595.0,613.0,9.0,9130.0,9022.5,59.0,9082.0,8674.0,10599.0,9855.0,44347.0,12282.0
-28.75,30.442778,07-03-2013,9695.0,1606.0,643.0,10439.0,1263.0,,8385.0,8924.5,88.0,11064.5,8674.0,13272.5,10945.5,,13916.0
-29.161667,30.629722,07-03-2013,9806.5,398.0,452.5,9111.5,851.0,,8852.5,9199.0,71.0,11894.0,8113.0,14463.0,9380.0,,14804.5
-30.160091,27.40124,07-03-2013,9714.0,730.0,326.0,10149.5,576.0,9.0,9185.0,9227.0,124.0,11434.0,8935.0,14134.5,10739.0,44853.5,15125.5
-30.336111,27.359444,07-03-2013,9876.0,2124.0,332.0,9258.0,587.0,8.0,9171.0,8669.0,20.5,7664.0,8471.0,7778.0,10256.0,43155.0,10658.0
-29.042222,24.6,08-03-2013,9794.0,278.0,687.0,9846.5,1332.0,34.0,8227.0,8930.0,105.0,8208.0,8786.0,8892.0,9250.5,44121.5,10516.0
-31.000833,26.353056,08-03-2013,9721.0,214.0,527.0,9257.0,998.0,9.0,8589.0,8558.0,56.0,10505.0,8464.0,12551.0,9417.0,43419.0,12840.0
-30.679722,26.7125,08-03-2013,9700.0,166.5,629.0,10395.0,1218.0,9.0,8301.0,8483.0,99.0,8189.0,9092.0,8867.0,11956.0,42959.0,13559.0
-34.005833,22.351111,08-03-2013,9785.0,182.0,996.0,9513.5,2096.0,39.0,7384.0,9357.5,80.5,12047.0,8765.5,15310.5,9760.0,45528.5,14528.0
-28.735556,29.820556,11-03-2013,9736.5,1164.5,428.0,8973.0,800.0,,8935.0,8420.0,76.0,9381.5,8143.5,11761.0,8794.5,,13825.0
-26.970278,27.211111,11-03-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-26.45,28.085833,11-03-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-29.1825,23.575556,11-03-2013,9730.0,790.5,849.0,9759.0,1681.0,25.0,7820.0,9153.0,84.0,8474.5,9053.0,9769.0,9305.0,45175.5,10978.0
-33.818056,19.694722,11-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.01011111,26.69808333,12-03-2013,9723.0,109.5,696.0,9135.0,1363.0,8.0,8165.0,8762.5,67.0,9022.5,8469.0,10622.5,8896.0,43988.5,13296.0
-34.065833,20.404167,12-03-2013,9827.0,603.0,902.0,8226.0,1853.0,,7632.0,9488.0,82.0,8743.0,7722.0,9914.0,8081.0,,13132.0
-25.127778,27.628889,12-03-2013,9750.5,578.5,736.0,9689.0,1440.0,12.5,8093.0,10418.0,42.0,14623.0,8809.5,16460.0,10447.0,48179.5,13829.0
-25.20639,27.558,12-03-2013,9619.0,92.0,729.0,9889.0,1424.5,43.5,8113.0,9506.0,54.0,11259.0,9013.0,13224.0,10332.5,46129.5,15620.5
-24.69514,27.40906,12-03-2013,9581.0,1158.0,749.0,9624.0,1466.0,11.0,8050.0,9562.0,117.5,10325.0,8789.0,12654.0,9628.0,46428.5,14842.0
-28.747778,31.745833,12-03-2013,9722.0,1381.0,1097.0,9518.5,2337.0,72.0,7168.0,9190.0,53.0,10236.5,8424.0,13617.0,9046.5,45062.0,19778.5
-28.404444,30.013056,12-03-2013,9859.0,1759.5,576.0,9036.0,1111.5,,8351.5,8116.5,23.0,10256.5,8176.5,12698.5,9279.0,,14053.5
-29.380556,30.2775,12-03-2013,9721.0,107.5,437.0,8992.0,812.5,,8893.5,8783.5,94.0,10189.5,7959.0,13100.5,8712.5,,16425.5
-26.861111,28.884722,12-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.648056,27.089444,12-03-2013,9817.5,291.5,562.0,9238.0,1071.0,9.0,8544.0,9190.0,74.0,10796.0,8364.0,14255.5,9145.0,44774.5,15767.5
-26.880278,26.965,12-03-2013,9766.0,816.0,615.0,9803.5,1186.0,13.0,8399.0,9543.5,118.0,13593.5,8859.5,16902.5,10388.0,45868.5,14972.5
-26.98472222,26.63227778,12-03-2013,9703.0,264.5,654.0,9881.5,1271.0,9.0,8292.0,9153.0,77.0,11824.0,8832.5,14374.5,10147.0,45016.0,15598.0
-28.376944,24.303056,12-03-2013,-147.0,-4455.5,795.0,5225.0,1564.0,-4992.5,7971.5,9915.5,-4937.5,6317.0,4771.0,7622.0,5309.5,23305.5,6882.0
-34.075556,20.145556,12-03-2013,9619.0,1559.0,874.5,10555.5,1789.5,,7708.5,10152.5,59.0,14255.0,9254.5,17598.0,11220.0,,15702.0
-29.140556,31.391944,13-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-24.39619444,27.08983333,13-03-2013,9571.0,436.5,776.0,9629.0,1524.0,9.0,7959.0,9376.0,201.0,10611.0,8842.0,12593.0,9684.0,45998.0,13323.0
-22.769722,30.886944,13-03-2013,9611.0,677.0,1451.0,9668.0,3191.0,,6002.0,10003.0,,13078.0,8459.0,15699.0,10115.0,,16884.0
-28.404444,30.013056,13-03-2013,9859.0,1759.5,576.0,9036.0,1111.5,,8351.5,8116.5,23.0,10256.5,8176.5,12698.5,9279.0,,14053.5
-29.161667,30.629722,13-03-2013,9806.5,398.0,452.5,9111.5,851.0,,8852.5,9199.0,71.0,11894.0,8113.0,14463.0,9380.0,,14804.5
-27.00222,28.76528,13-03-2013,-9999.0,414.5,458.0,9731.0,851.0,12.0,8883.0,9357.5,-9999.0,9342.0,8762.0,10584.5,9909.5,,12500.0
-27.02314,28.59389,13-03-2013,-9999.0,-9999.0,432.0,,798.0,-9999.0,8946.0,9357.5,-9999.0,,,,,,
-27.273889,28.49,13-03-2013,9816.5,200.5,414.0,9577.5,759.5,9.0,8996.5,9022.5,24.5,8309.5,8537.5,9458.0,9957.0,44151.0,13338.0
-27.4275,28.525833,13-03-2013,-9999.0,1045.0,411.5,8920.0,754.5,9.0,9002.0,9097.0,-9999.0,10565.0,8198.5,14652.0,8505.0,,22418.5
-27.3,28.586944,13-03-2013,-9999.0,808.0,412.5,10268.5,756.5,9.0,8998.5,10269.0,-9999.0,13942.0,8977.0,16456.5,11214.5,,15437.0
-28.141944,26.417778,13-03-2013,9707.0,781.5,786.0,9746.5,1568.0,10.5,7878.0,9116.0,48.5,12387.0,8816.5,15441.0,10343.0,45057.0,15549.0
-28.1175,26.719444,13-03-2013,9781.5,701.0,782.0,9794.0,1560.0,9.0,7884.0,8967.0,54.0,11208.5,8911.5,13450.0,9911.5,44608.0,13871.0
-29.160278,26.573333,13-03-2013,9677.0,2221.0,790.0,9718.5,1578.0,9.0,7823.0,9245.5,88.0,11029.0,8851.0,13300.0,9999.0,45637.5,15295.0
-28.768056,20.720556,13-03-2013,9619.0,1237.5,606.0,10003.5,1157.0,8.0,8525.0,9710.5,73.0,10481.5,9012.0,12170.5,10133.5,46312.0,12834.5
-34.250556,20.9925,13-03-2013,9767.0,1264.5,887.0,8685.5,1817.0,,7670.0,9314.0,22.0,10237.0,8103.5,12187.0,8710.0,,11549.5
-28.058889,30.373611,13-03-2013,-9999.0,-9999.0,1146.0,,2450.0,-9999.0,6756.0,8836.5,-9999.0,,,,,,
-25.57877778,29.12747222,13-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.801278,31.955389,14-03-2013,9815.5,762.5,1016.0,9565.5,2127.0,78.5,7379.0,9059.5,18.0,9711.0,8506.5,12423.5,9341.0,44491.5,15833.0
-27.937778,31.209444,14-03-2013,-9999.0,2717.5,493.5,8709.5,937.0,,8771.5,8752.5,-9999.0,9606.0,7834.5,12014.5,8412.0,,15356.5
-27.5275,30.858056,14-03-2013,9700.0,2198.5,1301.0,9325.0,2771.0,,6526.0,8977.5,63.0,10702.5,8198.0,13498.0,9155.0,,16247.0
-27.935,26.126667,14-03-2013,9623.0,380.0,769.5,10331.0,1530.5,9.0,7939.5,8948.5,77.5,13559.5,9184.0,16298.0,11348.5,44763.0,14735.5
-28.1175,26.719444,14-03-2013,9781.5,701.0,782.0,9794.0,1560.0,9.0,7884.0,8967.0,54.0,11208.5,8911.5,13450.0,9911.5,44608.0,13871.0
-27.902778,24.615556,14-03-2013,9716.0,,990.0,20249.5,2001.0,42.0,7383.0,6176.0,78.0,22524.5,19312.5,24738.5,21142.0,35358.0,24580.0
-29.042222,24.6,14-03-2013,9794.0,278.0,687.0,9846.5,1332.0,34.0,8227.0,8930.0,105.0,8208.0,8786.0,8892.0,9250.5,44121.5,10516.0
-29.028629,24.638389,14-03-2013,9669.0,292.5,691.0,9881.0,1340.0,34.0,8216.0,9673.5,61.0,11373.0,9022.0,13580.5,10138.5,46372.5,15706.5
-34.329722,18.990278,14-03-2013,9613.0,69.5,896.0,9276.0,1845.0,9.0,7796.0,9413.0,60.0,11045.5,8618.5,13107.5,9567.5,45596.0,13654.0
-24.925278,29.324444,15-03-2013,9758.0,435.5,872.0,9479.0,1789.0,37.5,7599.0,8669.0,140.0,12177.5,8885.5,14467.5,9743.5,43896.0,13854.5
-27.671111,27.236944,15-03-2013,9786.0,76.5,689.0,9598.5,1349.0,8.0,8160.0,9190.0,96.5,10956.5,8638.0,13114.0,9782.5,45079.0,13956.5
-27.573056,24.746389,15-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.970278,27.211111,16-03-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-28.96362,19.15486,16-03-2013,9621.0,1416.5,554.0,9453.0,1047.0,8.0,8670.0,9599.0,57.0,8020.5,8888.5,8063.0,8963.0,45436.5,8300.0
-33.08883333,19.21878333,16-03-2013,9641.0,77.5,776.0,10183.0,1549.5,12.5,8080.5,8855.0,51.0,12086.0,9406.5,14240.0,10562.5,44096.5,13239.0
-26.648056,27.089444,23-04-2014,9833.5,345.0,374.0,9329.5,678.0,9.0,9028.0,8799.5,74.0,10910.0,8247.5,14165.5,9121.0,43639.0,15920.0
-26.648056,27.089444,01-05-2014,9789.5,403.0,263.0,9821.5,456.0,,9320.0,8902.5,74.0,13167.5,8789.5,16729.0,10620.5,,15139.5
-25.99136,27.84208,18-03-2013,9671.0,93.5,564.0,9098.0,1071.0,9.0,8528.0,9116.0,39.0,11172.0,8500.0,13755.0,9425.0,44917.0,14201.5
-29.7775,29.470833,18-03-2013,9857.0,411.0,242.0,9097.5,412.5,8.0,9336.5,7943.5,,8573.5,8180.0,9905.5,8463.0,41405.0,12859.5
-29.744167,29.905833,18-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.970278,27.211111,18-03-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-26.73806,27.59194,18-03-2013,9876.0,2341.0,514.0,8895.0,968.5,8.0,8669.0,8706.0,33.0,7939.0,8372.0,8252.5,9036.0,43402.0,9854.5
-26.45,28.085833,18-03-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-30.570833,29.150556,18-03-2013,9674.0,339.5,255.0,9722.0,437.0,9.0,9308.0,7962.0,51.5,10126.5,8612.5,12466.0,10152.0,41870.0,14426.0
-31.396,29.2651,18-03-2013,9904.0,2006.0,1298.0,10711.0,2773.0,,6501.0,8790.5,127.0,7987.0,9174.0,8392.5,12100.5,,13726.0
-31.554722,29.245556,18-03-2013,9835.5,1256.0,1133.5,9230.5,2387.0,,6931.0,9056.5,93.0,10050.5,8082.5,13441.0,8790.0,,18987.5
-27.01011111,26.69808333,19-03-2013,9723.0,109.5,696.0,9135.0,1363.0,8.0,8165.0,8762.5,67.0,9022.5,8469.0,10622.5,8896.0,43988.5,13296.0
-30.733889,29.828333,19-03-2013,9715.5,94.5,1140.0,9777.5,2408.5,56.0,6870.5,8483.0,48.5,10304.0,8790.0,13617.0,9746.0,43483.0,16532.5
-29.987778,29.851667,19-03-2013,9862.5,381.5,1001.0,9000.0,2064.5,67.5,7223.5,8483.0,76.0,9741.0,8195.0,12797.5,8522.0,43322.5,18838.5
-26.861111,28.884722,19-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.00222,28.76528,19-03-2013,-9999.0,414.5,458.0,9731.0,851.0,12.0,8883.0,9357.5,-9999.0,9342.0,8762.0,10584.5,9909.5,,12500.0
-26.648056,27.089444,19-03-2013,9817.5,291.5,562.0,9238.0,1071.0,9.0,8544.0,9190.0,74.0,10796.0,8364.0,14255.5,9145.0,44774.5,15767.5
-26.880278,26.965,19-03-2013,9766.0,816.0,615.0,9803.5,1186.0,13.0,8399.0,9543.5,118.0,13593.5,8859.5,16902.5,10388.0,45868.5,14972.5
-26.98472222,26.63227778,19-03-2013,9703.0,264.5,654.0,9881.5,1271.0,9.0,8292.0,9153.0,77.0,11824.0,8832.5,14374.5,10147.0,45016.0,15598.0
-30.568333,29.422778,19-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-30.570833,29.150556,19-03-2013,9674.0,339.5,255.0,9722.0,437.0,9.0,9308.0,7962.0,51.5,10126.5,8612.5,12466.0,10152.0,41870.0,14426.0
-31.104278,29.399722,19-03-2013,9752.5,1052.0,1373.5,9407.0,2958.0,,6249.5,8862.0,26.0,8950.5,8310.5,10744.5,9326.5,,14349.0
-33.31388889,19.07472222,19-03-2013,9712.0,993.5,1095.0,9430.0,2292.5,9.0,7298.5,9488.0,55.0,10577.0,8663.0,12429.0,9701.0,45503.0,12458.0
-25.45963889,28.26430556,19-03-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-28.338333,31.373611,19-03-2013,9880.0,651.0,563.0,11145.5,1091.0,,8596.0,8790.5,,7784.5,9214.5,8125.0,11986.0,,10299.0
-28.068333,31.55,19-03-2013,9806.0,1820.5,642.0,8991.5,1264.5,,8405.5,9107.5,,10707.0,7933.5,13626.0,8867.5,,15962.0
-29.161667,23.696389,20-03-2013,9876.0,237.0,851.0,9436.5,1684.5,61.5,7811.0,8687.5,90.0,7693.5,8759.0,7801.0,8696.0,43483.0,8276.0
-25.81048333,27.90955222,20-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-24.058889,31.237222,20-03-2013,9641.0,753.5,1566.0,9407.0,3497.0,,5624.0,9468.0,49.0,11080.0,8396.0,13858.5,9458.0,,16436.5
-30.13573889,30.67422222,20-03-2013,-9999.0,259.0,1607.0,9744.0,3656.0,64.0,5261.0,8520.0,-9999.0,8111.5,8667.5,9023.5,10027.0,,11407.0
-30.398056,30.601944,20-03-2013,-9999.0,409.0,1534.0,8993.0,3442.0,73.0,5582.0,8446.0,-9999.0,8868.0,8154.0,11338.0,8618.0,,17263.5
-30.27402,30.69602,20-03-2013,-9999.0,351.5,1608.0,9565.0,3663.0,60.0,5244.0,8520.0,-9999.0,9346.5,8646.5,11528.5,9599.5,,16126.0
-27.38972222,26.46388889,20-03-2013,9756.5,477.5,737.0,9778.0,1457.0,12.0,8046.0,8892.0,98.0,8383.0,8837.0,9037.0,9637.5,44321.0,10493.0
-28.1175,26.719444,20-03-2013,9699.0,700.5,782.0,9674.5,1560.0,9.0,7884.0,8967.0,54.0,10990.0,8900.5,13099.0,10014.0,44699.0,13418.5
-31.031389,28.883333,20-03-2013,9737.0,290.5,952.0,10115.0,1952.0,,7422.5,8782.0,40.0,8642.5,8792.5,10048.5,10848.0,,12261.5
-30.86013889,29.07125,20-03-2013,9837.0,1168.5,416.0,9934.5,768.0,9.0,8853.0,8055.5,31.5,9342.0,8882.5,10523.0,10723.5,41926.0,13372.0
-30.77586667,29.03221667,20-03-2013,9662.0,488.5,394.0,9499.0,721.5,9.0,8914.0,8166.5,44.0,10670.0,8563.5,13780.0,9742.5,42562.5,15610.0
-33.7075,18.97444444,20-03-2013,9632.0,110.5,1254.0,9761.5,2712.0,9.0,6737.0,9674.0,95.0,11053.0,8975.5,12676.0,10275.0,46866.0,14305.0
-24.183889,30.823889,21-03-2013,9663.0,538.5,1535.0,9048.0,3416.0,,5712.0,9294.5,48.5,10026.5,8043.5,12468.5,8963.0,,16247.0
-28.44555556,32.325,16-05-2013,9833.5,1093.5,910.0,9800.5,1894.0,,7614.0,8695.0,,10341.5,8524.5,13614.0,9505.5,,19004.5
-27.935,26.126667,21-03-2013,9623.0,380.0,769.5,10331.0,1530.5,9.0,7939.5,8948.5,77.5,13559.5,9184.0,16298.0,11348.5,44763.0,14735.5
-28.1175,26.719444,21-03-2013,9699.0,700.5,782.0,9674.5,1560.0,9.0,7884.0,8967.0,54.0,10990.0,8900.5,13099.0,10014.0,44699.0,13418.5
-27.398611,26.614722,21-03-2013,9797.0,105.0,730.0,9259.0,1439.0,9.0,8067.0,8911.0,62.0,10110.5,8580.5,12378.0,9321.5,44251.5,14957.0
-24.679167,30.8025,22-03-2013,9722.0,358.0,1201.0,9572.0,2574.0,,6638.0,9226.0,,12244.5,8502.0,15027.5,10022.5,,15212.0
-29.744167,29.905833,22-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.116667,26.725278,22-03-2013,9708.0,723.5,781.0,9791.0,1556.5,9.0,7888.5,8948.5,39.0,11859.0,8798.0,14847.5,10067.0,44717.0,15509.0
-29.803611,30.516111,22-03-2013,9818.0,512.0,1269.0,9446.0,2733.0,21.0,6384.0,8818.0,112.0,10186.5,8468.5,13172.5,9295.0,44796.5,15806.5
-26.45,28.085833,25-03-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-31.436944,20.474722,25-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-29.1825,23.575556,25-03-2013,9730.0,790.5,849.0,9759.0,1681.0,25.0,7820.0,9153.0,84.0,8474.5,9053.0,9769.0,9305.0,45175.5,10978.0
-33.38056,19.30167,25-03-2013,9600.0,178.5,471.0,10071.0,881.0,,8754.0,8668.5,27.0,12414.0,9000.5,15043.5,10219.0,,15021.5
