Latitude,Longitude,Sample Date,drad,green,emsd,cdist,emis,red,nir08,swir22,blue,lwir,trad,atran,atmos_opacity,swir16,urad
-23.763056,27.908611,26-02-2015,1121.0,9720.0,110.0,178.0,9813.0,9740.0,16925.5,10883.5,9017.5,43236.5,8520.0,7034.5,186.5,13830.5,2322.5
-25.127778,27.628889,26-02-2015,973.0,10024.5,42.0,576.5,9747.0,11069.0,14274.0,15440.0,9070.5,48653.5,10399.5,7453.0,29.0,17376.5,1968.0
-25.20639,27.558,26-02-2015,971.0,9991.0,54.0,363.0,9619.0,10125.0,15570.5,10819.5,9004.0,46171.0,9413.0,7458.5,101.0,13352.0,1962.5
-25.73411,27.21422,26-02-2015,800.0,10222.0,38.0,329.5,9685.0,10864.0,15267.0,13104.0,9189.0,46469.0,9580.5,7846.0,23.0,16014.0,1577.0
-27.5275,30.858056,26-02-2015,886.0,9624.0,63.0,2361.5,9700.0,9450.0,17630.0,11501.5,8384.5,,9583.5,7694.0,,14316.5,1780.5
-27.363611,31.783333,26-02-2015,1183.0,9088.5,,5424.5,9800.5,8772.0,17531.0,10162.0,8200.0,,9692.5,6972.0,,13166.0,2489.0
-30.13573889,30.67422222,26-02-2015,1364.0,10386.0,-9999.0,1433.5,-9999.0,11212.0,11695.0,8503.5,9099.0,,9432.0,6397.0,,9414.0,2983.0
-28.376944,24.303056,26-02-2015,625.0,10461.0,93.5,2592.0,9720.0,10761.0,14600.5,13276.0,9072.0,,10873.0,8495.0,,15249.0,1205.0
-34.329722,18.990278,26-02-2015,810.0,9295.5,60.0,173.5,9616.0,9446.5,14182.5,11005.5,8531.0,,9314.5,7950.0,,13318.0,1643.0
-24.69514,27.40906,27-02-2015,1044.0,9803.5,117.5,742.5,9581.0,9726.5,14895.0,10626.0,8877.5,46280.0,9413.0,7244.0,37.0,13405.0,2131.0
-27.573056,24.746389,27-02-2015,853.0,9419.5,68.0,108.0,9694.0,9682.5,14548.5,11270.0,8303.5,,9600.5,7872.0,,13277.0,1699.0
-27.902778,24.615556,27-02-2015,848.0,10366.0,78.0,1253.0,9736.0,10572.0,17989.0,12946.5,8682.0,,10106.5,7898.0,,16777.5,1688.0
-28.058889,30.373611,27-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-29.803611,30.516111,27-02-2015,1012.0,9173.5,112.0,1076.5,9824.0,8909.0,17485.5,10539.0,8189.5,,9812.0,7410.0,,13731.0,2069.0
-29.140556,31.391944,03-03-2015,1303.0,10711.0,75.5,1387.0,9737.0,11016.0,15745.5,9107.0,9094.0,,9520.0,6649.0,,10633.0,2792.0
-26.03611,30.99778,03-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-28.801278,31.955389,03-03-2015,657.0,9910.0,18.0,261.5,9774.5,9983.5,15183.0,11882.0,8953.5,,8487.0,8270.0,,13449.5,1317.0
-26.970278,27.211111,03-03-2015,973.0,8732.0,128.0,149.0,9904.0,8208.5,8154.0,7518.5,7869.0,,8863.0,7272.5,,7653.5,1946.5
-27.671111,27.236944,03-03-2015,944.0,10345.0,96.5,253.5,9796.0,10589.0,15074.0,11134.0,9037.0,,9462.5,7372.0,,13462.5,1887.0
-34.031944,22.053333,03-03-2015,665.0,8570.0,81.0,1111.0,9652.0,8574.0,12174.0,9780.0,8182.0,44339.0,8892.0,8286.0,9.0,11524.0,1305.0
-34.039722,22.133333,03-03-2015,663.0,9402.0,80.0,493.0,9849.0,9359.0,18071.0,10450.0,8272.5,44552.5,9116.0,8290.0,9.0,14347.5,1299.0
-25.45963889,28.26430556,03-03-2015,1154.0,9455.5,176.0,753.0,9621.0,9563.5,16626.0,11217.0,8459.0,,9650.5,6822.0,,14220.0,2394.0
-27.01011111,26.69808333,04-03-2015,990.0,9087.0,67.0,478.5,9684.0,8651.5,14134.0,8740.0,8030.0,,8963.0,7234.0,,10595.5,1986.0
-25.81048333,27.90955222,04-03-2015,1034.0,9325.0,106.0,654.0,9610.0,9496.0,14673.0,11498.0,8715.0,,9485.0,7198.0,,14396.0,2115.0
-29.641944,30.6875,04-03-2015,1235.5,8944.0,-9999.0,897.5,-9999.0,8465.5,17788.5,9481.5,8116.0,,9673.0,6798.0,,12338.0,2639.0
-28.747778,31.745833,04-03-2015,1300.0,9563.5,53.0,2306.5,9718.0,9345.5,17172.5,12446.5,8577.0,,10181.5,6659.0,,15427.0,2780.0
-26.648056,27.089444,04-03-2015,966.0,9477.0,74.0,112.5,9838.5,9022.0,17762.5,10707.5,8202.5,,9333.5,7286.0,,14392.0,1930.0
-26.880278,26.965,04-03-2015,986.0,10260.5,118.0,143.5,9783.5,10582.5,16417.0,14088.0,9096.5,,9593.5,7236.0,,17102.5,1976.0
-26.98472222,26.63227778,04-03-2015,1000.0,10639.5,77.0,98.0,9732.0,10692.5,17186.5,13262.0,8855.0,,9227.0,7197.0,,16132.5,2007.0
-27.398611,26.614722,04-03-2015,993.0,9167.0,62.0,196.5,9808.5,9054.0,15596.5,10476.5,8071.0,,9288.0,7236.0,,12600.5,1996.0
-27.671111,27.236944,04-03-2015,847.0,10121.5,96.5,251.5,9772.0,9964.5,15145.0,10747.5,8746.0,,9192.5,7725.0,,13134.0,1694.0
-34.02861,22.22222,04-03-2015,659.0,8781.5,105.5,145.5,9825.0,8602.0,15467.5,9685.0,7973.0,44232.0,8967.0,8299.0,9.0,11995.0,1292.0
-27.4,26.624722,04-03-2015,994.0,9185.0,58.5,193.5,9745.0,8880.0,15388.5,10164.5,7989.5,,9231.0,7235.0,,12433.0,1997.0
-29.380556,30.2775,05-03-2015,828.5,9122.0,94.0,107.5,9721.0,8721.5,17193.5,10351.5,8104.5,,9463.5,7848.5,,13703.0,1640.5
-26.73806,27.59194,05-03-2015,809.0,9225.0,33.0,544.5,9904.0,9089.5,9942.5,7940.5,8230.5,,8932.0,7845.5,,8383.5,1606.5
-26.45,28.085833,05-03-2015,831.0,9400.0,89.5,240.0,9694.5,9506.5,15914.5,11178.0,8280.0,,9487.5,7764.0,,14116.5,1655.5
-34.005833,22.351111,05-03-2015,531.0,9467.5,80.5,329.0,9664.0,9583.0,15016.5,12387.5,8669.0,,10115.0,8742.0,,15531.5,1020.0
-29.744167,29.905833,06-03-2015,1025.5,9061.0,69.0,2530.0,9724.0,8726.0,14176.0,8473.5,7991.0,43433.5,8483.0,7175.5,9.0,9682.5,2129.0
-27.00222,28.76528,06-03-2015,889.0,9951.5,-9999.0,81.5,-9999.0,10224.5,13672.5,11319.0,8741.5,,9084.5,7551.0,,13900.0,1786.0
-27.02314,28.59389,06-03-2015,864.0,9983.0,,98.5,9756.0,10013.0,11412.0,9305.0,8833.5,,9016.0,7629.0,,10199.5,1732.0
-34.250556,20.9925,17-02-2011,-4355.5,4314.5,-4988.5,-4170.0,-116.5,4324.0,5656.5,4930.5,4061.0,22868.0,-311.5,-1703.0,-4995.0,5991.5,-3595.0
-22.43772222,31.07805556,09-03-2015,1383.5,9645.5,16.0,10687.0,9598.0,10441.5,15971.5,10759.5,8469.5,,10172.0,6372.5,,12695.5,2940.5
-24.99328,30.81444,09-03-2015,785.5,9149.0,,1968.0,9855.0,8649.5,18608.0,9852.0,8188.0,44773.0,9134.0,7935.0,22.0,13117.5,1563.5
-28.735556,29.820556,09-03-2015,826.5,,-9999.0,-9999.0,-9999.0,,,,,,7516.0,7757.0,-9999.0,,1658.0
-26.970278,27.211111,09-03-2015,973.0,8732.0,128.0,149.0,9904.0,8208.5,8154.0,7518.5,7869.0,,8863.0,7272.5,,7653.5,1946.5
-26.880278,26.965,09-03-2015,986.0,10260.5,118.0,143.5,9783.5,10582.5,16417.0,14088.0,9096.5,,9593.5,7236.0,,17102.5,1976.0
-26.510278,28.351389,09-03-2015,844.0,9834.0,,215.5,9557.0,10658.5,14459.5,12866.0,8718.0,,9731.0,7706.0,,15178.5,1686.0
-26.73806,27.59194,09-03-2015,809.0,9225.0,33.0,544.5,9904.0,9089.5,9942.5,7940.5,8230.5,,8932.0,7845.5,,8383.5,1606.5
-26.45,28.085833,09-03-2015,831.0,9400.0,89.5,240.0,9694.5,9506.5,15914.5,11178.0,8280.0,,9487.5,7764.0,,14116.5,1655.5
-26.98472222,26.63227778,09-03-2015,1000.0,10639.5,77.0,98.0,9732.0,10692.5,17186.5,13262.0,8855.0,,9227.0,7197.0,,16132.5,2007.0
-29.160278,26.573333,09-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-27.01011111,26.69808333,10-03-2015,990.0,9087.0,67.0,478.5,9684.0,8651.5,14134.0,8740.0,8030.0,,8963.0,7234.0,,10595.5,1986.0
-25.20639,27.558,10-03-2015,1328.5,10255.0,54.0,609.5,9619.0,10364.0,15793.5,10584.0,9475.5,45523.0,8762.5,6110.5,347.0,12970.5,2834.5
-26.861111,28.884722,10-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-26.648056,27.089444,10-03-2015,966.0,9477.0,74.0,112.5,9838.5,9022.0,17762.5,10707.5,8202.5,,9333.5,7286.0,,14392.0,1930.0
-27.802778,28.768333,10-03-2015,-4687.0,,-9999.0,-9999.0,-9999.0,,,,,,-665.0,-867.5,-9999.0,,-4399.5
-26.98472222,26.63227778,10-03-2015,1000.0,10639.5,77.0,98.0,9732.0,10692.5,17186.5,13262.0,8855.0,,9227.0,7197.0,,16132.5,2007.0
-28.141944,26.417778,10-03-2015,957.0,9951.5,48.5,689.0,9699.5,10346.5,15993.5,13426.5,8679.0,,9371.5,7351.0,,16205.5,1922.0
-34.250556,20.9925,21-08-2013,308.0,8890.0,22.0,1261.5,9775.0,8910.0,12641.0,10089.0,8186.0,43777.5,8855.0,9223.0,8.0,12095.0,543.0
-28.1175,26.719444,10-03-2015,951.0,9627.5,54.0,698.5,9790.0,9866.0,14160.0,11588.0,8335.5,,9360.5,7365.0,,13998.5,1907.0
-28.69485,28.23487,10-03-2015,760.0,8948.5,,225.5,9842.0,8821.0,14544.0,9813.0,8073.5,,8748.5,7894.0,,11777.5,1488.0
-29.615556,27.065278,10-03-2015,826.0,10579.0,71.0,,9644.0,10866.0,14313.0,11398.0,8780.0,,7803.5,7724.0,,12984.5,1637.0
-28.883333,27.89,10-03-2015,780.0,9303.0,,226.5,9602.0,9369.0,15830.5,10167.5,8100.0,,8880.0,7853.0,,12281.5,1533.0
-34.250556,20.9925,15-04-2014,885.0,8549.0,22.0,622.5,9767.0,8363.5,12429.0,9397.0,7829.0,,9112.5,7796.0,,11225.0,1786.0
-34.250556,20.9925,20-05-2014,544.0,8256.5,22.0,519.0,9767.0,8064.0,11729.0,8725.5,7647.0,,7974.5,8531.0,,10155.0,1035.0
-34.250556,20.9925,19-06-2014,-4797.0,4145.5,-4988.5,-4773.0,-112.0,4172.5,5342.0,3993.5,4014.0,19259.5,-1576.5,-544.0,-4995.0,4228.0,-4618.5
-34.250556,20.9925,15-07-2014,454.0,7938.5,22.0,1087.0,9767.0,7864.0,10684.5,8256.5,7482.5,,6837.5,8574.0,,9201.0,857.0
-34.250556,20.9925,25-09-2014,525.0,8894.5,22.0,1264.5,9767.0,8939.0,13167.0,10641.0,8132.0,,8945.5,8592.0,,12842.0,1001.0
-31.396,29.2651,10-03-2015,1158.0,11395.0,102.5,1197.5,9904.0,12726.5,11733.5,7966.5,9606.0,,9918.5,7086.5,,8261.5,2410.5
-31.554722,29.245556,10-03-2015,1156.0,9172.5,93.0,1693.0,9830.5,8720.0,17048.5,10675.0,8198.5,,10202.0,7052.0,,14042.0,2419.0
-28.338333,31.373611,10-03-2015,1106.0,10286.0,-9999.0,5555.0,-9999.0,11007.0,12258.0,10552.0,8932.0,,9836.5,7164.0,,12013.5,2298.0
-28.068333,31.55,10-03-2015,1211.0,9479.0,,2405.0,9805.0,9963.5,16233.5,12499.0,8433.5,,10331.5,6902.0,,15098.0,2551.0
-29.161667,23.696389,11-03-2015,536.0,9608.0,90.0,4436.5,9904.0,8803.0,7489.5,7472.5,8217.0,,9305.5,8690.0,,7495.5,1014.0
-24.282222,28.090278,11-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-22.769722,30.886944,11-03-2015,1103.0,9715.0,,838.0,9654.0,9992.0,16208.0,11580.0,8710.0,46594.0,9674.0,7237.0,9.0,14996.0,2312.0
-28.44555556,32.325,11-03-2015,699.0,9642.5,,768.0,9830.0,9441.0,18028.0,10395.0,8353.0,,8500.5,8152.0,,13008.5,1411.0
-27.00222,28.76528,11-03-2015,889.0,9951.5,-9999.0,81.5,-9999.0,10224.5,13672.5,11319.0,8741.5,,9084.5,7551.0,,13900.0,1786.0
-27.02314,28.59389,11-03-2015,864.0,9983.0,,98.5,9756.0,10013.0,11412.0,9305.0,8833.5,,9016.0,7629.0,,10199.5,1732.0
-27.273889,28.49,11-03-2015,843.0,9010.0,24.5,183.5,9848.0,8910.5,11849.5,8086.5,8174.0,,8738.0,7692.0,,9114.5,1682.5
-27.4275,28.525833,11-03-2015,835.0,8823.5,-9999.0,392.5,-9999.0,8233.0,23656.5,10145.0,8020.0,,8785.0,7712.0,,13880.0,1664.5
-27.3,28.586944,11-03-2015,838.5,9831.0,-9999.0,178.5,-9999.0,10319.0,15656.0,12142.5,8573.5,,9236.5,7700.5,,15370.0,1673.5
-28.141944,26.417778,11-03-2015,957.0,9951.5,48.5,689.0,9699.5,10346.5,15993.5,13426.5,8679.0,,9371.5,7351.0,,16205.5,1922.0
-28.1175,26.719444,11-03-2015,951.0,9627.5,54.0,698.5,9790.0,9866.0,14160.0,11588.0,8335.5,,9360.5,7365.0,,13998.5,1907.0
-28.116667,26.725278,11-03-2015,949.5,9340.5,39.0,702.5,9819.0,9259.5,14947.5,10838.0,8117.0,,9262.0,7368.5,,13439.0,1904.5
-27.671111,27.236944,11-03-2015,847.0,10121.5,96.5,251.5,9772.0,9964.5,15145.0,10747.5,8746.0,,9192.5,7725.0,,13134.0,1694.0
-34.092222,21.295278,29-11-2011,915.0,10479.5,99.0,833.5,9774.0,11525.0,16513.0,14816.0,9362.0,46969.0,9822.0,7571.0,16.0,18811.0,1882.0
-34.092222,21.295278,18-04-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-30.160091,27.40124,11-03-2015,809.0,10275.0,124.0,2379.0,9698.0,10947.5,15844.0,11877.0,8769.0,,9396.0,7780.0,,14025.0,1597.0
-34.092222,21.295278,12-06-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-30.336111,27.359444,11-03-2015,817.0,9579.5,20.5,3603.0,9831.0,10710.5,10678.5,8244.5,8521.5,,9064.0,7764.0,,8744.0,1615.0
-30.568333,29.422778,11-03-2015,941.5,8998.5,45.0,2334.0,9753.0,8778.0,16136.0,9721.0,8206.0,44445.5,8799.5,7388.5,9.0,12627.0,1927.5
-30.570833,29.150556,11-03-2015,859.0,9878.5,51.5,2861.0,9674.0,10051.0,14763.0,10957.5,8707.5,44498.0,8799.5,7630.0,10.0,13510.5,1732.0
-31.104278,29.399722,11-03-2015,1053.5,9196.0,26.0,2294.5,9749.0,9200.0,14088.0,9730.5,8222.0,,9876.5,7335.5,,11875.5,2161.5
-30.830556,26.921389,12-03-2015,842.0,9203.0,59.0,4499.5,9708.0,9166.0,11630.0,8847.0,8295.0,,9085.0,7712.0,,10306.0,1674.0
-24.670833,28.560833,12-03-2015,865.0,9434.0,26.5,1580.5,9635.5,9550.0,16411.5,12010.5,8401.5,,9464.5,7749.0,,14810.0,1741.0
-28.75,30.442778,12-03-2015,1076.0,10653.5,88.0,1559.5,9695.0,11196.5,14586.5,11386.0,8928.5,,9905.0,7251.0,,13706.0,2214.0
-29.161667,30.629722,12-03-2015,880.0,9131.0,71.0,297.5,9826.5,8957.0,15856.5,10831.5,8142.5,,9608.5,7728.5,,13403.5,1767.5
-26.619444,27.980833,12-03-2015,822.0,9480.0,52.5,410.0,9706.0,9513.0,15982.5,11346.5,8343.0,,9422.0,7797.5,,14191.0,1636.5
-34.092222,21.295278,05-11-2013,683.0,10176.0,99.0,754.5,9818.5,10526.0,18892.0,13302.5,9001.0,46537.5,9748.0,8153.0,10.0,17164.0,1330.0
-27.38972222,26.46388889,12-03-2015,995.0,8925.0,98.0,1553.0,9784.0,8804.5,9241.0,8247.5,8005.0,,9201.5,7233.0,,8426.0,2000.0
-34.092222,21.295278,07-01-2014,1065.0,10050.5,99.0,397.5,9821.0,10330.0,18947.0,13477.5,8845.0,,9933.5,7252.0,,16806.5,2235.0
-28.1175,26.719444,12-03-2015,951.0,9627.5,54.0,698.5,9790.0,9866.0,14160.0,11588.0,8335.5,,9360.5,7365.0,,13998.5,1907.0
-27.398611,26.614722,12-03-2015,993.0,9167.0,62.0,196.5,9808.5,9054.0,15596.5,10476.5,8071.0,,9288.0,7236.0,,12600.5,1996.0
-29.160278,26.573333,12-03-2015,885.0,9984.5,88.0,1083.5,9675.0,10344.5,14268.0,11767.0,8735.0,,9289.5,7557.5,,13734.5,1792.0
-31.000833,26.353056,12-03-2015,809.0,9153.0,56.0,211.0,9721.0,9423.0,12306.0,10287.0,8508.0,44250.0,8744.0,7770.0,9.0,11889.0,1610.0
-30.679722,26.7125,12-03-2015,871.0,9935.5,99.0,6641.5,9712.0,11034.0,12201.0,8757.5,8802.0,,9174.0,7639.0,,10054.5,1742.0
-31.031389,28.883333,12-03-2015,1200.0,10561.0,40.0,1621.5,9711.0,11589.5,12670.5,9951.5,9126.0,45555.0,9059.5,6632.0,9.0,11405.5,2571.5
-30.86013889,29.07125,12-03-2015,1165.0,10243.5,31.5,3010.5,9846.0,11056.5,15296.0,10162.0,9058.0,45111.5,8985.5,6786.0,9.0,11927.5,2467.0
-30.77586667,29.03221667,12-03-2015,1111.0,9905.0,44.0,3894.0,9662.0,10441.0,15739.0,12011.0,8858.5,46027.5,9227.0,6941.0,9.0,15401.0,2332.5
-34.250556,20.9925,12-03-2015,642.0,9188.5,22.0,777.5,9767.0,9363.0,12604.0,11092.5,8278.0,,8535.5,8402.0,,13025.5,1257.0
-28.308889,31.9025,12-03-2015,1235.0,9930.5,47.0,7068.0,9616.0,10414.0,16550.5,12006.0,8881.0,,10512.5,6808.0,,14754.0,2631.0
-27.4,26.624722,12-03-2015,994.0,9185.0,58.5,193.5,9745.0,8880.0,15388.5,10164.5,7989.5,,9231.0,7235.0,,12433.0,1997.0
-28.116667,26.725278,13-03-2015,949.5,9340.5,39.0,702.5,9819.0,9259.5,14947.5,10838.0,8117.0,,9262.0,7368.5,,13439.0,1904.5
-27.573056,24.746389,13-03-2015,841.0,9801.0,68.0,102.0,9673.0,10087.0,14614.0,11959.0,8966.0,46655.0,9636.0,7774.0,24.0,14050.5,1663.0
-27.902778,24.615556,13-03-2015,823.0,10320.0,78.0,1532.5,9716.0,10666.0,15317.5,12845.5,9219.0,46658.5,9692.5,7834.0,28.0,15744.0,1623.0
-29.987778,29.851667,14-03-2015,830.5,9157.0,76.0,871.5,9845.0,8546.5,20451.5,10370.5,8182.0,,9429.0,7852.5,,13832.0,1639.0
-25.99136,27.84208,16-03-2015,945.0,12687.0,39.0,,9682.0,12664.0,19357.5,14168.0,10234.0,,8919.0,7427.0,,17849.5,1913.0
-26.45,28.085833,16-03-2015,831.0,9400.0,89.5,240.0,9694.5,9506.5,15914.5,11178.0,8280.0,,9487.5,7764.0,,14116.5,1655.5
-32.502778,19.535833,16-03-2015,795.0,12095.0,54.0,3265.0,9541.0,14116.0,17327.0,16760.0,10259.5,,9864.5,8007.0,,19059.0,1590.0
-22.225556,29.990556,17-03-2015,1158.0,9106.5,,99.5,9904.0,9048.5,8055.0,7924.5,7990.5,,9837.5,7084.0,,8043.5,2434.0
-24.183889,30.823889,17-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-26.861111,28.884722,17-03-2015,924.0,9484.0,,674.5,9569.0,9398.5,15010.0,11689.0,8429.5,,8756.0,7397.0,,14398.5,1872.0
-27.802778,28.768333,17-03-2015,-4687.0,,-9999.0,-9999.0,-9999.0,,,,,,-665.0,-867.5,-9999.0,,-4399.5
-34.075556,20.145556,17-03-2015,610.0,10519.5,59.0,1349.0,9619.0,11323.5,15639.0,13993.5,9221.5,,9620.0,8487.5,,17566.5,1189.5
-32.595833,19.009444,17-03-2015,816.0,9677.0,56.0,1441.5,9701.0,9847.5,15744.5,11347.0,8579.0,,9828.5,7956.5,,14346.0,1647.5
-25.45963889,28.26430556,17-03-2015,951.0,9321.5,176.0,1315.0,9621.0,9293.5,15818.5,11150.0,8407.0,,9400.5,7474.0,,13660.5,1936.0
-25.81048333,27.90955222,18-03-2015,981.0,9404.0,106.0,917.5,9610.0,9442.5,14597.5,11517.0,8750.5,,9033.5,7335.0,,14080.5,2000.0
-29.641944,30.6875,18-03-2015,1235.5,8874.0,-9999.0,897.5,-9999.0,8432.5,17733.0,9491.0,7965.5,,9673.0,6798.0,,12351.0,2639.0
-26.905,32.324722,18-03-2015,1136.0,8619.0,,9809.0,9850.5,8062.5,18844.0,9108.0,7897.5,,9553.0,7089.0,,11638.0,2379.0
-29.758889,30.935278,18-03-2015,1285.0,8106.0,-9999.0,385.0,-9999.0,7780.0,13430.0,8509.0,7677.0,,9485.0,6650.0,,10081.0,2771.0
-27.00222,28.76528,18-03-2015,889.0,9951.5,-9999.0,81.5,-9999.0,10224.5,13672.5,11319.0,8741.5,,9084.5,7551.0,,13900.0,1786.0
-26.619444,27.980833,18-03-2015,973.0,8852.5,52.5,94.5,9706.0,8661.0,13065.5,9630.0,8030.5,,8391.0,7232.5,,11289.5,1979.5
-33.13083,18.86278,18-03-2015,825.0,11485.0,85.0,2843.5,9745.5,12268.0,16796.5,13546.5,9729.5,,9989.0,7936.0,,15371.5,1669.0
-27.01011111,26.69808333,19-03-2015,894.0,8914.5,67.0,101.0,9684.0,8443.0,13492.0,8778.0,7972.5,,8560.0,7475.0,,10306.5,1794.0
-23.658056,31.05,19-03-2015,1115.0,10051.5,,263.5,9657.0,10505.0,15219.0,12401.5,9029.0,46066.5,9525.0,7187.0,8.0,14808.0,2350.0
-24.058889,31.237222,19-03-2015,1188.0,9790.0,49.0,1166.0,9620.0,10138.0,16003.0,11913.0,8811.0,46594.0,9674.0,6998.0,9.0,14337.0,2530.0
-27.363611,31.783333,19-03-2015,1183.0,9088.5,,5424.5,9800.5,8772.0,17531.0,10162.0,8200.0,,9692.5,6972.0,,13166.0,2489.0
-26.648056,27.089444,19-03-2015,964.0,9400.5,74.0,60.0,9828.5,8963.0,15858.5,10706.5,8174.5,,8859.0,7242.0,,14022.5,1951.0
-26.970278,27.211111,19-03-2015,958.0,9485.5,128.0,,9719.5,9290.5,11074.5,9380.5,7936.5,,8484.0,7273.5,,10386.5,1939.5
-26.880278,26.965,19-03-2015,960.0,9562.5,118.0,49.5,9811.5,9411.5,16136.5,11273.0,8345.0,,8737.5,7270.0,,14487.5,1942.0
-27.4275,28.525833,19-03-2015,835.0,8823.5,-9999.0,392.5,-9999.0,8233.0,23656.5,10145.0,8020.0,,8785.0,7712.0,,13880.0,1664.5
-26.98472222,26.63227778,19-03-2015,945.0,9645.5,77.0,249.0,9732.0,9387.5,15670.0,11511.5,8500.0,,8957.5,7306.0,,14151.0,1907.0
-24.679167,30.8025,20-03-2015,838.0,9326.5,,2112.0,9709.0,9595.0,14465.0,11050.0,8471.0,45686.0,9376.0,7809.5,9.0,13216.5,1689.0
-29.744167,29.905833,20-03-2015,857.5,9545.0,69.0,541.0,9752.0,9167.0,16041.0,10156.0,8292.0,,9308.5,7789.5,,12899.5,1698.0
-28.96362,19.15486,21-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-25.49037,30.6986,23-03-2015,909.0,8880.5,,432.0,9627.0,8504.5,16977.0,9523.5,8126.5,,8809.5,7610.0,,12252.0,1874.0
-29.744167,29.905833,23-03-2015,857.5,9545.0,69.0,541.0,9752.0,9167.0,16041.0,10156.0,8292.0,,9308.5,7789.5,,12899.5,1698.0
-26.970278,27.211111,23-03-2015,958.0,9485.5,128.0,,9719.5,9290.5,11074.5,9380.5,7936.5,,8484.0,7273.5,,10386.5,1939.5
-29.042222,24.6,23-03-2015,934.0,8824.5,105.0,90.5,9796.0,8429.0,11181.5,8114.5,7824.0,,9239.0,7505.0,,9206.0,1865.0
-29.033333,23.983333,23-03-2015,568.0,9766.5,73.0,5005.0,9688.0,9929.5,15771.0,11623.5,8334.0,,10205.0,8605.0,,13913.0,1082.0
-33.501667,21.624167,23-03-2015,904.0,9414.5,65.0,1020.0,9671.0,9146.0,14455.0,9460.5,8172.5,,9248.5,7620.0,,11726.0,1865.0
-33.38056,19.30167,23-03-2015,763.0,10650.0,27.0,304.5,9600.0,10906.5,16791.0,13322.5,9331.5,,9761.5,8063.0,,17238.0,1525.0
-27.01011111,26.69808333,24-03-2015,894.0,8914.5,67.0,101.0,9684.0,8443.0,13492.0,8778.0,7972.5,,8560.0,7475.0,,10306.5,1794.0
-22.935,28.004167,24-03-2015,1055.5,10525.0,65.0,474.0,9693.0,11112.0,14856.0,11962.0,9469.0,43191.5,8501.5,7265.5,8.0,14062.0,2185.5
-34.065833,20.404167,24-03-2015,628.0,8290.0,82.0,371.0,9762.0,8099.0,12786.0,8608.0,7729.0,,9108.0,8444.0,,10013.0,1227.0
-23.763056,27.908611,24-03-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-23.23572222,27.717,24-03-2015,1094.0,10438.5,131.0,79.0,9611.0,10934.5,12918.5,10993.0,9446.0,44702.5,8911.0,7146.0,8.0,12397.0,2273.0
-25.127778,27.628889,24-03-2015,1325.0,10203.5,42.0,330.5,9750.5,11102.0,14957.5,15753.0,9296.5,48026.5,9580.5,6127.5,388.5,17692.0,2826.0
-25.20639,27.558,24-03-2015,1328.5,10255.0,54.0,609.5,9619.0,10364.0,15793.5,10584.0,9475.5,45523.0,8762.5,6110.5,347.0,12970.5,2834.5
-24.69514,27.40906,24-03-2015,1288.0,10034.5,117.5,716.5,9581.0,9961.5,14643.5,10768.0,9304.0,45803.0,8892.0,6296.0,190.0,13161.0,2732.0
-25.681111,31.783333,24-03-2015,1115.0,9896.0,,58.0,9751.0,9894.5,13685.0,10076.0,8613.0,,9787.5,7162.0,,11642.0,2326.0
-25.67386,31.57527,24-03-2015,1095.0,9101.5,63.0,1070.5,9841.5,8503.5,18963.0,9723.0,8136.0,,9502.5,7204.5,,12974.0,2279.5
-30.733889,29.828333,24-03-2015,935.5,9442.0,48.5,2555.0,9726.5,9380.5,16597.5,11069.0,8473.5,,10139.5,7619.5,,14258.0,1879.5
-29.987778,29.851667,24-03-2015,830.5,9157.0,76.0,871.5,9845.0,8546.5,20451.5,10370.5,8182.0,,9429.0,7852.5,,13832.0,1639.0
-26.648056,27.089444,24-03-2015,964.0,9400.5,74.0,60.0,9828.5,8963.0,15858.5,10706.5,8174.5,,8859.0,7242.0,,14022.5,1951.0
-26.880278,26.965,24-03-2015,960.0,9562.5,118.0,49.5,9811.5,9411.5,16136.5,11273.0,8345.0,,8737.5,7270.0,,14487.5,1942.0
-26.73806,27.59194,24-03-2015,924.5,9297.5,33.0,8.5,9904.0,9206.5,10231.5,8017.0,8297.0,,8538.0,7364.5,,8360.5,1863.5
