latitude,longitude,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,atmos_opacity,atran,blue,cdist,cloud_qa,drad,emis,emsd,green,lwir,nir08,qa,qa_pixel,qa_radsat,red,swir16,swir22,trad,urad,mndwi,ndmi,evi,gcvi,gndvi,green/nir ratio,green/red ratio,msi,nbr,nbr2,ndgi,ndwi,osavi,red/nir ratio,ui (urban index),bsi,ndbi,nvdi,savi,tcwi
-23.838611,31.640833,01-09-2015,118.576,388.0,20.0,,,,,,,,,,,,,,,,,,,,-0.0726334070849091,0.0367680047856088,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.5275,30.858056,01-09-2015,28.082,89.3,20.0,,,,,,,,,,,,,,,,,,,,-0.1941360485800151,0.105015553886939,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-29.744167,29.905833,01-09-2015,23.1,52.7,5.0,,,,,,,,,,,,,,,,,,,,-0.1243265934373463,0.1082955701470448,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.398056,30.601944,01-09-2015,26.485,253.5,25.0,,,,,,,,,,,,,,,,,,,,-0.1637220259128378,0.1416598528209316,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.984722,26.632278,01-09-2015,114.0,773.0,148.0,9.0,7051.0,9013.0,151.5,,1093.0,9703.0,77.0,10189.0,46609.0,16025.5,323.5,5440.0,,10219.0,14159.5,11577.0,9488.0,2255.0,-0.1630695936094619,0.0618187841643198,1.489915837,0.572823633,0.222643957,0.635799195,0.997064292,0.883560575,0.161162938,0.10034387,-0.001470012,-0.222643957,0.256644209,0.637671212,-0.119383776,-0.0133557277859845,-0.06181878416432,0.2212463563794318,0.3318632120403886,-3168.3309000000017
-27.573056,24.746389,01-09-2015,142.798,702.0,20.0,12.0,7167.0,8865.5,135.0,,1071.0,9673.0,68.0,9929.0,47626.0,15197.0,325.0,5440.0,,9960.5,13977.0,11477.0,9860.0,2165.0,-0.1693298753451009,0.041818057174196,1.545647746,0.530567026,0.209663297,0.653352635,0.996837508,0.919720998,0.139461648,0.09821639,-0.00158375,-0.209663297,0.241450914,0.655425413,-0.083451527,-0.0026041666666666,-0.0418180571741962,0.2081486634204511,0.3122167898879084,-3433.576399999999
-29.658056,25.973333,01-09-2015,283.168,706.0,20.0,8.0,8024.0,8845.0,4924.0,2.0,773.0,9687.0,69.0,9895.5,46476.0,14563.5,157.0,5440.0,,9861.5,13276.5,11281.0,9692.5,1522.0,-0.1459088555152764,0.0462284482758619,1.589372634,0.471729574,0.190849994,0.679472654,1.003447751,0.911628386,0.127009615,0.081258271,0.001720909,-0.190849994,0.223307442,0.677138051,-0.084935709,-0.0058113929081671,-0.046228448275862,0.1925076765609007,0.2887556037747436,-3103.716400000001
-29.803611,30.516111,01-09-2015,127.303,417.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1989783666964998,0.1202729325837293,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.735556,29.820556,01-12-2015,32.692,74.2,20.0,,,,,,,,,,,,,,,,,,,,-0.1377405220041906,0.2036138754146448,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.970278,27.211111,01-12-2015,116.096,604.0,192.0,9.0,6920.5,8480.0,178.5,,1118.5,9876.0,128.0,9024.0,43947.0,9125.0,323.0,5504.0,,8840.0,8220.0,7943.0,8632.0,2316.5,0.0466249130132217,0.0521764197174975,-0.496861925,0.011192376,0.005565045,0.988931507,1.02081448,0.900821918,0.069252402,0.017137908,0.010300045,-0.005565045,0.018402285,0.968767123,-0.078788011,-0.0157219097071974,-0.0521764197174978,0.0158641803506818,0.0237956082491441,-398.5649999999996
-26.73806,27.59194,01-12-2015,106.221,625.0,165.0,,,,,,,,,,,,,,,,,,,,0.0523521351906825,0.0824212271973461,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-25.127778,27.628889,13-01-2015,173.347,562.0,20.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-25.20639,27.558,13-01-2015,162.826,750.0,99.0,,,,,,,,,,,,,,,,,,,,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-24.69514,27.40906,13-01-2015,147.989,645.0,116.0,58.0,6793.0,8718.0,564.5,,1246.5,9581.0,117.5,9576.5,46460.0,14041.5,250.5,5440.0,,9710.0,12643.0,10424.0,9543.5,2632.5,-0.138009406152253,0.0524087016807508,1.565413806,0.466245497,0.189050724,0.68201403,0.986251287,0.900402379,0.147861274,0.096198032,-0.00692194,-0.189050724,0.211544793,0.691521561,-0.113537996,-0.0090108063175394,-0.052408701680751,0.1823674294255099,0.2735453856517346,-2571.859400000001
-28.141944,26.417778,13-01-2015,173.181,407.0,67.0,12.0,8569.0,9062.0,1174.5,8.0,560.0,9712.0,48.5,9988.0,46603.0,16818.5,202.0,5440.0,,10148.0,15309.5,12309.5,9822.0,1061.0,-0.2103567546200209,0.0469683764940237,1.711701309,0.683870645,0.254807603,0.593869846,0.984233346,0.910277373,0.154799506,0.108620877,-0.007945967,-0.254807603,0.286938761,0.603383179,-0.10574185,-0.008239510693833,-0.0469683764940239,0.2473624682476406,0.3710368227834019,-4106.12025
-28.1175,26.719444,13-01-2015,110.108,710.0,20.0,9.0,8489.0,9061.5,32.5,4.0,589.0,9699.0,54.0,10047.0,45979.5,15287.5,436.5,5440.0,,10083.5,13571.0,11177.0,9580.5,1122.0,-0.1492082310102458,0.059479875946428,1.66192955,0.521598487,0.206852316,0.657203598,0.996380225,0.887718724,0.155321279,0.09673509,-0.001813169,-0.206852316,0.237933149,0.659591169,-0.115914201,-0.0144676950639015,-0.0594798759464282,0.2051160774112175,0.307668052736338,-2883.74495
-28.116667,26.725278,13-01-2015,149.216,748.0,20.0,9.0,8489.5,8889.0,9.0,8.0,588.0,9708.0,39.0,9791.0,45753.0,16412.0,535.0,5440.0,,9791.0,12947.5,10418.5,9488.0,1121.0,-0.1388174241924483,0.1180026907815183,1.949302243,0.676233275,0.252680991,0.596575676,1,0.78890446,0.223383836,0.108234186,0,-0.252680991,0.293108159,0.596575676,-0.21109554,-0.0533415210399775,-0.1180026907815187,0.2526809907262527,0.3790142538210544,-1883.684
-30.568333,29.422778,13-01-2015,56.227,144.0,20.0,,,,,,,,,,,,,,,,,,,,-0.13870358415226,0.1870124105908254,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.570833,29.150556,13-01-2015,44.919,103.7,20.0,,,,,,,,,,,,,,,,,,,,-0.1421433604509634,0.0630419170067786,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.338333,31.373611,13-01-2015,114.51,287.6,20.0,9.0,6679.0,9145.5,1557.0,8.0,1326.0,-9999.0,-9999.0,10513.0,,12527.5,-9999.0,5440.0,,11302.5,11485.5,10228.5,10120.0,2867.0,-0.0442075596063366,0.0433931620372296,0.260588398,0.191619899,0.087432998,0.839193774,0.930148197,0.916822989,0.1010283,0.05788892,-0.036189865,-0.087432998,0.059630317,0.902215127,-0.158274509,0.0250781583860012,-0.0433931620372298,0.051405791019723,0.0771070686724995,-1402.573550000001
-28.068333,31.55,13-01-2015,83.379,230.5,20.0,9.0,6272.5,8688.0,1643.5,,1476.5,9784.5,,9888.0,49604.5,16119.0,231.5,5440.0,,10430.0,15960.5,13409.0,10696.5,3256.0,-0.2349265914849982,0.0049408500755934,1.050406204,0.630157767,0.239589341,0.613437558,0.948034516,0.990166884,0.091777296,0.086875841,-0.026675854,-0.239589341,0.24856681,0.647062473,-0.064647032,0.030929244592021,-0.0049408500755934,0.2142830238427059,0.3214184824572967,-5292.6794500000005
-27.010111,26.698083,14-01-2015,130.438,648.0,132.0,10.0,7056.0,8613.5,464.5,,1093.0,9723.0,67.0,9245.5,44482.0,13645.5,238.0,5440.0,,9016.0,10343.0,8902.5,8818.0,2259.0,-0.0560277713964823,0.1376701336056855,3.684440907,0.475907198,0.192215281,0.677549375,1.025454747,0.757978821,0.210351251,0.074848666,0.012567423,-0.192215281,0.236973814,0.660730644,-0.217198292,-0.0696813878610216,-0.137670133605686,0.204289212982371,0.3064270585120466,-685.1512000000007
-29.641944,30.6875,14-01-2015,51.9,263.0,47.0,154.0,5121.0,8631.0,197.0,,1733.5,-9999.0,-9999.0,9623.5,,16832.0,-9999.0,5440.0,,9591.0,13551.5,10365.0,9711.0,4045.0,-0.1694929881337641,0.1079697862326588,1.876587363,0.7490518,0.272476423,0.571738356,1.003388593,0.805103375,0.237783579,0.133234378,0.001691431,-0.272476423,0.317886279,0.56980751,-0.191519476,-0.0477415107343819,-0.1079697862326591,0.2740415547061272,0.4110545537116582,-2283.7576999999983
-24.396194,27.089833,14-01-2015,136.541,624.0,150.0,37.0,7003.0,8396.5,1098.0,,1179.0,9555.0,201.0,9138.5,45524.5,11623.0,255.0,5440.0,,8884.0,9305.5,8554.0,9264.0,2468.0,-0.0090544350466275,0.1107341663282122,3.503901753,0.271871751,0.119668617,0.786242794,1.028647006,0.800610858,0.152103881,0.042078446,0.014121237,-0.119668617,0.154933204,0.764346554,-0.171539933,-0.0478944751236619,-0.1107341663282127,0.1335641488272297,0.2003413385346824,-574.1824500000012
-25.73411,27.21422,14-01-2015,18.284,46.9,20.0,,,,,,,,,,,,,,,,,,,,-0.2467408817928803,-0.0317282341889147,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.445556,32.325,04-09-2015,171.338,485.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1486027106970988,0.1617289320638597,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.602222,29.942778,14-01-2015,56.995,173.6,20.0,,,,,,,,,,,,,,,,,,,,-0.1689424247695244,0.110298376553527,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.75,30.442778,14-01-2015,60.76,143.7,20.0,9.0,6806.5,10107.5,63.0,8.0,1264.0,9684.0,88.0,11605.0,48511.0,15852.0,377.0,5440.0,,12203.0,14522.0,11727.5,10325.0,2706.0,-0.1116469552570134,0.0437874497925856,0.687724985,0.365962947,0.154678224,0.73208428,0.950995657,0.916098915,0.149549484,0.106459171,-0.025117608,-0.154678224,0.150875632,0.769808226,-0.135430598,0.0145298901954085,-0.0437874497925857,0.1300659418998396,0.1950954358325461,-2457.9436000000005
-29.161667,30.629722,14-01-2015,46.44,120.7,20.0,68.0,6970.0,8502.5,948.5,,1152.5,9814.0,71.0,9577.0,48443.0,16032.5,226.0,5440.0,,9679.5,15182.5,12446.0,10324.5,2456.5,-0.2263979482622822,0.0272304981579368,1.535765223,0.674062859,0.252074426,0.597349135,0.98941061,0.946982691,0.12593711,0.099046275,-0.005322878,-0.252074426,0.286614582,0.603742398,-0.063720034,0.0066198352126647,-0.0272304981579368,0.2470830740510267,0.370617403986388,-4665.1942
-26.648056,27.089444,14-01-2015,224.593,673.0,20.0,,,,,,,,,,,,,,,,,,,,-0.2137798080549842,0.1091219489687626,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.45,28.085833,14-01-2015,121.211,703.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1726620274426815,0.171378364213706,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.389722,26.463889,14-01-2015,136.987,642.0,122.0,28.0,7063.0,8721.5,142.0,,1100.0,9876.0,98.0,9479.0,44754.5,10070.5,333.5,5440.0,,9258.5,8491.0,8226.0,9022.5,2277.0,0.0549805230940453,0.0850954933599111,9.609467456,0.062401097,0.030256528,0.941264088,1.023815953,0.843155752,0.100811631,0.015852127,0.011767845,-0.030256528,0.048730519,0.919368452,-0.133582301,-0.0285292065186158,-0.0850954933599116,0.0420094159035645,0.0630124938565405,-134.66785000000073
-26.984722,26.632278,14-01-2015,216.082,967.0,148.0,9.0,7051.0,9013.0,151.5,,1093.0,9703.0,77.0,10189.0,46609.0,16025.5,323.5,5440.0,,10219.0,14159.5,11577.0,9488.0,2255.0,-0.1630695936094619,0.0618187841643198,1.489915837,0.572823633,0.222643957,0.635799195,0.997064292,0.883560575,0.161162938,0.10034387,-0.001470012,-0.222643957,0.256644209,0.637671212,-0.119383776,-0.0133557277859845,-0.06181878416432,0.2212463563794318,0.3318632120403886,-3168.3309000000017
-27.398611,26.614722,14-01-2015,151.992,545.0,82.0,12.0,7034.0,8948.0,173.5,,1106.0,9799.0,62.0,9746.0,45455.0,16090.5,312.0,5440.0,,9672.5,13428.0,10859.5,9208.5,2292.0,-0.1588849572797093,0.0901976726459674,2.286752654,0.650985019,0.245563447,0.605699015,1.007598863,0.834529691,0.194100186,0.105753989,0.00378505,-0.245563447,0.288973868,0.601131102,-0.157928753,-0.0402584183302519,-0.0901976726459677,0.2491169506656833,0.3736681739670464,-2575.10995
-31.104278,29.399722,14-01-2015,67.056,159.2,20.0,,,,,,,,,,,,,,,,,,,,-0.0812393152385186,0.1222099699608345,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-31.396,29.2651,14-01-2015,39.337,96.7,20.0,,,,,,,,,,,,,,,,,,,,0.0564135912859695,0.1533341842781855,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-31.554722,29.245556,14-01-2015,75.952,231.8,37.0,,,,,,,,,,,,,,,,,,,,-0.1774866656252084,0.1275403059115332,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.169444,29.233889,15-01-2015,64.627,166.3,21.0,,,,,,,,,,,,,,,,,,,,-0.231735472510271,0.0477242130420969,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.02314,28.59389,15-01-2015,74.07,235.0,22.0,,,,,,,,,,,,,,,,,,,,-0.0418200384715854,0.1028446389496713,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.398611,26.614722,15-01-2015,131.681,346.4,82.0,12.0,7034.0,8948.0,173.5,,1106.0,9799.0,62.0,9746.0,45455.0,16090.5,312.0,5440.0,,9672.5,13428.0,10859.5,9208.5,2292.0,-0.1588849572797093,0.0901976726459674,2.286752654,0.650985019,0.245563447,0.605699015,1.007598863,0.834529691,0.194100186,0.105753989,0.00378505,-0.245563447,0.288973868,0.601131102,-0.157928753,-0.0402584183302519,-0.0901976726459677,0.2491169506656833,0.3736681739670464,-2575.10995
-27.573056,24.746389,15-01-2015,159.545,684.0,20.0,,,,,,,,,,,,,,,,,,,,-0.2061256894534506,0.0345992407899796,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.376944,24.303056,15-01-2015,207.537,1406.0,27.0,,,,,,,,,,,,,,,,,,,,-0.1883533285832572,-0.0151173693474362,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-31.031389,28.883333,15-01-2015,21.804,51.1,20.0,,,,,,,,,,,,,,,,,,,,-0.012901755185776,0.068544837127405,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.860139,29.07125,15-01-2015,35.517,91.8,20.0,,,,,,,,,,,,,,,,,,,,-0.0415701177124847,0.1412906430290752,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.775867,29.032217,15-01-2015,32.938,80.3,20.0,,,,,,,,,,,,,,,,,,,,-0.2325102095339863,0.0167163997320503,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.619444,27.980833,16-01-2015,124.613,730.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1704939006904455,0.2384355938284887,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.671111,27.236944,16-01-2015,82.0,204.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1933254542176631,0.0455193629532307,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.902778,24.615556,16-01-2015,152.9,785.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1726741906864457,0.1148419249338105,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.747778,31.745833,17-01-2015,62.282,218.9,20.0,9.0,5695.5,8857.0,2313.5,,1665.0,9723.0,53.0,9768.0,52058.0,14787.0,248.0,5440.0,,10446.0,16931.0,14504.5,11236.0,3769.0,-0.2682872017678555,-0.0675956869916133,0.983328048,0.513820639,0.20439829,0.660580239,0.935094773,1.144992223,0.009644436,0.077189801,-0.03354111,-0.20439829,0.199561212,0.706431325,0.075581903,0.0731659512749652,0.0675956869916136,0.1720366187135893,0.2580498147304179,-6929.52245
-25.99136,27.84208,19-01-2015,108.055,402.0,119.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.970278,27.211111,19-01-2015,126.142,627.0,156.0,8.0,8968.5,7994.5,1658.5,32.0,411.0,9876.0,128.0,8574.5,43650.0,8926.0,196.0,5504.0,,8375.5,7859.0,7634.5,8855.0,751.0,0.0435391121793894,0.063568662496276,-1.767255217,0.040993644,0.02008514,0.960620659,1.023759776,0.880461573,0.077986776,0.014489947,0.011740413,-0.02008514,0.036908597,0.938326238,-0.096330077,-0.0206906952194239,-0.0635686624962764,0.0318180504580527,0.0477256964512773,-383.3362000000002
-29.028629,24.638389,19-01-2015,236.0,951.0,20.0,,,,,,,,,,,,,,,,,,,,-0.1707473127452645,0.1069935416700554,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-29.033333,23.983333,19-01-2015,215.0,1436.0,20.0,,,,,,,,,,,,,,,,,,,,-0.201573254670599,0.0392193136620108,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-33.818056,19.694722,19-01-2015,21.314,157.2,20.0,,,,,,,,,,,,,,,,,,,,-0.2043671102012956,0.0501656492272503,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-27.010111,26.698083,20-01-2015,126.542,677.0,116.0,9.0,9047.0,8462.5,442.0,,381.0,9723.0,67.0,9235.0,44291.0,13889.0,218.0,5440.0,,8858.5,11220.5,8944.5,9004.0,690.0,-0.0970643592187915,0.1062745176128552,3.520540276,0.503952355,0.201262757,0.664914681,1.042501552,0.807869537,0.216545865,0.112868832,0.020808578,-0.201262757,0.256526605,0.637806898,-0.151361649,-0.0535581715982606,-0.1062745176128557,0.2211451807890977,0.3317104800422015,-1322.4503000000004
-22.225556,29.990556,20-01-2015,109.0,445.0,50.0,13.0,5855.0,9705.0,1444.5,40.0,1538.0,9876.0,,10530.0,46094.0,9301.0,252.0,5504.0,,10332.5,8010.0,7762.0,9302.0,3335.0,0.1359223300970866,0.0745768586447919,1.730124119,-0.11671415,-0.061973678,1.132136329,1.019114445,0.861197721,0.090195159,0.015724068,0.009466747,0.061973678,-0.060943298,1.110902054,-0.120046344,-0.0177651043549272,-0.0745768586447923,-0.052537754348435,-0.0788046246307425,865.5921499999986
-26.984722,26.632278,20-01-2015,135.206,870.0,148.0,9.0,9011.0,8645.5,264.5,,397.0,9703.0,77.0,9633.5,45874.0,16333.0,236.5,5440.0,,9492.0,14745.0,11687.5,9636.0,723.0,-0.2096724572881834,0.0510972392045818,2.025222772,0.695437795,0.258005507,0.58981816,1.01490729,0.902773526,0.165789333,0.115671995,0.007398499,-0.258005507,0.307280187,0.581154717,-0.082538147,-0.0150663916855462,-0.051097239204582,0.2648983543078412,0.3973398385316838,-3934.446449999999
-27.935,26.126667,20-01-2015,203.431,1381.0,31.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.1175,26.719444,20-01-2015,222.4115,1144.0,20.0,9.0,8489.0,9061.5,32.5,4.0,589.0,9699.0,54.0,10047.0,45979.5,15287.5,436.5,5440.0,,10083.5,13571.0,11177.0,9580.5,1122.0,-0.1492082310102458,0.059479875946428,1.66192955,0.521598487,0.206852316,0.657203598,0.996380225,0.887718724,0.155321279,0.09673509,-0.001813169,-0.206852316,0.237933149,0.659591169,-0.115914201,-0.0144676950639015,-0.0594798759464282,0.2051160774112175,0.307668052736338,-2883.74495
-34.075556,20.145556,20-01-2015,27.072,257.4,20.0,9.0,7389.0,9616.0,2982.5,4.0,1048.5,9603.0,59.0,10768.0,48365.5,15128.0,174.0,5440.0,,11689.0,17617.0,14075.0,10362.0,2212.5,-0.2412894134225815,-0.0760116048251639,0.654150498,0.404903418,0.168365771,0.711792702,0.921207973,1.16452935,0.036057939,0.111763221,-0.041011711,-0.168365771,0.14875699,0.772673189,0.078998146,0.0844033302497687,0.0760116048251641,0.1282395495394712,0.1923557378577421,-6385.699099999999
-32.502778,19.535833,20-01-2015,10.0,94.5,20.0,,,,,,,,,,,,,,,,,,,,-0.2351765284782869,-0.0680654726288774,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-29.161667,23.696389,21-01-2015,79.91,216.0,20.0,,,,,,,,,,,,,,,,,,,,0.1185254865071425,-0.0141026074605159,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-25.810483,27.909552,21-01-2015,128.391,582.0,100.0,9.0,7574.0,8413.0,952.5,,940.0,9600.0,106.0,9131.0,45577.0,14565.0,223.0,5440.0,,9158.5,13369.5,10855.0,9301.5,1910.5,-0.1883735916979614,0.0427965419105405,2.105498871,0.59511554,0.229321404,0.626913835,0.996997325,0.91791967,0.145948072,0.103799872,-0.001503595,-0.229321404,0.264358029,0.628801922,-0.085092048,-0.0098888058717531,-0.0427965419105407,0.2278963896558265,0.3418373798684876,-3422.086
-29.641944,30.6875,21-01-2015,63.141,267.9,46.0,154.0,5121.0,8631.0,197.0,,1733.5,-9999.0,-9999.0,9623.5,,16832.0,-9999.0,5440.0,,9591.0,13551.5,10365.0,9711.0,4045.0,-0.1694929881337641,0.1079697862326588,1.876587363,0.7490518,0.272476423,0.571738356,1.003388593,0.805103375,0.237783579,0.133234378,0.001691431,-0.272476423,0.317886279,0.56980751,-0.191519476,-0.0477415107343819,-0.1079697862326591,0.2740415547061272,0.4110545537116582,-2283.7576999999983
-25.73411,27.21422,21-01-2015,16.306,51.5,20.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
