Latitude,Longitude,Sample Date,tmin
-28.141944,26.417778,10-02-2015,16.58
-28.1175,26.719444,10-02-2015,16.869999
-28.116667,26.725278,10-02-2015,16.869999
-29.1825,23.575556,10-02-2015,18.25
-31.396,29.2651,10-02-2015,19.42
-31.554722,29.245556,10-02-2015,18.41
-34.039722,22.133333,10-02-2015,16.779999
-29.161667,23.696389,11-02-2015,18.199999
-24.670833,28.560833,11-02-2015,17.25
-24.39619444,27.08983333,11-02-2015,20.32
-24.058889,31.237222,11-02-2015,20.73
-25.362222,31.956667,11-02-2015,19.289999
-25.14944444,31.94055556,11-02-2015,19.48
-28.75,30.442778,11-02-2015,18.56
-29.161667,30.629722,11-02-2015,15.98
-27.38972222,26.46388889,11-02-2015,17.06
-27.398611,26.614722,11-02-2015,17.07
-31.104278,29.399722,11-02-2015,18.07
-30.77586667,29.03221667,11-02-2015,16.359999
-34.005833,22.351111,11-02-2015,16.609999
-23.658056,31.05,12-02-2015,20.8
-27.671111,27.236944,12-02-2015,16.3
-28.376944,24.303056,12-02-2015,18.26
-30.568333,29.422778,12-02-2015,13.9
-31.031389,28.883333,12-02-2015,16.16
-30.86013889,29.07125,12-02-2015,16.63
-30.570833,29.150556,12-02-2015,13.75
-28.338333,31.373611,12-02-2015,18.449999
-24.679167,30.8025,13-02-2015,16.06
-22.769722,30.886944,13-02-2015,20.65
-24.768889,31.39,13-02-2015,19.76
-24.9675,31.516667,13-02-2015,20.41
-27.573056,24.746389,13-02-2015,18.08
-27.902778,24.615556,13-02-2015,18.33
-28.96362,19.15486,14-02-2015,19.16
-25.99136,27.84208,16-02-2015,16.18
-26.970278,27.211111,16-02-2015,16.359999
-26.73806,27.59194,16-02-2015,15.799999
-26.45,28.085833,16-02-2015,15.23
-27.671111,27.236944,16-02-2015,16.3
-32.502778,19.535833,16-02-2015,15.36
-27.01011111,26.69808333,17-02-2015,16.93
-27.169444,29.233889,17-02-2015,13.78
-26.861111,28.884722,17-02-2015,14.12
-27.02314,28.59389,17-02-2015,14.45
-26.98472222,26.63227778,17-02-2015,17.02
-29.160278,26.573333,17-02-2015,15.73
-28.69485,28.23487,17-02-2015,14.17
-28.883333,27.89,17-02-2015,14.66
-31.436944,20.474722,17-02-2015,14.0
-34.075556,20.145556,17-02-2015,16.68
-32.595833,19.009444,17-02-2015,15.69
-25.45963889,28.26430556,17-02-2015,17.21
-28.068333,31.55,17-02-2015,20.9
-29.161667,23.696389,18-02-2015,18.199999
-25.81048333,27.90955222,18-02-2015,17.13
-22.225556,29.990556,18-02-2015,22.09
-29.641944,30.6875,18-02-2015,19.5
-25.73411,27.21422,18-02-2015,16.109999
-28.44555556,32.325,07-05-2015,21.119999
-26.648056,27.089444,18-02-2015,16.15
-26.880278,26.965,18-02-2015,16.71
-28.116667,26.725278,18-02-2015,16.869999
-29.033333,23.983333,18-02-2015,17.77
-30.160091,27.40124,18-02-2015,15.13
-30.336111,27.359444,18-02-2015,14.67
-29.615556,27.065278,18-02-2015,15.049999
-25.57877778,29.12747222,18-02-2015,16.31
-30.830556,26.921389,19-02-2015,14.16
-28.141944,26.417778,19-02-2015,16.58
-31.000833,26.353056,19-02-2015,13.509999
-30.679722,26.7125,19-02-2015,14.69
-34.250556,20.9925,19-02-2015,17.13
-33.31388889,19.07472222,19-02-2015,16.23
-28.308889,31.9025,19-02-2015,21.49
-22.43772222,31.07805556,20-02-2015,21.65
-29.744167,29.905833,20-02-2015,15.889999
-29.658056,25.973333,20-02-2015,15.7
-29.7775,29.470833,23-02-2015,13.36
-29.987778,29.851667,23-02-2015,15.299999
-29.744167,29.905833,23-02-2015,15.889999
-26.45,28.085833,23-02-2015,15.23
-29.042222,24.6,23-02-2015,17.55
-29.033333,23.983333,23-02-2015,17.77
-34.031944,22.053333,23-02-2015,16.42
-33.38056,19.30167,23-02-2015,13.74
-30.733889,29.828333,24-02-2015,17.44
-26.861111,28.884722,24-02-2015,14.12
-27.00222,28.76528,24-02-2015,14.29
-26.970278,27.211111,24-02-2015,16.359999
-26.619444,27.980833,24-02-2015,15.65
-29.028629,24.638389,24-02-2015,17.47
-33.13083,18.86278,24-02-2015,16.93
-29.161667,23.696389,25-02-2015,18.199999
-27.01011111,26.69808333,25-02-2015,16.93
-23.23572222,27.717,25-02-2015,20.74
-22.548889,28.898056,25-02-2015,19.73
-22.91028,29.61111,25-02-2015,19.38
-27.937778,31.209444,25-02-2015,18.32
-26.905,32.324722,25-02-2015,20.609999
-28.404444,30.013056,25-02-2015,16.32
-30.398056,30.601944,25-02-2015,21.05
-26.648056,27.089444,25-02-2015,16.15
-26.98472222,26.63227778,25-02-2015,17.02
-34.405833,19.600556,25-02-2015,15.74
-32.94583,18.33667,25-02-2015,15.79
-24.282222,28.090278,26-02-2015,17.83
-23.763056,27.908611,26-02-2015,19.14
-25.127778,27.628889,26-02-2015,18.93
-25.20639,27.558,26-02-2015,18.869999
-25.73411,27.21422,26-02-2015,16.109999
-27.5275,30.858056,26-02-2015,16.4
-27.363611,31.783333,26-02-2015,20.109999
-30.13573889,30.67422222,26-02-2015,20.93
-28.376944,24.303056,26-02-2015,18.26
-34.329722,18.990278,26-02-2015,15.53
-24.69514,27.40906,27-02-2015,20.039999
-27.573056,24.746389,27-02-2015,18.08
-27.902778,24.615556,27-02-2015,18.33
-28.058889,30.373611,27-02-2015,15.37
-29.803611,30.516111,27-02-2015,17.82
-29.140556,31.391944,03-03-2015,20.58
-26.03611,30.99778,03-03-2015,18.43
-28.801278,31.955389,03-03-2015,20.88
-26.970278,27.211111,03-03-2015,16.359999
-27.671111,27.236944,03-03-2015,16.3
-34.031944,22.053333,03-03-2015,16.42
-34.039722,22.133333,03-03-2015,16.779999
-25.45963889,28.26430556,03-03-2015,17.21
-27.01011111,26.69808333,04-03-2015,16.93
-25.81048333,27.90955222,04-03-2015,17.13
-29.641944,30.6875,04-03-2015,19.5
-28.747778,31.745833,04-03-2015,21.02
-26.648056,27.089444,04-03-2015,16.15
-26.880278,26.965,04-03-2015,16.71
-26.98472222,26.63227778,04-03-2015,17.02
-27.398611,26.614722,04-03-2015,17.07
-27.671111,27.236944,04-03-2015,16.3
-34.02861,22.22222,04-03-2015,16.55
-27.4,26.624722,04-03-2015,17.07
-29.380556,30.2775,05-03-2015,15.099999
-26.73806,27.59194,05-03-2015,15.799999
-26.45,28.085833,05-03-2015,15.23
-34.005833,22.351111,05-03-2015,16.609999
-29.744167,29.905833,06-03-2015,15.889999
-27.00222,28.76528,06-03-2015,14.29
-27.02314,28.59389,06-03-2015,14.45
-34.250556,20.9925,17-02-2011,15.65
-22.43772222,31.07805556,09-03-2015,21.65
-24.99328,30.81444,09-03-2015,14.16
-28.735556,29.820556,09-03-2015,16.84
-26.970278,27.211111,09-03-2015,16.359999
-26.880278,26.965,09-03-2015,16.71
-26.510278,28.351389,09-03-2015,14.49
-26.73806,27.59194,09-03-2015,15.799999
-26.45,28.085833,09-03-2015,15.23
-26.98472222,26.63227778,09-03-2015,17.02
-29.160278,26.573333,09-03-2015,15.73
-27.01011111,26.69808333,10-03-2015,16.93
-25.20639,27.558,10-03-2015,18.869999
-26.861111,28.884722,10-03-2015,14.12
-26.648056,27.089444,10-03-2015,16.15
-27.802778,28.768333,10-03-2015,13.71
-26.98472222,26.63227778,10-03-2015,17.02
-28.141944,26.417778,10-03-2015,16.58
-34.250556,20.9925,21-08-2013,18.33
-28.1175,26.719444,10-03-2015,16.869999
-28.69485,28.23487,10-03-2015,14.17
-29.615556,27.065278,10-03-2015,15.049999
-28.883333,27.89,10-03-2015,14.66
-34.250556,20.9925,15-04-2014,16.09
-34.250556,20.9925,20-05-2014,16.09
-34.250556,20.9925,19-06-2014,16.09
-34.250556,20.9925,15-07-2014,17.34
-34.250556,20.9925,25-09-2014,17.34
-31.396,29.2651,10-03-2015,19.42
-31.554722,29.245556,10-03-2015,18.41
-28.338333,31.373611,10-03-2015,18.449999
-28.068333,31.55,10-03-2015,20.9
-29.161667,23.696389,11-03-2015,18.199999
-24.282222,28.090278,11-03-2015,17.83
-22.769722,30.886944,11-03-2015,20.65
-28.44555556,32.325,11-03-2015,21.119999
-27.00222,28.76528,11-03-2015,14.29
-27.02314,28.59389,11-03-2015,14.45
-27.273889,28.49,11-03-2015,14.389999
-27.4275,28.525833,11-03-2015,14.21
-27.3,28.586944,11-03-2015,14.28
-28.141944,26.417778,11-03-2015,16.58
-28.1175,26.719444,11-03-2015,16.869999
-28.116667,26.725278,11-03-2015,16.869999
-27.671111,27.236944,11-03-2015,16.3
-34.092222,21.295278,29-11-2011,17.33
-34.092222,21.295278,18-04-2012,16.029999
-30.160091,27.40124,11-03-2015,15.13
-34.092222,21.295278,12-06-2012,16.029999
-30.336111,27.359444,11-03-2015,14.67
-30.568333,29.422778,11-03-2015,13.9
-30.570833,29.150556,11-03-2015,13.75
-31.104278,29.399722,11-03-2015,18.07
-30.830556,26.921389,12-03-2015,14.16
-24.670833,28.560833,12-03-2015,17.25
-28.75,30.442778,12-03-2015,18.56
-29.161667,30.629722,12-03-2015,15.98
-26.619444,27.980833,12-03-2015,15.65
-34.092222,21.295278,05-11-2013,17.47
-27.38972222,26.46388889,12-03-2015,17.06
-34.092222,21.295278,07-01-2014,5.35
-28.1175,26.719444,12-03-2015,16.869999
-27.398611,26.614722,12-03-2015,17.07
-29.160278,26.573333,12-03-2015,15.73
-31.000833,26.353056,12-03-2015,13.509999
-30.679722,26.7125,12-03-2015,14.69
-31.031389,28.883333,12-03-2015,16.16
-30.86013889,29.07125,12-03-2015,16.63
-30.77586667,29.03221667,12-03-2015,16.359999
-34.250556,20.9925,12-03-2015,17.13
-28.308889,31.9025,12-03-2015,21.49
-27.4,26.624722,12-03-2015,17.07
-28.116667,26.725278,13-03-2015,16.869999
-27.573056,24.746389,13-03-2015,18.08
-27.902778,24.615556,13-03-2015,18.33
-29.987778,29.851667,14-03-2015,15.299999
-25.99136,27.84208,16-03-2015,16.18
-26.45,28.085833,16-03-2015,15.23
-32.502778,19.535833,16-03-2015,15.36
-22.225556,29.990556,17-03-2015,22.09
-24.183889,30.823889,17-03-2015,20.18
-26.861111,28.884722,17-03-2015,14.12
-27.802778,28.768333,17-03-2015,13.71
-34.075556,20.145556,17-03-2015,16.68
-32.595833,19.009444,17-03-2015,15.69
-25.45963889,28.26430556,17-03-2015,17.21
-25.81048333,27.90955222,18-03-2015,17.13
-29.641944,30.6875,18-03-2015,19.5
-26.905,32.324722,18-03-2015,20.609999
-29.758889,30.935278,18-03-2015,20.689999
-27.00222,28.76528,18-03-2015,14.29
-26.619444,27.980833,18-03-2015,15.65
-33.13083,18.86278,18-03-2015,16.93
-27.01011111,26.69808333,19-03-2015,16.93
-23.658056,31.05,19-03-2015,20.8
-24.058889,31.237222,19-03-2015,20.73
-27.363611,31.783333,19-03-2015,20.109999
-26.648056,27.089444,19-03-2015,16.15
-26.970278,27.211111,19-03-2015,16.359999
-26.880278,26.965,19-03-2015,16.71
-27.4275,28.525833,19-03-2015,14.21
-26.98472222,26.63227778,19-03-2015,17.02
-24.679167,30.8025,20-03-2015,16.06
-29.744167,29.905833,20-03-2015,15.889999
-28.96362,19.15486,21-03-2015,19.16
-25.49037,30.6986,23-03-2015,16.859999
-29.744167,29.905833,23-03-2015,15.889999
-26.970278,27.211111,23-03-2015,16.359999
-29.042222,24.6,23-03-2015,17.55
-29.033333,23.983333,23-03-2015,17.77
-33.501667,21.624167,23-03-2015,13.429999
-33.38056,19.30167,23-03-2015,13.74
-27.01011111,26.69808333,24-03-2015,16.93
-22.935,28.004167,24-03-2015,20.47
-34.065833,20.404167,24-03-2015,17.529999
-23.763056,27.908611,24-03-2015,19.14
-23.23572222,27.717,24-03-2015,20.74
-25.127778,27.628889,24-03-2015,18.93
-25.20639,27.558,24-03-2015,18.869999
-24.69514,27.40906,24-03-2015,20.039999
-25.681111,31.783333,24-03-2015,19.38
-25.67386,31.57527,24-03-2015,20.48
-30.733889,29.828333,24-03-2015,17.44
-29.987778,29.851667,24-03-2015,15.299999
-26.648056,27.089444,24-03-2015,16.15
-26.880278,26.965,24-03-2015,16.71
-26.73806,27.59194,24-03-2015,15.799999
-26.45,28.085833,24-03-2015,15.23
-27.273889,28.49,24-03-2015,14.389999
-27.3,28.586944,24-03-2015,14.28
-26.98472222,26.63227778,24-03-2015,17.02
-29.028629,24.638389,24-03-2015,17.47
-33.31388889,19.07472222,24-03-2015,16.23
-22.225556,29.990556,25-03-2015,22.09
-25.436111,31.982222,25-03-2015,19.6
-22.548889,28.898056,25-03-2015,19.73
-22.91028,29.61111,25-03-2015,19.38
-25.362222,31.956667,25-03-2015,19.289999
-25.14944444,31.94055556,25-03-2015,19.48
-28.404444,30.013056,25-03-2015,16.32
-30.398056,30.601944,25-03-2015,21.05
-27.169444,29.233889,25-03-2015,13.78
-26.861111,28.884722,25-03-2015,14.12
-27.00222,28.76528,25-03-2015,14.29
-27.4275,28.525833,25-03-2015,14.21
-34.405833,19.600556,25-03-2015,15.74
-32.94583,18.33667,25-03-2015,15.79
-25.57877778,29.12747222,25-03-2015,16.31
-26.03611,30.99778,26-03-2015,18.43
-27.937778,31.209444,26-03-2015,18.32
-30.13573889,30.67422222,26-03-2015,20.93
-26.619444,27.980833,26-03-2015,15.65
-28.376944,24.303056,26-03-2015,18.26
-34.329722,18.990278,26-03-2015,15.53
-33.897778,20.012778,26-03-2015,16.289999
-27.573056,24.746389,27-03-2015,18.08
-27.902778,24.615556,27-03-2015,18.33
-29.803611,30.516111,27-03-2015,17.82
-25.99136,27.84208,30-03-2015,16.18
-29.380556,30.2775,30-03-2015,15.099999
-29.140556,31.391944,31-03-2015,20.58
-28.801278,31.955389,31-03-2015,20.88
-26.45,28.085833,31-03-2015,15.23
-25.45963889,28.26430556,31-03-2015,17.21
-34.031944,22.053333,04-12-2014,16.609999
-29.161667,23.696389,01-04-2015,18.199999
-25.81048333,27.90955222,01-04-2015,17.13
-28.747778,31.745833,01-04-2015,21.02
-26.861111,28.884722,01-04-2015,14.12
-27.00222,28.76528,01-04-2015,14.29
-29.033333,23.983333,01-04-2015,17.77
-29.744167,29.905833,02-04-2015,15.889999
-28.96362,19.15486,04-04-2015,19.16
-34.039722,22.133333,19-01-2011,15.12
-25.127778,27.628889,07-04-2015,18.93
-25.20639,27.558,07-04-2015,18.869999
-24.69514,27.40906,07-04-2015,20.039999
-24.99328,30.81444,07-04-2015,14.16
-28.735556,29.820556,07-04-2015,16.84
-26.73806,27.59194,07-04-2015,15.799999
-27.398611,26.614722,07-04-2015,17.07
-27.671111,27.236944,07-04-2015,16.3
-31.396,29.2651,07-04-2015,19.42
-31.554722,29.245556,07-04-2015,18.41
-28.338333,31.373611,07-04-2015,18.449999
-28.068333,31.55,07-04-2015,20.9
-25.73411,27.21422,08-04-2015,16.109999
-27.169444,29.233889,08-04-2015,13.78
-26.861111,28.884722,08-04-2015,14.12
-26.98472222,26.63227778,08-04-2015,17.02
-27.398611,26.614722,08-04-2015,17.07
-30.568333,29.422778,08-04-2015,13.9
-30.570833,29.150556,08-04-2015,13.75
-31.104278,29.399722,08-04-2015,18.07
-34.031944,22.053333,08-04-2015,16.42
-27.4,26.624722,08-04-2015,17.07
-27.01011111,26.69808333,09-04-2015,16.93
-24.768889,31.39,09-04-2015,19.76
-28.44555556,32.325,04-06-2015,21.119999
-27.602222,29.942778,09-04-2015,15.66
-28.75,30.442778,09-04-2015,18.56
-29.161667,30.629722,09-04-2015,15.98
-26.648056,27.089444,09-04-2015,16.15
-26.970278,27.211111,09-04-2015,16.359999
-26.880278,26.965,09-04-2015,16.71
-28.376944,24.303056,09-04-2015,18.26
-29.1825,23.575556,09-04-2015,18.25
-31.031389,28.883333,09-04-2015,16.16
-30.86013889,29.07125,09-04-2015,16.63
-30.77586667,29.03221667,09-04-2015,16.359999
-28.308889,31.9025,09-04-2015,21.49
-27.671111,27.236944,10-04-2015,16.3
-27.573056,24.746389,10-04-2015,18.08
-34.039722,22.133333,08-04-2015,16.779999
-27.902778,24.615556,10-04-2015,18.33
-34.02861,22.22222,10-04-2015,16.55
-24.679167,30.8025,13-04-2015,16.06
-25.99136,27.84208,13-04-2015,16.18
-34.02861,22.22222,20-01-2011,14.87
-34.02861,22.22222,17-03-2011,14.87
-34.02861,22.22222,19-04-2011,14.87
-34.02861,22.22222,19-05-2011,14.87
-34.02861,22.22222,14-06-2011,14.87
-26.970278,27.211111,13-04-2015,16.359999
-26.45,28.085833,13-04-2015,15.23
-34.02861,22.22222,12-10-2011,17.75
-28.1175,26.719444,13-04-2015,16.869999
-28.116667,26.725278,13-04-2015,16.869999
-33.818056,19.694722,13-04-2015,15.929999
-27.01011111,26.69808333,14-04-2015,16.93
-34.02861,22.22222,24-04-2012,15.96
-34.02861,22.22222,26-06-2012,15.96
-24.058889,31.237222,14-04-2015,20.73
-25.681111,31.783333,14-04-2015,19.38
-34.02861,22.22222,11-10-2012,16.9
-25.362222,31.956667,14-04-2015,19.289999
-34.02861,22.22222,06-12-2012,16.9
-34.02861,22.22222,07-01-2013,9.429999
-25.398889,31.610556,14-04-2015,19.699999
-34.02861,22.22222,06-02-2013,15.66
-34.02861,22.22222,07-03-2013,15.66
-26.861111,28.884722,14-04-2015,14.12
-26.648056,27.089444,14-04-2015,16.15
-34.02861,22.22222,05-06-2013,15.66
-34.02861,22.22222,03-07-2013,15.66
-26.98472222,26.63227778,14-04-2015,17.02
-27.935,26.126667,14-04-2015,16.25
-28.141944,26.417778,14-04-2015,16.58
-28.1175,26.719444,14-04-2015,16.869999
-34.02861,22.22222,13-12-2013,17.94
-29.160278,26.573333,14-04-2015,15.73
-28.69485,28.23487,14-04-2015,14.17
-28.883333,27.89,14-04-2015,14.66
-34.02861,22.22222,03-04-2014,15.25
-34.02861,22.22222,08-05-2014,15.25
-34.02861,22.22222,04-06-2014,15.25
-34.075556,20.145556,14-04-2015,16.68
-32.595833,19.009444,14-04-2015,15.69
-25.45963889,28.26430556,14-04-2015,17.21
-34.02861,22.22222,12-01-2015,16.55
-34.02861,22.22222,29-01-2015,16.55
-25.81048333,27.90955222,15-04-2015,17.13
-22.935,28.004167,15-04-2015,20.47
-29.641944,30.6875,15-04-2015,19.5
-23.23572222,27.717,15-04-2015,20.74
-22.548889,28.898056,15-04-2015,19.73
-22.91028,29.61111,15-04-2015,19.38
-22.769722,30.886944,15-04-2015,20.65
-34.02861,22.22222,04-11-2015,16.55
-25.49037,30.6986,15-04-2015,16.859999
-25.513889,31.224444,15-04-2015,18.57
-27.00222,28.76528,15-04-2015,14.29
-27.38972222,26.46388889,15-04-2015,17.06
-27.398611,26.614722,15-04-2015,17.07
-30.160091,27.40124,15-04-2015,15.13
-30.336111,27.359444,15-04-2015,14.67
-29.615556,27.065278,15-04-2015,15.049999
-34.092222,21.295278,15-04-2015,16.34
-25.447222,30.711667,15-04-2015,17.5
-29.641944,30.6875,16-04-2015,19.5
-30.830556,26.921389,16-04-2015,14.16
-24.282222,28.090278,16-04-2015,17.83
-23.763056,27.908611,16-04-2015,19.14
-27.671111,27.236944,16-04-2015,16.3
-31.000833,26.353056,16-04-2015,13.509999
-30.679722,26.7125,16-04-2015,14.69
-34.405833,19.600556,13-02-2013,15.29
-34.405833,19.600556,13-03-2013,15.29
-34.405833,19.600556,10-04-2013,15.29
-34.405833,19.600556,08-05-2013,15.29
-34.250556,20.9925,16-04-2015,17.13
-33.13083,18.86278,16-04-2015,16.93
-29.744167,29.905833,17-04-2015,15.889999
-29.658056,25.973333,17-04-2015,15.7
-34.405833,19.600556,25-09-2013,17.199999
-29.7775,29.470833,20-04-2015,13.36
-29.987778,29.851667,20-04-2015,15.299999
-29.744167,29.905833,20-04-2015,15.889999
-34.405833,19.600556,12-02-2014,14.839999
-34.405833,19.600556,12-03-2014,14.839999
-33.38056,19.30167,20-04-2015,13.74
-28.760833,17.730278,21-04-2015,21.24
-34.065833,20.404167,21-04-2015,17.529999
-25.127778,27.628889,21-04-2015,18.93
-25.20639,27.558,21-04-2015,18.869999
-24.39619444,27.08983333,21-04-2015,20.32
-24.69514,27.40906,21-04-2015,20.039999
-26.03611,30.99778,21-04-2015,18.43
-27.937778,31.209444,21-04-2015,18.32
-30.733889,29.828333,21-04-2015,17.44
-26.98472222,26.63227778,21-04-2015,17.02
-33.31388889,19.07472222,21-04-2015,16.23
-27.01011111,26.69808333,22-04-2015,16.93
-28.404444,30.013056,22-04-2015,16.32
-30.398056,30.601944,22-04-2015,21.05
-34.329722,18.990278,06-07-2011,13.58
-26.648056,27.089444,22-04-2015,16.15
-34.329722,18.990278,28-09-2011,16.8
-34.329722,18.990278,25-10-2011,16.8
-34.329722,18.990278,24-11-2011,16.8
-34.329722,18.990278,22-12-2011,16.8
-26.970278,27.211111,22-04-2015,16.359999
-26.880278,26.965,22-04-2015,16.71
-34.329722,18.990278,04-04-2012,15.71
-34.329722,18.990278,03-05-2012,15.71
-34.329722,18.990278,24-05-2012,15.71
-34.329722,18.990278,19-07-2012,16.01
-34.329722,18.990278,16-08-2012,16.01
-34.405833,19.600556,22-04-2015,15.74
-34.329722,18.990278,11-10-2012,16.01
-33.7075,18.97444444,22-04-2015,16.73
-28.058889,30.373611,22-04-2015,15.37
-25.57877778,29.12747222,22-04-2015,16.31
-27.5275,30.858056,23-04-2015,16.4
-30.13573889,30.67422222,23-04-2015,20.93
-34.329722,18.990278,11-04-2013,15.17
-34.329722,18.990278,09-05-2013,15.17
-34.329722,18.990278,06-06-2013,15.17
-28.376944,24.303056,23-04-2015,18.26
-34.329722,18.990278,01-08-2013,16.859999
-34.329722,18.990278,29-08-2013,16.859999
-34.329722,18.990278,26-09-2013,16.859999
-34.329722,18.990278,23-04-2015,15.53
-34.329722,18.990278,23-01-2014,14.63
-32.94583,18.33667,23-04-2015,15.79
-33.897778,20.012778,23-04-2015,16.289999
-27.573056,24.746389,24-04-2015,18.08
-27.902778,24.615556,24-04-2015,18.33
-33.870833,20.003333,27-04-2015,16.51
-29.140556,31.391944,28-04-2015,20.58
-25.99136,27.84208,28-04-2015,16.18
-28.801278,31.955389,28-04-2015,20.88
-26.970278,27.211111,28-04-2015,16.359999
-26.73806,27.59194,28-04-2015,15.799999
-26.45,28.085833,28-04-2015,15.23
-33.501667,21.624167,28-04-2015,13.429999
-28.760833,17.730278,29-04-2015,21.24
-34.329722,18.990278,25-06-2015,15.53
-34.329722,18.990278,23-07-2015,15.53
-34.329722,18.990278,27-08-2015,15.53
-34.329722,18.990278,01-10-2015,15.53
-28.7115,24.07288889,29-04-2015,18.039999
-27.01011111,26.69808333,29-04-2015,16.93
-25.73411,27.21422,29-04-2015,16.109999
-28.747778,31.745833,29-04-2015,21.02
-26.861111,28.884722,29-04-2015,14.12
-27.00222,28.76528,29-04-2015,14.29
-26.648056,27.089444,29-04-2015,16.15
-26.880278,26.965,29-04-2015,16.71
-26.98472222,26.63227778,29-04-2015,17.02
-27.935,26.126667,29-04-2015,16.25
-28.141944,26.417778,29-04-2015,16.58
-28.1175,26.719444,29-04-2015,16.869999
-29.1825,23.575556,29-04-2015,18.25
-25.45963889,28.26430556,29-04-2015,17.21
-25.81048333,27.90955222,30-04-2015,17.13
-29.744167,29.905833,30-04-2015,15.889999
-29.380556,30.2775,30-04-2015,15.099999
-27.602222,29.942778,01-05-2015,15.66
-28.735556,29.820556,04-05-2015,16.84
-26.510278,28.351389,04-05-2015,14.49
-26.73806,27.59194,04-05-2015,15.799999
-27.671111,27.236944,04-05-2015,16.3
-25.127778,27.628889,05-05-2015,18.93
-25.20639,27.558,05-05-2015,18.869999
-24.69514,27.40906,05-05-2015,20.039999
-27.169444,29.233889,05-05-2015,13.78
-27.802778,28.768333,05-05-2015,13.71
-27.398611,26.614722,05-05-2015,17.07
-34.031944,22.053333,05-05-2015,16.42
-34.039722,22.133333,05-05-2015,16.779999
-28.338333,31.373611,05-05-2015,18.449999
-28.068333,31.55,05-05-2015,20.9
-27.4,26.624722,05-05-2015,17.07
-27.01011111,26.69808333,06-05-2015,16.93
-29.641944,30.6875,06-05-2015,19.5
-24.39619444,27.08983333,06-05-2015,20.32
-28.75,30.442778,06-05-2015,18.56
-27.02314,28.59389,06-05-2015,14.45
-26.648056,27.089444,06-05-2015,16.15
-26.970278,27.211111,06-05-2015,16.359999
-26.880278,26.965,06-05-2015,16.71
-27.4275,28.525833,06-05-2015,14.21
-27.3,28.586944,06-05-2015,14.28
-26.98472222,26.63227778,06-05-2015,17.02
-33.870833,20.003333,31-03-2011,14.78
-33.870833,20.003333,23-08-2011,17.72
-33.870833,20.003333,20-09-2011,17.72
-33.870833,20.003333,26-10-2011,17.72
-33.870833,20.003333,16-11-2011,17.72
-33.870833,20.003333,02-04-2012,16.47
-33.870833,20.003333,01-05-2012,16.47
-33.870833,20.003333,22-05-2012,16.47
-33.870833,20.003333,19-06-2012,16.47
-34.005833,22.351111,06-05-2015,16.609999
-33.870833,20.003333,10-09-2012,17.0
-33.870833,20.003333,08-10-2012,17.0
-33.870833,20.003333,05-11-2012,17.0
-33.870833,20.003333,06-02-2013,16.09
-33.870833,20.003333,12-02-2013,16.09
-33.870833,20.003333,11-03-2013,16.09
-33.870833,20.003333,08-04-2013,16.09
-33.870833,20.003333,03-06-2013,16.09
-33.870833,20.003333,29-07-2013,17.81
-33.870833,20.003333,29-08-2013,17.81
-33.870833,20.003333,23-09-2013,17.81
-33.870833,20.003333,21-10-2013,17.81
-28.44555556,32.325,30-06-2015,21.119999
-33.870833,20.003333,20-01-2014,15.589999
-33.870833,20.003333,10-02-2014,15.589999
-33.870833,20.003333,10-03-2014,15.589999
-33.870833,20.003333,07-04-2014,15.589999
-33.870833,20.003333,19-05-2014,15.589999
-33.870833,20.003333,26-06-2014,15.589999
-33.870833,20.003333,31-07-2014,16.949999
-33.870833,20.003333,04-09-2014,16.949999
-33.870833,20.003333,02-10-2014,16.949999
-33.870833,20.003333,26-02-2015,16.51
-29.161667,30.629722,07-05-2015,15.98
-33.870833,20.003333,25-06-2015,16.51
-33.870833,20.003333,23-07-2015,16.51
-33.870833,20.003333,27-08-2015,16.51
-33.870833,20.003333,29-10-2015,16.51
-33.870833,20.003333,03-12-2015,16.51
-26.619444,27.980833,07-05-2015,15.65
-27.573056,24.746389,07-05-2015,18.08
-28.376944,24.303056,07-05-2015,18.26
-34.02861,22.22222,07-05-2015,16.55
-28.308889,31.9025,07-05-2015,21.49
-27.902778,24.615556,08-05-2015,18.33
-28.058889,30.373611,10-05-2015,15.37
-29.161667,23.696389,11-05-2015,18.199999
-24.058889,31.237222,11-05-2015,20.73
-25.49037,30.6986,11-05-2015,16.859999
-24.99328,30.81444,11-05-2015,14.16
-26.648056,27.089444,11-05-2015,16.15
-26.970278,27.211111,11-05-2015,16.359999
-26.880278,26.965,11-05-2015,16.71
-29.160278,26.573333,11-05-2015,15.73
-31.396,29.2651,11-05-2015,19.42
-31.554722,29.245556,11-05-2015,18.41
-33.818056,19.694722,11-05-2015,15.929999
-32.502778,19.535833,11-05-2015,15.36
-25.447222,30.711667,11-05-2015,17.5
-33.818056,19.694722,03-06-2013,15.54
-33.818056,19.694722,29-07-2013,17.3
-28.7115,24.07288889,12-05-2015,18.039999
-27.01011111,26.69808333,12-05-2015,16.93
-25.81048333,27.90955222,12-05-2015,17.13
-25.99136,27.84208,12-05-2015,16.18
-25.681111,31.783333,12-05-2015,19.38
-25.67386,31.57527,12-05-2015,20.48
-25.513889,31.224444,12-05-2015,18.57
-24.768889,31.39,12-05-2015,19.76
-24.9675,31.516667,12-05-2015,20.41
-27.363611,31.783333,12-05-2015,20.109999
-26.73806,27.59194,12-05-2015,15.799999
-26.45,28.085833,12-05-2015,15.23
-26.98472222,26.63227778,12-05-2015,17.02
