Unnamed: 0,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity,NVDI,SAVI,BSI,NDBI,TCWI
6040,-26.98472222,26.63227778,05-06-2014,234.0,812.0,148.0,268.5,11146.0,9094.0,272.0,9703.0,77.0,41308.0,7776.0,481.0,9263.0,221.0,10118.0,14524.0,41308.0,16658.5,13791.5,,5440.0,,8.0,0.13159329957148422,0.19738610467267875,0.08141377801546015,0.06845185600897939,-6165.455900000001
6041,-27.902778,24.615556,05-06-2014,233.343,1484.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
6042,-33.970833,22.548333,05-06-2014,12.905,176.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6043,-28.308889,31.9025,05-06-2014,118.401,357.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6044,-25.99136,27.84208,09-06-2014,121.265,451.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
6045,-26.73806,27.59194,09-06-2014,130.745,614.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
6046,-26.45,28.085833,09-06-2014,130.71,669.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6047,-27.671111,27.236944,09-06-2014,117.0,330.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
6048,-31.396,29.2651,09-06-2014,105.295,224.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6049,-31.554722,29.245556,09-06-2014,98.129,267.5,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
6050,-33.818056,19.694722,09-06-2014,10.0,135.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6051,-23.658056,31.05,10-06-2014,90.503,321.7,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6052,-23.281,30.54305556,10-06-2014,160.614,384.0,20.0,188.0,10035.0,8663.0,399.0,9567.0,46.0,42849.5,8372.0,740.0,9007.0,1542.5,9554.0,12204.5,42849.5,12533.0,11073.0,8.0,5440.0,,9.0,0.09755165358933429,0.146324190647482,0.03915000402896249,0.013279434057604851,-3321.3696499999996
6053,-25.681111,31.783333,10-06-2014,159.228,524.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6054,-25.362222,31.956667,10-06-2014,144.358,387.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6055,-28.735556,29.820556,10-06-2014,31.319,101.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6056,-29.615556,27.065278,10-06-2014,191.83,411.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6057,-30.570833,29.150556,10-06-2014,96.646,202.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6058,-34.092222,21.295278,10-06-2014,47.02,750.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
6059,-34.075556,20.145556,10-06-2014,33.2,1062.0,20.0,299.0,10335.5,9051.0,397.0,9603.0,59.0,40531.5,7441.0,742.5,8927.5,175.0,9805.0,15637.0,40531.5,15039.0,11724.5,,5440.0,,10.0,0.20411974203484454,0.30617371886189504,0.013712858926342072,-0.01949406702307993,-4025.6526999999996
6060,-31.5653,18.3306,10-06-2014,13.5,188.1,20.0,228.0,9347.0,8286.0,206.0,9721.0,74.0,40366.0,7441.0,346.0,9458.0,710.0,9279.0,14016.0,40366.0,13888.0,11738.0,,5440.0,,9.0,0.1998459101998887,0.299762449975389,0.020488833256472758,-0.0045871559633027525,-4308.811199999999
6061,-32.94583,18.33667,10-06-2014,20.714,438.0,33.0,227.5,8685.0,7976.0,233.0,9613.0,65.0,40012.5,7255.0,402.0,9361.0,710.5,8751.0,15528.5,40012.5,10402.0,8863.5,1.0,5440.0,,8.0,0.2826315898155987,0.4239386305443132,-0.10371787798034819,-0.19770154836968049,-370.3817000000013
6062,-25.45963889,28.26430556,10-06-2014,199.537,713.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,
6063,-25.81048333,27.90955222,11-06-2014,149.097,796.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,
6064,-24.768889,31.39,11-06-2014,41.814,138.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6065,-26.905,32.324722,11-06-2014,117.329,437.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6066,-27.602222,29.942778,11-06-2014,65.525,193.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6067,-27.00222,28.76528,11-06-2014,184.512,411.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6068,-27.02314,28.59389,11-06-2014,168.631,407.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6069,-27.273889,28.49,11-06-2014,51.086,125.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6070,-27.3,28.586944,11-06-2014,152.429,368.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6071,-27.935,26.126667,11-06-2014,226.521,911.0,60.0,223.0,11039.0,9218.0,253.0,9623.0,77.5,40794.5,7516.0,443.0,9312.5,379.0,10236.5,12875.0,40794.5,15996.5,13878.5,,5440.0,,9.0,0.07677511081374927,0.11516025842062347,0.10060351934213338,0.10811700119495003,-6288.79975
6072,-28.69485,28.23487,11-06-2014,273.796,485.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6073,-28.883333,27.89,11-06-2014,180.938,291.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6074,-28.768056,20.720556,11-06-2014,130.68,439.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6075,-30.568333,29.422778,11-06-2014,88.71,202.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6076,-30.86013889,29.07125,11-06-2014,130.923,254.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6077,-30.77586667,29.03221667,11-06-2014,156.416,293.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6078,-33.13083,18.86278,11-06-2014,20.812,186.2,79.0,,,,,,,,,,,,,,,,,,,,,,,,,
6079,-33.7075,18.97444444,11-06-2014,10.47,84.7,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
6080,-25.57877778,29.12747222,11-06-2014,29.538,275.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6081,-22.769722,30.886944,12-06-2014,41.624,135.1,20.0,149.0,9549.0,8418.0,413.0,9654.0,,43755.0,8706.0,770.0,8972.0,2737.0,9325.0,14534.0,43755.0,13769.0,11116.0,,5440.0,,9.0,0.20699248432504255,0.3104822803994436,0.007910092932785823,-0.027028936861816767,-3668.728900000002
6082,-26.006389,29.253889,12-06-2014,119.97,728.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6083,-25.513889,31.224444,12-06-2014,70.963,232.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6084,-27.363611,31.783333,12-06-2014,260.456,624.0,20.0,175.0,8930.0,8408.0,400.0,9807.0,,42634.5,8409.0,746.0,8981.0,1727.0,9161.0,14796.5,42634.5,12604.0,9634.0,,5440.0,,9.0,0.24725517880850525,0.37087495258566194,-0.03733920448830426,-0.08001678801481725,-2311.606749999999
6085,-28.141944,26.417778,12-06-2014,221.8,523.0,20.0,223.5,10723.0,9234.5,225.0,9707.0,48.5,41187.0,7757.5,389.0,9386.0,781.5,9975.5,13321.0,41187.0,16422.0,13667.0,,5440.0,,9.0,0.1080519048411246,0.1620744868888935,0.09234313538093178,0.10425982584137444,-6495.997999999999
6086,-28.1175,26.719444,12-06-2014,195.287,1218.0,59.0,219.0,10862.0,9128.0,215.0,9754.5,54.0,40702.5,7590.0,367.0,9416.0,372.5,10045.0,12631.0,40702.5,14083.0,11921.0,,5440.0,,9.0,0.07529902524156132,0.11294613403707407,0.06821685508735868,0.054353522497566815,-4227.1594000000005
6087,-31.436944,20.474722,12-06-2014,108.5773333,300.2,28.66666667,148.0,11581.0,9661.0,328.0,9629.0,41.5,40490.5,7422.5,596.5,9107.0,2666.0,10768.0,13638.5,40490.5,13986.5,12887.0,,5440.0,,9.0,0.0815836951565257,0.12237311657414751,0.04641168886978943,0.012597285067873304,-3796.392600000001
6088,-30.568333,29.422778,12-06-2014,100.562,234.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6089,-24.99328,30.81444,13-06-2014,51.583,119.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6090,-29.744167,29.905833,13-06-2014,41.9,88.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
6091,-27.573056,24.746389,13-06-2014,142.832,628.0,20.0,342.5,10842.5,9137.5,339.0,9673.0,68.0,41937.5,7999.0,618.0,9071.0,102.0,10182.0,13081.0,41937.5,15345.0,13125.5,,5440.0,,10.0,0.09356908479110498,0.14035069386390236,0.08199396768995579,0.07964539506085977,-5499.077650000001
6092,-31.436944,20.474722,13-06-2014,110.117,381.0,20.0,148.0,11581.0,9661.0,328.0,9629.0,41.5,40490.5,7422.5,596.5,9107.0,2666.0,10768.0,13638.5,40490.5,13986.5,12887.0,,5440.0,,9.0,0.0815836951565257,0.12237311657414751,0.04641168886978943,0.012597285067873304,-3796.392600000001
6093,-29.987778,29.851667,16-06-2014,42.266,99.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6094,-29.744167,29.905833,16-06-2014,44.744,94.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6095,-25.127778,27.628889,17-06-2014,162.506,586.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,
6096,-24.39619444,27.08983333,17-06-2014,176.23,845.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6097,-24.69514,27.40906,17-06-2014,207.219,955.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
6098,-30.733889,29.828333,17-06-2014,46.567,107.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6099,-29.380556,30.2775,17-06-2014,33.526,88.5,20.0,-9999.0,,,192.0,-9999.0,-9999.0,,7590.0,318.0,9488.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6100,-28.1175,26.719444,17-06-2014,205.294,1111.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,
6101,-28.116667,26.725278,17-06-2014,204.044,1116.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
6102,-33.38056,19.30167,17-06-2014,25.176,268.1,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
6103,-27.01011111,26.69808333,18-06-2014,140.257,685.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
6104,-24.183889,30.823889,18-06-2014,145.072,453.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6105,-25.20639,27.558,18-06-2014,178.282,793.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6106,-24.058889,31.237222,18-06-2014,163.262,505.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6107,-24.034167,31.123611,18-06-2014,265.394,1187.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,
6108,-30.398056,30.601944,18-06-2014,64.008,317.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6109,-26.98472222,26.63227778,18-06-2014,258.888,984.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,
6110,-27.935,26.126667,18-06-2014,203.976,1099.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,
6111,-33.31388889,19.07472222,18-06-2014,18.023,150.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6112,-30.13573889,30.67422222,19-06-2014,56.463,175.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6113,-26.970278,27.211111,19-06-2014,120.753,614.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
6114,-27.398611,26.614722,19-06-2014,185.176,667.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,
6115,-27.671111,27.236944,19-06-2014,106.774,328.0,24.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6116,-28.376944,24.303056,19-06-2014,241.096,1466.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6117,-27.4,26.624722,19-06-2014,184.039,672.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,
6118,-24.679167,30.8025,20-06-2014,78.043,193.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6119,-26.880278,26.965,20-06-2014,261.061,810.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,
6120,-29.803611,30.516111,20-06-2014,89.12,286.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6121,-23.838611,31.640833,21-06-2014,121.626,385.0,20.0,437.5,9385.0,8831.0,522.0,9671.0,49.0,42762.0,8372.0,1008.0,8691.0,35.5,9474.0,11092.0,42762.0,10054.0,8845.0,,5440.0,,9.0,0.08336182057918641,0.12503967769503113,-0.01229612316447335,-0.04908729783410574,-1124.1430999999998
6122,-25.99136,27.84208,23-06-2014,108.784,442.0,52.0,-9999.0,,,-4878.0,-9999.0,-9999.0,,-1018.5,-4790.5,-317.5,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6123,-26.73806,27.59194,23-06-2014,121.062,636.0,72.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6124,-26.45,28.085833,23-06-2014,118.492,671.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,
6125,-29.160278,26.573333,23-06-2014,177.884,572.0,88.0,216.0,10525.0,9086.0,253.0,9677.0,88.0,40432.5,7422.5,446.0,9306.0,1040.0,9711.0,11866.0,40432.5,13550.5,11940.5,,5440.0,,8.0,0.05989013442901166,0.08983319563227117,0.06936871911609573,0.06627584443176676,-4300.586200000002
6126,-29.042222,24.6,23-06-2014,178.0,907.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6127,-29.033333,23.983333,23-06-2014,173.0,1099.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6128,-27.01011111,26.69808333,24-06-2014,148.259,695.0,26.0,357.0,9589.5,8781.0,264.0,9723.0,67.0,40132.5,7330.0,468.0,9279.0,94.5,9244.5,11057.0,40132.5,11425.5,10489.5,,5440.0,,9.0,0.07107742232339621,0.10661355160556013,0.028810613663623235,0.016390525964639163,-2847.5897000000004
6129,-29.140556,31.391944,24-06-2014,82.921,240.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6130,-34.065833,20.404167,24-06-2014,39.002,409.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6131,-31.860278,18.6875,24-06-2014,13.428,120.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6132,-24.282222,28.090278,24-06-2014,17.027,82.4,20.0,212.5,9810.5,8336.0,358.0,9714.0,103.0,42244.0,8148.0,648.0,9057.0,1144.5,9168.0,12937.0,42244.0,14521.5,11552.5,,5440.0,,9.0,0.13744367512913508,0.20616098118515913,0.06707597851112816,0.05770526430795564,-4904.897250000002
6133,-26.03611,30.99778,24-06-2014,103.44,224.3,20.0,171.5,9769.0,9029.0,454.0,9691.5,82.0,41330.5,7813.5,856.5,8827.0,2025.5,9605.0,12532.0,41330.5,13203.5,10897.0,,5440.0,,9.0,0.12389578942648312,0.18583951752124295,0.031695240661524474,0.026092362689669912,-3628.709750000002
6134,-25.362222,31.956667,24-06-2014,160.952,416.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6135,-25.14944444,31.94055556,24-06-2014,54.408,151.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6136,-27.169444,29.233889,24-06-2014,185.526,425.0,20.0,175.5,12188.0,9606.0,422.5,9793.0,,41141.0,7739.0,784.0,8835.0,1722.5,10705.0,14668.0,41141.0,17921.0,14557.0,,5440.0,,8.0,0.09234435507893952,0.13851395379144715,0.10729455896144016,0.09981895731688607,-6828.640900000001
6137,-26.648056,27.089444,24-06-2014,261.866,709.0,20.0,220.0,11863.5,9436.0,250.0,9760.0,74.0,41459.0,7888.0,437.0,9328.0,299.5,10554.0,14760.0,41459.0,17816.5,13993.5,,5440.0,,8.0,0.1087948616823483,0.16318922776442307,0.10178929393421932,0.09382530351633847,-6628.03685
6138,-26.970278,27.211111,24-06-2014,121.967,608.0,76.0,170.0,8526.0,8114.0,250.0,9722.5,128.0,39501.0,7218.0,437.0,9329.0,2297.5,8600.0,8463.0,39501.0,7935.0,7749.0,16.0,5504.0,,9.0,-0.003708281829419036,-0.005562259042349686,-0.003511108420606574,-0.03219904866447128,-574.8733000000002
6139,-26.880278,26.965,24-06-2014,252.847,819.0,175.0,-9999.0,,,-4871.5,-9999.0,-9999.0,,-1111.5,-4774.5,-345.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6140,-26.98472222,26.63227778,24-06-2014,243.59,621.0,148.0,269.5,12337.0,9613.0,272.0,9703.0,77.0,41673.5,7925.0,483.0,9262.0,218.5,10690.0,15090.5,41673.5,17444.5,14210.0,,5440.0,,8.0,0.10039194239358308,0.1505851684410092,0.09319996329264936,0.07235285077608729,-6140.357900000001
6141,-28.141944,26.417778,24-06-2014,226.25,452.0,20.0,223.5,11437.0,9518.5,260.0,9707.0,48.5,41153.5,7702.0,461.0,9286.0,781.5,10375.0,13727.5,41153.5,16891.0,14426.5,,5440.0,,8.0,0.09102108128514376,0.1365289091992847,0.09853802303486253,0.10331988830282346,-6681.40685
6142,-28.1175,26.719444,24-06-2014,239.928,1290.0,59.0,224.0,11164.0,9493.0,254.0,9751.0,54.0,40308.5,7441.0,448.0,9306.0,659.0,10353.0,12889.0,40308.5,15217.0,12369.0,,5440.0,,8.0,0.0717166257847254,0.10757270251730518,0.08200890019071837,0.08282928911976091,-4935.503299999999
6143,-28.116667,26.725278,24-06-2014,155.753,503.0,20.0,223.0,11081.0,9241.0,253.0,9764.0,39.0,40506.0,7516.0,447.0,9308.0,650.5,10169.0,13233.0,40506.0,15325.5,12705.5,,5440.0,,8.0,0.08850867812782759,0.13276028707150056,0.08045130471251317,0.07327065497137454,-5150.561599999998
6144,-29.028629,24.638389,24-06-2014,154.0,611.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
6145,-28.69485,28.23487,24-06-2014,173.851,378.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6146,-29.615556,27.065278,24-06-2014,164.748,433.0,20.0,-9999.0,,,245.0,-9999.0,-9999.0,,7293.0,428.0,9329.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6147,-33.501667,21.624167,24-06-2014,95.783,494.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6148,-25.45963889,28.26430556,24-06-2014,203.501,713.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,
6149,-25.81048333,27.90955222,25-06-2014,157.4,694.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,
6150,-23.763056,27.908611,25-06-2014,10.0,71.5,20.0,215.0,8673.5,8068.0,490.5,9791.0,110.0,41688.0,7980.5,927.5,8695.0,1086.0,8640.0,11984.0,41688.0,10890.0,9221.0,,5440.0,,9.0,0.16025656541207794,0.24037902991577115,-0.012331032045537732,-0.047827227419777914,-2100.0612499999997
6151,-23.23572222,27.717,25-06-2014,13.116,87.6,20.0,170.0,9667.0,8567.0,568.0,9614.5,131.0,41921.0,7962.0,1098.0,8461.0,4687.0,9485.0,10707.5,41921.0,10477.0,9703.5,,5504.0,,8.0,0.05106873788313824,0.07660122699386503,0.022058170655910297,-0.010880596662654299,-1892.7210000000005
6152,-28.404444,30.013056,25-06-2014,48.755,211.4,20.0,214.0,9301.0,8379.0,169.0,9863.0,23.0,42721.0,8501.5,274.0,9558.0,364.5,8705.0,10343.5,42721.0,12893.5,12795.0,,5440.0,,9.0,0.05306828883402479,0.07960040722830236,0.08485470586797664,0.1097387786719456,-5448.4322999999995
6153,-29.744167,29.905833,25-06-2014,43.6,90.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
6154,-27.3,28.586944,25-06-2014,166.447,387.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6155,-27.802778,28.768333,25-06-2014,142.487,352.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6156,-27.671111,27.236944,25-06-2014,113.43,330.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6157,-30.160091,27.40124,25-06-2014,104.867,240.3,20.0,164.5,11534.0,9257.0,296.0,9714.0,124.0,39849.0,7218.0,526.0,9177.0,3257.0,10244.0,13656.0,39849.0,15650.5,12633.5,,5440.0,,8.0,0.08423977768955936,0.12635715845259124,0.08526373571535506,0.06805657448006415,-5038.988200000001
6158,-30.336111,27.359444,25-06-2014,106.281,231.5,20.0,159.0,9253.0,8807.0,303.0,9876.0,20.5,38682.0,6883.0,541.0,9156.0,2127.0,9562.5,8348.0,38682.0,7887.0,7676.0,40.0,5504.0,,8.0,-0.051417533094710526,-0.07712410874073232,-0.00043738154249890656,-0.028395441946412074,-13.323849999999766
6159,-34.405833,19.600556,25-06-2014,51.669,1206.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6160,-28.058889,30.373611,25-06-2014,130.788,466.0,87.0,159.0,10134.5,8841.0,456.0,9657.0,96.0,42329.0,8129.5,859.0,8788.0,2748.0,9388.0,12635.0,42329.0,14200.0,11680.5,,5440.0,,9.0,0.10981795823360196,0.16472332015810276,0.06239835845493937,0.058319359046021986,-4611.2516
6161,-29.161667,23.696389,26-06-2014,118.206,271.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6162,-30.830556,26.921389,26-06-2014,146.977,324.0,20.0,148.0,9953.5,9453.0,429.0,9720.0,59.0,39712.0,7144.0,799.0,8757.0,2519.5,9850.5,11162.0,39712.0,11218.0,10273.0,,5440.0,,9.0,0.05723283843621984,0.08584722485319189,0.013317698299690092,0.0025022341376228774,-2224.8319
6163,-22.91028,29.61111,26-06-2014,26.423,99.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6164,-26.006389,29.253889,26-06-2014,146.219,777.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6165,-25.49037,30.6986,26-06-2014,94.733,406.0,20.0,147.0,9535.0,8615.0,429.0,9587.0,,42266.0,8129.5,802.0,8891.0,2655.5,9276.0,12817.5,42266.0,12653.0,10765.0,,5440.0,,9.0,0.14685158259702494,0.22027244665145618,0.01731983814949393,-0.006458451934590997,-3283.7595500000016
6166,-27.5275,30.858056,26-06-2014,38.835,110.4,20.0,204.0,10864.0,8626.0,207.0,9714.0,63.0,42390.0,8241.5,349.5,9464.0,1214.0,9551.0,14263.0,42390.0,16473.0,13497.0,,5440.0,,9.0,0.1352728141043499,0.20290518356382448,0.08855971011030143,0.07190265486725664,-6263.260200000001
6167,-27.4275,28.525833,26-06-2014,153.576,103.3,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
6168,-27.38972222,26.46388889,26-06-2014,154.545,669.0,20.0,226.0,10118.5,8996.0,274.0,9632.0,98.0,40737.5,7497.5,489.0,9249.0,416.5,9832.0,10198.0,40737.5,9233.0,9089.5,,5504.0,,8.5,0.003913075578962912,0.005869468917655165,0.004086080087169709,-0.04966290978333591,-619.5177999999996
6169,-27.398611,26.614722,26-06-2014,242.466,661.0,127.0,438.0,10276.0,9077.5,269.0,9775.5,62.0,40531.0,7534.5,479.0,9264.0,38.0,9827.5,13703.0,40531.0,13922.0,11517.5,4.0,5440.0,,8.0,0.14291671879561282,0.2143706082278613,0.03017337718317954,0.007927601809954752,-3806.31675
6170,-27.573056,24.746389,26-06-2014,122.552,561.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6171,-31.000833,26.353056,26-06-2014,231.862,619.0,115.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6172,-30.679722,26.7125,26-06-2014,119.884,256.1,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6173,-33.897778,20.012778,26-06-2014,25.851,441.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6174,-28.7115,24.07288889,27-06-2014,126.995,531.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6175,-23.23572222,27.717,27-06-2014,10.46,82.6,20.0,170.0,9667.0,8567.0,568.0,9614.5,131.0,41921.0,7962.0,1098.0,8461.0,4687.0,9485.0,10707.5,41921.0,10477.0,9703.5,,5504.0,,8.0,0.05106873788313824,0.07660122699386503,0.022058170655910297,-0.010880596662654299,-1892.7210000000005
6176,-24.058889,31.237222,27-06-2014,179.785,553.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6177,-27.902778,24.615556,27-06-2014,155.093,880.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6178,-29.658056,25.973333,27-06-2014,205.808,307.5,20.0,218.0,11392.0,9584.0,269.0,9687.0,69.0,40075.0,7293.0,477.0,9258.0,947.5,10754.0,12812.0,40075.0,13579.0,11341.5,,5440.0,,8.0,0.05866798876218807,0.0880001652585263,0.05436274199337091,0.029062938122844908,-3159.815550000001
6179,-30.534167,24.961944,27-06-2014,260.51,639.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
6180,-26.45,28.085833,30-06-2014,112.698,767.0,193.0,268.5,11794.0,9650.0,283.0,9671.5,89.5,42623.5,8223.0,500.0,9209.0,220.0,10399.0,14209.0,42623.5,17396.0,14526.0,4.0,5440.0,,9.0,0.0928738991654809,0.13930817005403118,0.10049199796414636,0.10083847492485366,-6780.3224
6181,-27.671111,27.236944,30-06-2014,117.146,333.9,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
6182,-25.57877778,29.12747222,30-06-2014,24.811,322.9,20.0,149.0,11069.0,9024.0,401.0,9384.0,,41835.0,7739.0,740.0,8883.5,3128.5,10220.0,12790.0,41835.0,14945.0,12618.0,,5440.0,,9.0,0.07213210947650782,0.10819589681259037,0.08781466923141257,0.07769965747250766,-5017.464600000001
6183,-25.127778,27.628889,01-07-2014,176.864,594.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,
6184,-25.20639,27.558,01-07-2014,160.321,728.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6185,-24.69514,27.40906,01-07-2014,172.52,746.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
6186,-26.861111,28.884722,01-07-2014,195.226,693.0,20.0,221.5,11625.5,9651.0,264.5,9556.5,,41420.0,7720.5,462.5,9265.0,695.5,10395.0,13969.5,41420.0,15086.0,12788.0,,5440.0,,8.0,0.09158038679429577,0.1373678967005919,0.06141222284034014,0.038426459706423916,-4481.4955
6187,-26.98472222,26.63227778,01-07-2014,257.406,782.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,
6188,-28.1175,26.719444,01-07-2014,203.017,1255.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,
6189,-27.671111,27.236944,01-07-2014,129.0,341.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
6190,-34.031944,22.053333,01-07-2014,23.778,413.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
6191,-34.039722,22.133333,01-07-2014,27.425,379.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
