Latitude,Longitude,Sample Date,atmos_opacity,green,emis,trad,atran,swir16,nir08,red,blue,drad,emsd,cdist,urad,lwir,swir22
-25.20639,27.558,06-12-2011,-9999.0,,-9999.0,9357.5,7897.0,,,,,808.0,-9999.0,-9999.0,1607.5,,
-24.69514,27.40906,06-12-2011,9.0,9934.5,9581.0,9525.0,7775.0,12063.0,14325.0,10103.0,8966.0,857.0,117.5,1189.5,1722.0,46329.0,10486.5
-24.39619444,27.08983333,09-04-2014,-9999.0,,-9999.0,-776.5,-1173.5,,,,,-4570.5,-9999.0,-9999.0,-4130.5,,
-29.380556,30.2775,06-12-2011,-9999.0,,-9999.0,-683.5,-537.0,,,,,-4789.0,-9999.0,-9999.0,-4609.0,,
-27.671111,27.236944,06-12-2011,133.0,10484.5,9723.0,9487.5,7232.0,14608.5,15972.5,10380.5,9510.0,1055.0,96.5,124.5,2176.0,46221.0,11963.5
-29.658056,25.973333,06-12-2011,8.0,10447.0,9687.0,9488.0,9098.0,14510.5,13931.0,10966.0,9470.0,347.0,69.0,4912.0,620.5,45579.5,12488.0
-33.501667,21.624167,06-12-2011,13.0,9534.5,9626.0,9283.0,7980.0,11401.0,15292.5,9407.5,8672.5,780.0,65.0,670.5,1569.0,45388.5,9240.0
-29.161667,23.696389,07-12-2011,56.0,10836.5,9876.0,8539.0,8046.0,8462.0,8924.0,10309.0,9640.0,724.0,90.0,224.0,1425.0,43208.0,8280.0
-27.01011111,26.69808333,07-12-2011,8.0,9510.5,9723.0,9115.5,8869.0,11035.5,12271.5,9394.5,8930.0,445.0,67.0,436.5,824.0,44648.0,9598.5
-29.641944,30.6875,07-12-2011,78.0,9147.5,-9999.0,9153.0,4829.0,12698.5,15379.5,8855.0,8272.0,1787.5,-9999.0,309.0,4228.0,,9669.0
-24.282222,28.090278,07-12-2011,145.0,9486.5,9714.0,9097.0,6741.0,14649.0,15566.5,9452.5,8778.5,1220.0,103.0,380.5,2566.0,45329.5,11197.0
-24.058889,31.237222,07-12-2011,8.0,9703.5,9620.0,10306.0,7202.5,15148.0,16063.5,9848.5,8765.0,1141.0,49.0,761.5,2421.0,48060.5,12184.5
-26.45,28.085833,07-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.98472222,26.63227778,07-12-2011,8.0,10615.0,9703.0,10269.0,8899.0,16756.5,15206.0,11543.0,9583.5,433.0,77.0,285.5,799.0,47410.0,13988.5
-27.398611,26.614722,07-12-2011,8.0,10240.0,9797.0,9841.0,8840.0,13904.0,15641.0,10631.5,9358.0,456.0,62.0,122.0,846.0,46285.5,12090.5
-28.69485,28.23487,07-12-2011,61.0,10031.0,9840.0,8725.0,8077.5,10561.5,12344.5,10004.5,9681.5,746.0,,,1466.0,43869.5,9410.0
-29.1825,23.575556,07-12-2011,48.0,10470.5,9730.0,8687.5,8055.0,9879.5,10924.5,10605.5,9320.0,721.5,84.0,261.5,1418.5,44014.5,9066.0
-27.4,26.624722,07-12-2011,8.0,10331.5,9747.5,9748.0,8836.0,14933.5,15579.0,10630.0,9268.0,458.0,58.5,197.5,850.0,46144.0,12284.5
-27.00222,28.76528,08-12-2011,50.0,10223.5,-9999.0,9376.0,7699.0,13897.5,15104.5,10273.5,9264.5,876.0,-9999.0,1383.0,1759.0,,11321.0
-26.648056,27.089444,08-12-2011,9.0,10463.5,9803.0,9822.5,8541.0,17294.0,16928.0,10967.0,9479.5,565.0,74.0,406.0,1072.0,46382.5,13421.5
-26.970278,27.211111,08-12-2011,8.0,8879.0,9757.5,8744.0,8687.5,8400.0,9142.0,8759.5,8368.0,511.5,128.0,441.5,961.5,43767.0,8042.0
-26.880278,26.965,08-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.902778,24.615556,09-12-2011,20.5,9844.0,9716.0,9748.0,8842.0,14009.5,18357.5,9331.0,8603.5,474.0,78.0,1356.5,881.0,46111.0,10739.0
-28.768056,20.720556,09-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.01011111,26.69808333,12-12-2011,8.0,9510.5,9723.0,9115.5,8869.0,11035.5,12271.5,9394.5,8930.0,445.0,67.0,436.5,824.0,44648.0,9598.5
-25.99136,27.84208,12-12-2011,45.0,9532.5,9676.0,9450.0,7301.0,14229.0,17107.5,9270.5,8782.5,995.0,39.0,226.5,2059.5,46355.0,11206.0
-24.058889,31.237222,12-12-2011,8.0,9703.5,9620.0,10306.0,7202.5,15148.0,16063.5,9848.5,8765.0,1141.0,49.0,761.5,2421.0,48060.5,12184.5
-29.380556,30.2775,12-12-2011,-9999.0,,-9999.0,-683.5,-537.0,,,,,-4789.0,-9999.0,-9999.0,-4609.0,,
-26.861111,28.884722,12-12-2011,32.0,9961.0,9570.5,9915.5,7709.5,15445.5,15162.5,10171.0,9126.5,867.0,,656.5,1737.5,47521.0,12723.5
-26.73806,27.59194,12-12-2011,38.0,9827.0,9876.0,8911.0,7390.5,8591.0,10459.0,9826.0,9280.0,984.5,33.0,1255.5,2016.5,44276.5,8287.0
-26.45,28.085833,12-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.98472222,26.63227778,12-12-2011,8.0,10615.0,9703.0,10269.0,8899.0,16756.5,15206.0,11543.0,9583.5,433.0,77.0,285.5,799.0,47410.0,13988.5
-24.925278,29.324444,13-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.169444,29.233889,13-12-2011,24.0,10898.0,9823.0,10455.0,8517.0,19616.0,17011.0,11336.0,9782.0,595.0,,4768.0,1138.0,47743.0,15585.0
-26.648056,27.089444,13-12-2011,9.0,10463.5,9803.0,9822.5,8541.0,17294.0,16928.0,10967.0,9479.5,565.0,74.0,406.0,1072.0,46382.5,13421.5
-26.970278,27.211111,13-12-2011,8.0,8879.0,9757.5,8744.0,8687.5,8400.0,9142.0,8759.5,8368.0,511.5,128.0,441.5,961.5,43767.0,8042.0
-26.880278,26.965,13-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.615556,27.065278,13-12-2011,8.0,10525.0,9612.0,9469.0,8047.0,12344.0,15199.5,11311.0,9599.0,770.0,71.0,120.5,1524.0,45972.0,11023.5
-31.396,29.2651,13-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-33.38056,19.30167,13-12-2011,72.0,10613.0,9590.0,9302.0,8506.0,16295.5,16034.5,10918.0,9614.0,576.0,27.0,166.0,1105.0,45438.0,13770.0
-33.31388889,19.07472222,13-12-2011,65.0,11009.0,9707.5,7980.5,8148.5,13000.0,12869.5,11229.0,10613.0,708.0,55.0,,1397.5,41749.5,11497.0
-29.161667,23.696389,14-12-2011,9.0,9609.0,9876.0,8985.5,8867.0,7718.0,7981.0,8959.0,8694.0,458.0,90.0,1569.0,848.0,43961.0,7621.0
-25.81048333,27.90955222,14-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.937778,31.209444,14-12-2011,297.5,10273.0,-9999.0,8799.5,7507.5,14152.5,14114.5,10411.0,9827.5,951.5,-9999.0,2891.5,1966.5,,11262.0
-28.141944,26.417778,14-12-2011,16.0,9308.0,9712.0,9339.0,7482.5,13894.5,15292.0,9341.0,8639.0,963.0,48.5,216.0,1938.0,45797.5,11035.5
-28.1175,26.719444,14-12-2011,9.0,9723.0,9699.0,9302.0,7424.0,13361.5,14432.0,9834.5,8820.5,979.0,54.0,509.0,1976.0,45770.0,10941.0
-30.568333,29.422778,14-12-2011,9.0,9620.0,9753.0,10288.0,8503.5,14357.5,15210.5,9835.5,8979.5,589.0,45.0,1389.0,1134.5,47543.5,12166.5
-31.104278,29.399722,14-12-2011,48.0,9470.0,9755.0,9376.0,7134.0,12206.0,13159.5,9565.0,8803.5,1048.5,26.0,956.0,2237.5,45982.0,10390.0
-28.058889,30.373611,14-12-2011,-9999.0,,-9999.0,209.5,-898.5,,,,,-4636.0,-9999.0,-9999.0,-4288.0,,
-25.447222,30.711667,14-12-2011,105.5,9361.0,9725.0,10492.0,8222.0,13647.5,15594.5,9314.5,8470.0,748.5,,1717.5,1491.5,47964.0,11044.0
-27.5275,30.858056,15-12-2011,300.0,10204.0,9714.0,9153.0,7932.5,15109.0,12766.5,10565.0,9728.0,792.5,63.0,2247.5,1595.0,45024.0,13965.0
-27.398611,26.614722,15-12-2011,8.0,10240.0,9797.0,9841.0,8840.0,13904.0,15641.0,10631.5,9358.0,456.0,62.0,122.0,846.0,46285.5,12090.5
-27.671111,27.236944,15-12-2011,133.0,10484.5,9723.0,9487.5,7232.0,14608.5,15972.5,10380.5,9510.0,1055.0,96.5,124.5,2176.0,46221.0,11963.5
-31.031389,28.883333,15-12-2011,8.0,10549.0,9683.0,9525.0,8122.5,12993.5,12670.0,10731.0,9493.5,719.0,40.0,2156.5,1437.0,46011.5,10792.0
-30.86013889,29.07125,15-12-2011,9.0,10641.0,9828.5,9655.0,8201.0,14072.0,13664.5,11218.5,9581.0,708.0,31.5,353.5,1404.0,46031.5,12104.0
-32.502778,19.535833,19-12-2011,8.0,12650.5,9520.0,9841.0,8325.5,20137.5,17421.0,14300.0,10559.0,651.0,54.0,3514.0,1268.5,47072.0,17774.0
-29.161667,23.696389,20-12-2011,9.0,9609.0,9876.0,8985.5,8867.0,7718.0,7981.0,8959.0,8694.0,458.0,90.0,1569.0,848.0,43961.0,7621.0
-29.160278,26.573333,20-12-2011,8.0,9863.0,9677.0,9822.0,7808.0,13882.0,15723.0,10018.0,8986.0,856.0,88.0,1307.5,1698.0,46904.0,11519.0
-32.595833,19.009444,20-12-2011,10.0,10084.5,9705.0,9506.5,8133.5,14444.0,15474.5,10494.0,9139.5,711.0,56.0,97.5,1408.5,45898.0,11712.5
-33.13083,18.86278,20-12-2011,199.0,11365.5,9751.0,9748.0,8120.0,15360.5,16706.0,12136.0,9723.0,717.0,85.0,83.0,1417.0,46588.5,13269.5
-28.69485,28.23487,21-12-2011,61.0,10031.0,9840.0,8725.0,8077.5,10561.5,12344.5,10004.5,9681.5,746.0,,,1466.0,43869.5,9410.0
-28.883333,27.89,21-12-2011,40.0,10331.0,9605.0,9580.5,7913.0,13851.0,16481.0,10365.0,9498.0,809.0,,56.5,1608.0,46315.5,11330.0
-29.1825,23.575556,21-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-33.7075,18.97444444,21-12-2011,100.0,10241.0,9632.0,9617.5,8110.0,14195.5,16079.5,10630.5,9390.5,714.0,95.0,55.5,1412.0,46410.0,12200.0
-27.573056,24.746389,22-12-2011,9.0,9703.0,9673.0,10418.0,8866.0,14380.5,15554.0,9661.5,8758.0,465.0,68.0,740.5,860.0,47713.5,12070.5
-30.160091,27.40124,22-12-2011,9.0,10113.0,9714.5,9487.5,8484.0,14350.5,14811.5,10818.5,9262.0,610.0,124.0,720.5,1168.0,45634.5,11989.5
-30.336111,27.359444,22-12-2011,9.0,9638.5,9876.0,8799.5,8525.0,8214.5,10701.0,10475.5,8964.5,595.0,20.5,2417.0,1138.0,43536.5,8049.0
-30.830556,26.921389,23-12-2011,8.0,9707.0,9720.0,9525.0,8712.0,10860.0,12194.0,9771.5,8933.5,525.0,59.0,6705.5,989.0,45671.0,9227.5
-29.658056,25.973333,23-12-2011,8.0,10447.0,9687.0,9488.0,9098.0,14510.5,13931.0,10966.0,9470.0,347.0,69.0,4912.0,620.5,45579.5,12488.0
-31.000833,26.353056,23-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.362222,31.956667,26-12-2011,9.0,9519.0,-9999.0,8967.0,8136.5,14728.0,15901.0,9762.0,8454.5,676.5,-9999.0,1535.5,1342.5,,11696.0
-25.14944444,31.94055556,26-12-2011,9.0,10798.5,-9999.0,9599.5,7341.0,17538.5,13891.0,11948.0,9774.0,974.0,-9999.0,5862.0,2050.0,,15082.0
-28.735556,29.820556,27-12-2011,-4991.5,4530.5,-163.0,9748.0,8116.5,5434.5,7217.0,4297.0,4190.5,770.0,-4990.5,-3978.5,1517.0,22964.5,4420.5
-29.641944,30.6875,28-12-2011,78.0,9147.5,-9999.0,9153.0,4829.0,12698.5,15379.5,8855.0,8272.0,1787.5,-9999.0,309.0,4228.0,,9669.0
-29.758889,30.935278,28-12-2011,68.0,8248.0,-9999.0,8892.0,4732.0,9981.0,13305.0,7895.0,8044.0,1812.0,-9999.0,266.0,4299.0,,8273.0
-27.602222,29.942778,29-12-2011,10.0,9909.0,9635.0,10604.0,8324.5,14964.5,14128.0,10273.5,9079.0,683.0,36.0,1566.0,1327.5,48554.5,12803.0
-30.398056,30.601944,29-12-2011,253.0,8293.0,-9999.0,8818.0,4642.0,9359.0,13203.5,7987.0,7944.5,1854.5,-9999.0,11.0,4410.0,,8075.0
-30.27402,30.69602,29-12-2011,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-28.760833,17.730278,03-01-2012,-9999.0,10135.0,9880.0,9339.0,7995.5,7706.0,8253.0,9638.0,9128.0,794.5,,2306.5,1587.5,45071.0,7727.0
-25.99136,27.84208,03-01-2012,134.0,9263.5,9676.0,9153.0,7510.5,12924.5,16830.0,8963.5,8507.5,960.5,39.0,97.5,1956.5,45200.0,10153.5
-26.861111,28.884722,03-01-2012,17.5,9476.5,9570.5,9339.0,7890.5,13635.5,15908.5,9325.0,8599.0,824.5,,694.5,1638.5,45783.5,10898.5
-26.73806,27.59194,03-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.45,28.085833,03-01-2012,34.0,9575.0,9671.5,9413.0,7831.0,12950.0,18074.0,9065.5,8672.0,846.0,89.5,203.5,1685.0,45888.5,10085.0
-27.671111,27.236944,03-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.01011111,26.69808333,04-01-2012,9.0,8980.0,9723.0,8818.0,8647.0,10498.0,12976.5,8799.0,8305.0,525.0,67.0,106.5,989.0,43981.0,8892.5
-25.127778,27.628889,04-01-2012,23.0,9767.5,9768.0,9934.0,6998.0,16376.0,14310.0,10478.0,8869.0,1132.0,42.0,582.0,2382.0,47544.5,13148.0
-25.20639,27.558,04-01-2012,34.0,9914.0,9619.0,9264.5,6982.5,13081.0,14911.0,10040.0,8894.5,1135.0,54.0,471.5,2392.0,45843.5,10792.5
-24.69514,27.40906,04-01-2012,25.0,9570.5,9581.0,9153.0,7077.0,12488.0,14526.5,9734.0,8676.0,1115.0,117.5,1091.5,2325.0,45517.5,10229.0
-27.169444,29.233889,04-01-2012,24.0,10898.0,9823.0,10455.0,8517.0,19616.0,17011.0,11336.0,9782.0,595.0,,4768.0,1138.0,47743.0,15585.0
-26.880278,26.965,04-01-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-26.98472222,26.63227778,04-01-2012,9.0,9631.0,9703.0,9116.0,8525.5,14401.0,14590.0,9606.5,8739.5,566.0,77.0,266.5,1077.5,44855.0,11845.5
-27.398611,26.614722,04-01-2012,9.0,9428.0,9798.5,9022.5,8718.0,12456.5,15336.0,9360.0,8523.5,501.0,62.0,120.0,939.0,44276.0,10224.0
-25.45963889,28.26430556,04-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.495556,26.074722,04-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.4,26.624722,04-01-2012,9.0,9392.0,9747.5,8930.0,8716.0,12414.0,14931.5,9235.5,8429.0,502.0,58.5,160.5,941.0,44179.5,10009.0
-25.81048333,27.90955222,05-01-2012,124.0,9551.5,9608.0,9227.0,7245.0,13788.0,16938.5,9294.0,8659.0,1065.0,106.0,157.0,2200.0,45534.0,10681.0
-29.161667,30.629722,05-01-2012,63.5,9461.0,9803.0,9394.5,7023.0,14548.0,14698.0,9529.5,8525.5,1083.5,71.0,1177.5,2283.5,46103.0,11814.0
-27.00222,28.76528,05-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.02314,28.59389,05-01-2012,-4986.5,5066.5,-201.0,-572.0,-971.0,4245.0,5310.0,5294.0,4662.5,-4616.5,-4999.5,-4909.0,-4246.5,21909.0,3989.5
-26.648056,27.089444,05-01-2012,9.0,9515.0,9812.0,9338.5,7963.0,15357.5,15263.5,9655.0,8690.0,775.0,74.0,380.5,1539.0,45405.5,11707.5
-26.970278,27.211111,05-01-2012,9.0,8500.0,9876.0,8576.5,8136.0,7797.5,8467.0,8359.5,8063.0,696.0,128.0,1540.0,1361.0,43320.0,7608.0
-27.273889,28.49,05-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.4275,28.525833,05-01-2012,10.0,8641.0,-9999.0,9004.0,8186.0,11579.0,18274.0,8243.0,8174.0,719.0,-9999.0,1684.0,1399.5,,9050.5
-27.3,28.586944,05-01-2012,8.0,10151.0,-9999.0,9766.5,8162.5,16044.0,15352.0,10713.0,8990.5,727.5,-9999.0,460.0,1419.5,,13128.0
-28.376944,24.303056,05-01-2012,8.0,10521.5,9724.5,10492.0,8849.0,15334.5,14963.0,10727.0,9536.0,471.0,93.5,5172.5,874.0,47825.5,12681.0
-29.744167,29.905833,06-01-2012,82.0,9330.5,9735.0,8967.0,6785.0,12259.0,15768.5,9018.0,8338.5,1214.5,69.0,1527.0,2596.5,44651.5,9411.0
-29.7775,29.470833,09-01-2012,19.0,10169.0,9841.5,10213.5,8547.5,15466.5,14826.0,10326.0,9211.0,581.5,,623.0,1108.5,47134.0,12396.0
-29.987778,29.851667,09-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.744167,29.905833,09-01-2012,82.0,9330.5,9735.0,8967.0,6785.0,12259.0,15768.5,9018.0,8338.5,1214.5,69.0,1527.0,2596.5,44651.5,9411.0
-26.970278,27.211111,09-01-2012,9.0,8500.0,9876.0,8576.5,8136.0,7797.5,8467.0,8359.5,8063.0,696.0,128.0,1540.0,1361.0,43320.0,7608.0
-30.733889,29.828333,10-01-2012,64.5,9293.5,9715.5,9153.0,6528.5,13585.0,16530.0,8928.0,8342.0,1307.5,48.5,1397.5,2834.5,45313.0,10267.5
-26.880278,26.965,10-01-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-26.98472222,26.63227778,10-01-2012,9.0,9631.0,9703.0,9116.0,8525.5,14401.0,14590.0,9606.5,8739.5,566.0,77.0,266.5,1077.5,44855.0,11845.5
-33.501667,21.624167,10-01-2012,13.0,9534.5,9626.0,9283.0,7980.0,11401.0,15292.5,9407.5,8672.5,780.0,65.0,670.5,1569.0,45388.5,9240.0
-30.27402,30.69602,11-01-2012,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-33.818056,19.694722,11-01-2012,9.0,10333.0,9583.0,9934.0,7434.5,15568.5,14917.5,11116.0,9353.0,1026.5,73.0,2887.0,2131.5,47316.5,12567.5
-30.13573889,30.67422222,12-01-2012,115.0,10331.0,-9999.0,8892.0,4490.0,9905.0,12767.0,10718.5,8937.0,1883.0,-9999.0,281.0,4509.0,,8509.0
-34.075556,20.145556,12-01-2012,8.0,11056.0,9603.0,10641.0,7461.0,17648.5,16015.5,12048.5,9736.0,993.5,59.0,1018.0,2070.0,49281.5,14299.0
-29.803611,30.516111,13-01-2012,73.0,9468.5,9802.5,9394.5,5623.0,14758.0,15330.0,9664.5,8588.5,1566.0,112.0,1056.5,3563.0,46580.0,11907.5
-24.670833,28.560833,16-01-2012,124.5,9588.0,9634.0,9431.5,6897.0,15191.0,16605.0,9305.0,8634.0,1173.0,26.5,813.0,2455.0,46415.5,11783.0
-26.73806,27.59194,16-01-2012,189.5,13448.0,9728.0,6418.5,7311.0,17045.0,17869.5,13662.0,12692.5,925.0,33.0,,1869.0,36876.5,15709.0
-26.45,28.085833,16-01-2012,34.0,9575.0,9671.5,9413.0,7831.0,12950.0,18074.0,9065.5,8672.0,846.0,89.5,203.5,1685.0,45888.5,10085.0
-27.044444,27.005,16-01-2012,9.0,9349.0,9834.0,9004.0,8457.0,14166.5,17361.0,9010.0,8365.0,590.0,93.0,287.5,1130.0,44330.0,10678.0
-31.396,29.2651,16-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-31.554722,29.245556,16-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.73411,27.21422,29-03-2011,404.0,10638.5,9685.0,9339.0,7211.0,15640.5,15835.0,11078.5,9906.5,1020.0,38.0,235.5,2103.0,46160.5,12874.0
-27.01011111,26.69808333,17-01-2012,9.0,8980.0,9723.0,8818.0,8647.0,10498.0,12976.5,8799.0,8305.0,525.0,67.0,106.5,989.0,43981.0,8892.5
-25.81048333,27.90955222,17-01-2012,124.0,9551.5,9608.0,9227.0,7245.0,13788.0,16938.5,9294.0,8659.0,1065.0,106.0,157.0,2200.0,45534.0,10681.0
-24.679167,30.8025,17-01-2012,34.5,9848.0,9709.0,10957.5,8425.0,15349.5,14253.0,10476.0,8869.5,656.0,,3195.5,1286.0,49068.0,13920.0
-24.183889,30.823889,17-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-24.282222,28.090278,17-01-2012,145.0,9486.5,9714.0,9097.0,6741.0,14649.0,15566.5,9452.5,8778.5,1220.0,103.0,380.5,2566.0,45329.5,11197.0
-25.99136,27.84208,17-01-2012,134.0,9263.5,9676.0,9153.0,7510.5,12924.5,16830.0,8963.5,8507.5,960.5,39.0,97.5,1956.5,45200.0,10153.5
-25.20639,27.558,17-01-2012,34.0,9914.0,9619.0,9264.5,6982.5,13081.0,14911.0,10040.0,8894.5,1135.0,54.0,471.5,2392.0,45843.5,10792.5
-27.169444,29.233889,17-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.00222,28.76528,17-01-2012,34.0,10403.0,-9999.0,8613.5,7514.0,13556.0,16027.0,10142.5,9217.5,854.0,-9999.0,348.5,1706.0,,10495.0
-26.648056,27.089444,17-01-2012,9.0,9515.0,9812.0,9338.5,7963.0,15357.5,15263.5,9655.0,8690.0,775.0,74.0,380.5,1539.0,45405.5,11707.5
-26.880278,26.965,17-01-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-25.73411,27.21422,12-02-2013,105.0,10091.0,9684.0,9004.0,6818.0,15683.0,15271.0,10552.0,9031.0,1118.0,26.0,79.0,2350.0,45514.0,12580.5
-27.38972222,26.46388889,17-01-2012,19.0,9523.0,9660.0,8948.5,8752.0,9217.0,9688.0,9573.5,8598.5,489.0,98.0,488.5,913.0,44333.0,8813.0
-29.042222,24.6,17-01-2012,11.0,9696.0,9794.0,9097.0,7059.0,9140.5,11420.5,9030.0,8658.0,1077.0,105.0,916.0,2218.0,45492.0,8469.0
-30.679722,26.7125,17-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-30.160091,27.40124,17-01-2012,9.0,9850.5,9714.0,9952.5,8913.0,15030.5,15093.0,10384.5,9014.0,428.0,124.0,718.5,780.0,46667.5,12009.0
-31.104278,29.399722,17-01-2012,92.5,9067.5,9755.0,9190.0,6194.0,11283.0,12751.5,9162.5,8563.0,1403.5,26.0,1482.0,3064.0,45667.0,9569.0
-32.502778,19.535833,17-01-2012,8.0,12463.5,9520.0,10343.5,8255.5,19538.0,17307.0,14086.5,10369.5,674.0,54.0,3615.5,1309.5,48361.0,17278.5
-29.161667,23.696389,18-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-22.935,28.004167,18-01-2012,8.0,10220.0,9722.0,9357.5,6181.0,14469.0,15686.5,10513.5,9181.0,1352.5,65.0,74.0,2933.0,46864.5,11594.5
-30.830556,26.921389,18-01-2012,8.0,9180.0,9720.0,9488.0,8983.0,10111.0,12802.0,9231.0,8595.5,408.0,59.0,1227.0,739.0,45511.0,8709.5
-23.23572222,27.717,18-01-2012,9.0,9786.5,9611.0,9116.0,5983.0,11156.5,11941.0,10025.5,9042.0,1411.0,131.0,1084.0,3069.0,46388.0,9813.5
-25.127778,27.628889,18-01-2012,23.0,9767.5,9768.0,9934.0,6998.0,16376.0,14310.0,10478.0,8869.0,1132.0,42.0,582.0,2382.0,47544.5,13148.0
-24.69514,27.40906,18-01-2012,25.0,9570.5,9581.0,9153.0,7077.0,12488.0,14526.5,9734.0,8676.0,1115.0,117.5,1091.5,2325.0,45517.5,10229.0
-27.4275,28.525833,18-01-2012,9.0,8626.0,-9999.0,8613.5,7515.5,11727.0,19703.0,8219.0,7998.0,856.0,-9999.0,1596.0,1707.5,,9089.0
-25.73411,27.21422,11-02-2014,9.0,9519.0,9685.0,9264.0,9301.0,14855.0,14282.5,9897.0,8557.0,280.0,38.0,512.5,487.0,44858.0,12197.0
-28.141944,26.417778,18-01-2012,16.0,9308.0,9712.0,9339.0,7482.5,13894.5,15292.0,9341.0,8639.0,963.0,48.5,216.0,1938.0,45797.5,11035.5
-25.73411,27.21422,13-03-2014,9.0,9519.0,9685.0,9264.0,9301.0,14855.0,14282.5,9897.0,8557.0,280.0,38.0,512.5,487.0,44858.0,12197.0
-27.671111,27.236944,18-01-2012,39.5,10351.0,9731.5,9059.5,7424.0,13939.5,16564.5,10215.0,9213.5,896.0,96.5,55.0,1794.0,45525.0,11303.0
-25.73411,27.21422,04-06-2014,,9212.0,9690.5,8813.0,8938.0,13887.0,12731.0,9806.0,8475.5,402.0,38.0,494.0,751.0,,11608.5
-25.73411,27.21422,09-07-2014,11.0,9695.0,9685.0,7497.5,9526.0,14364.0,12591.0,10438.0,8931.0,170.0,38.0,329.5,277.0,40565.0,12218.0
-30.336111,27.359444,18-01-2012,9.0,9388.0,9876.0,9153.0,8918.0,8117.0,10272.0,10185.0,8657.0,428.0,20.5,2417.0,779.0,44527.0,7866.0
-32.595833,19.009444,18-01-2012,9.0,10001.0,9705.0,9803.5,8113.0,14839.5,15298.0,10399.0,9096.5,723.0,56.0,647.0,1420.5,46725.5,12155.0
-25.73411,27.21422,02-09-2014,,9897.0,9690.5,9327.5,9304.0,15824.5,13363.0,10893.5,8996.0,266.0,38.0,329.0,459.0,,13327.5
-25.45963889,28.26430556,18-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
