,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity
7554,-28.1175,26.719444,10-03-2015,150.803,1098.0,187.0,,,,,,,,,,,,,,,,,,,,
7555,-28.69485,28.23487,10-03-2015,102.688,227.1,20.0,,,,,,,,,,,,,,,,,,,,
7556,-29.615556,27.065278,10-03-2015,85.718,258.2,42.0,,,,,,,,,,,,,,,,,,,,
7557,-28.883333,27.89,10-03-2015,55.606,139.0,20.0,,,,,,,,,,,,,,,,,,,,
7558,-34.250556,20.9925,15-04-2014,91.679,698.75,50.0,,,,,,,,,,,,,,,,,,,,
7559,-34.250556,20.9925,20-05-2014,84.317,528.0,25.0,,,,,,,,,,,,,,,,,,,,
7560,-34.250556,20.9925,19-06-2014,97.527,528.0,35.0,-4889.0,4172.5,4014.0,-4797.0,-112.0,-4988.5,19259.5,-1576.5,-4618.5,-544.0,-4773.0,4145.5,5342.0,19259.5,4228.0,3993.5,,2720.5,,-4995.0
7561,-34.250556,20.9925,15-07-2014,116.516,528.0,90.0,,,,,,,,,,,,,,,,,,,,
7562,-34.250556,20.9925,25-09-2014,113.232,528.0,60.0,,,,,,,,,,,,,,,,,,,,
7563,-31.396,29.2651,10-03-2015,42.41,110.7,106.0,,,,,,,,,,,,,,,,,,,,
7564,-31.554722,29.245556,10-03-2015,78.715,246.1,130.0,,,,,,,,,,,,,,,,,,,,
7565,-28.338333,31.373611,10-03-2015,125.027,322.9,108.0,,,,,,,,,,,,,,,,,,,,
7566,-28.068333,31.55,10-03-2015,63.96,192.3,20.0,,,,,,,,,,,,,,,,,,,,
7567,-29.161667,23.696389,11-03-2015,88.826,230.8,20.0,,,,,,,,,,,,,,,,,,,,
7568,-24.282222,28.090278,11-03-2015,27.367,92.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7569,-22.769722,30.886944,11-03-2015,64.609,170.0,20.0,220.0,9992.0,8710.0,1103.0,9654.0,,46594.0,9674.0,2312.0,7237.0,838.0,9715.0,16208.0,46594.0,14996.0,11580.0,,5440.0,,9.0
7570,-28.44555556,32.325,11-03-2015,156.135,445.0,20.0,,,,,,,,,,,,,,,,,,,,
7571,-27.00222,28.76528,11-03-2015,108.768,290.9,22.0,,,,,,,,,,,,,,,,,,,,
7572,-27.02314,28.59389,11-03-2015,93.825,269.4,46.0,,,,,,,,,,,,,,,,,,,,
7573,-27.273889,28.49,11-03-2015,44.031,118.3,30.0,,,,,,,,,,,,,,,,,,,,
7574,-27.4275,28.525833,11-03-2015,35.348,97.3,20.0,,,,,,,,,,,,,,,,,,,,
7575,-27.3,28.586944,11-03-2015,73.32,204.0,24.0,,,,,,,,,,,,,,,,,,,,
7576,-28.141944,26.417778,11-03-2015,140.021,623.0,24.0,,,,,,,,,,,,,,,,,,,,
7577,-28.1175,26.719444,11-03-2015,218.393,1324.0,187.0,,,,,,,,,,,,,,,,,,,,
7578,-28.116667,26.725278,11-03-2015,154.418,1082.0,20.0,,,,,,,,,,,,,,,,,,,,
7579,-27.671111,27.236944,11-03-2015,82.621,241.6,20.0,,,,,,,,,,,,,,,,,,,,
7580,-34.092222,21.295278,29-11-2011,7.024,205.3,68.0,225.0,11525.0,9362.0,915.0,9774.0,99.0,46969.0,9822.0,1882.0,7571.0,833.5,10479.5,16513.0,46969.0,18811.0,14816.0,,5440.0,,16.0
7581,-34.092222,21.295278,18-04-2012,15.605,134.1,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7582,-30.160091,27.40124,11-03-2015,97.37,220.1,20.0,,,,,,,,,,,,,,,,,,,,
7583,-34.092222,21.295278,12-06-2012,17.622,313.7,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7584,-30.336111,27.359444,11-03-2015,85.883,195.5,22.0,,,,,,,,,,,,,,,,,,,,
7585,-30.568333,29.422778,11-03-2015,61.195,168.5,120.0,171.0,8778.0,8206.0,941.5,9753.0,45.0,44445.5,8799.5,1927.5,7388.5,2334.0,8998.5,16136.0,44445.5,12627.0,9721.0,,5440.0,,9.0
7586,-30.570833,29.150556,11-03-2015,46.716,107.1,20.0,157.0,10051.0,8707.5,859.0,9674.0,51.5,44498.0,8799.5,1732.0,7630.0,2861.0,9878.5,14763.0,44498.0,13510.5,10957.5,,5440.0,,10.0
7587,-31.104278,29.399722,11-03-2015,77.839,185.7,87.0,,,,,,,,,,,,,,,,,,,,
7588,-30.830556,26.921389,12-03-2015,101.725,215.0,20.0,,,,,,,,,,,,,,,,,,,,
7589,-24.670833,28.560833,12-03-2015,10.0,55.3,20.0,,,,,,,,,,,,,,,,,,,,
7590,-28.75,30.442778,12-03-2015,67.564,188.7,68.0,,,,,,,,,,,,,,,,,,,,
7591,-29.161667,30.629722,12-03-2015,43.383,129.0,195.0,,,,,,,,,,,,,,,,,,,,
7592,-26.619444,27.980833,12-03-2015,197.471,937.0,20.0,,,,,,,,,,,,,,,,,,,,
7593,-34.092222,21.295278,05-11-2013,5.749,165.7,10.0,226.0,10526.0,9001.0,683.0,9818.5,99.0,46537.5,9748.0,1330.0,8153.0,754.5,10176.0,18892.0,46537.5,17164.0,13302.5,,5440.0,,10.0
7594,-27.38972222,26.46388889,12-03-2015,134.896,670.0,120.0,,,,,,,,,,,,,,,,,,,,
7595,-34.092222,21.295278,07-01-2014,26.68,336.48,92.0,,,,,,,,,,,,,,,,,,,,
7596,-28.1175,26.719444,12-03-2015,161.338,1080.0,187.0,,,,,,,,,,,,,,,,,,,,
7597,-27.398611,26.614722,12-03-2015,186.434,728.0,182.0,,,,,,,,,,,,,,,,,,,,
7598,-29.160278,26.573333,12-03-2015,95.0,209.0,74.0,,,,,,,,,,,,,,,,,,,,
7599,-31.000833,26.353056,12-03-2015,221.169,521.0,141.0,265.0,9423.0,8508.0,809.0,9721.0,56.0,44250.0,8744.0,1610.0,7770.0,211.0,9153.0,12306.0,44250.0,11889.0,10287.0,,5440.0,,9.0
7600,-30.679722,26.7125,12-03-2015,85.149,193.4,69.0,,,,,,,,,,,,,,,,,,,,
7601,-31.031389,28.883333,12-03-2015,15.863,48.7,20.0,221.0,11589.5,9126.0,1200.0,9711.0,40.0,45555.0,9059.5,2571.5,6632.0,1621.5,10561.0,12670.5,45555.0,11405.5,9951.5,,5440.0,,9.0
7602,-30.86013889,29.07125,12-03-2015,46.005,120.0,20.0,199.5,11056.5,9058.0,1165.0,9846.0,31.5,45111.5,8985.5,2467.0,6786.0,3010.5,10243.5,15296.0,45111.5,11927.5,10162.0,,5440.0,,9.0
7603,-30.77586667,29.03221667,12-03-2015,36.869,98.7,38.0,192.0,10441.0,8858.5,1111.0,9662.0,44.0,46027.5,9227.0,2332.5,6941.0,3894.0,9905.0,15739.0,46027.5,15401.0,12011.0,,5440.0,,9.0
7604,-34.250556,20.9925,12-03-2015,30.771,508.0,20.0,,,,,,,,,,,,,,,,,,,,
7605,-28.308889,31.9025,12-03-2015,114.961,337.1,168.0,,,,,,,,,,,,,,,,,,,,
7606,-27.4,26.624722,12-03-2015,159.34,761.0,26.0,,,,,,,,,,,,,,,,,,,,
7607,-28.116667,26.725278,13-03-2015,188.0,1092.0,20.0,,,,,,,,,,,,,,,,,,,,
7608,-27.573056,24.746389,13-03-2015,155.034,646.0,43.0,328.0,10087.0,8966.0,841.0,9673.0,68.0,46655.0,9636.0,1663.0,7774.0,102.0,9801.0,14614.0,46655.0,14050.5,11959.0,,5440.0,,24.0
7609,-27.902778,24.615556,13-03-2015,189.41,992.0,20.0,191.0,10666.0,9219.0,823.0,9716.0,78.0,46658.5,9692.5,1623.0,7834.0,1532.5,10320.0,15317.5,46658.5,15744.0,12845.5,,5440.0,,28.0
7610,-29.987778,29.851667,14-03-2015,40.215,106.8,20.0,,,,,,,,,,,,,,,,,,,,
7611,-25.99136,27.84208,16-03-2015,90.313,418.0,85.0,,,,,,,,,,,,,,,,,,,,
7612,-26.45,28.085833,16-03-2015,123.289,876.0,20.0,,,,,,,,,,,,,,,,,,,,
7613,-32.502778,19.535833,16-03-2015,11.442,102.9,20.0,,,,,,,,,,,,,,,,,,,,
7614,-22.225556,29.990556,17-03-2015,109.0,882.0,50.0,,,,,,,,,,,,,,,,,,,,
7615,-24.183889,30.823889,17-03-2015,153.911,414.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7616,-26.861111,28.884722,17-03-2015,158.347,509.0,107.0,,,,,,,,,,,,,,,,,,,,
7617,-27.802778,28.768333,17-03-2015,62.548,186.2,91.0,-9999.0,,,-4687.0,-9999.0,-9999.0,,-665.0,-4399.5,-867.5,-9999.0,,,,,,,1.0,,-9999.0
7618,-34.075556,20.145556,17-03-2015,15.823,271.5,20.0,,,,,,,,,,,,,,,,,,,,
7619,-32.595833,19.009444,17-03-2015,10.0,81.8,20.0,,,,,,,,,,,,,,,,,,,,
7620,-25.45963889,28.26430556,17-03-2015,153.231,521.0,168.0,,,,,,,,,,,,,,,,,,,,
7621,-25.81048333,27.90955222,18-03-2015,124.253,573.0,100.0,,,,,,,,,,,,,,,,,,,,
7622,-29.641944,30.6875,18-03-2015,69.863,393.0,40.0,,,,,,,,,,,,,,,,,,,,
7623,-26.905,32.324722,18-03-2015,195.146,679.0,21.0,,,,,,,,,,,,,,,,,,,,
7624,-29.758889,30.935278,18-03-2015,29.471,111.1,20.0,,,,,,,,,,,,,,,,,,,,
7625,-27.00222,28.76528,18-03-2015,107.796,279.5,34.0,,,,,,,,,,,,,,,,,,,,
7626,-26.619444,27.980833,18-03-2015,123.01,856.0,20.0,,,,,,,,,,,,,,,,,,,,
7627,-33.13083,18.86278,18-03-2015,13.496,137.4,20.0,,,,,,,,,,,,,,,,,,,,
7628,-27.01011111,26.69808333,19-03-2015,130.103,694.0,165.0,,,,,,,,,,,,,,,,,,,,
7629,-23.658056,31.05,19-03-2015,87.513,397.0,20.0,251.0,10505.0,9029.0,1115.0,9657.0,,46066.5,9525.0,2350.0,7187.0,263.5,10051.5,15219.0,46066.5,14808.0,12401.5,,5440.0,,8.0
7630,-24.058889,31.237222,19-03-2015,142.807,447.0,20.0,218.0,10138.0,8811.0,1188.0,9620.0,49.0,46594.0,9674.0,2530.0,6998.0,1166.0,9790.0,16003.0,46594.0,14337.0,11913.0,,5440.0,,9.0
7631,-27.363611,31.783333,19-03-2015,132.592,359.2,20.0,,,,,,,,,,,,,,,,,,,,
7632,-26.648056,27.089444,19-03-2015,234.385,710.0,38.0,,,,,,,,,,,,,,,,,,,,
7633,-26.970278,27.211111,19-03-2015,127.835,673.0,159.0,,,,,,,,,,,,,,,,,,,,
7634,-26.880278,26.965,19-03-2015,237.466,888.0,178.0,,,,,,,,,,,,,,,,,,,,
7635,-27.4275,28.525833,19-03-2015,38.635,109.0,53.0,,,,,,,,,,,,,,,,,,,,
7636,-26.98472222,26.63227778,19-03-2015,135.816,1027.0,148.0,,,,,,,,,,,,,,,,,,,,
7637,-24.679167,30.8025,20-03-2015,54.361,140.3,20.0,161.0,9595.0,8471.0,838.0,9709.0,,45686.0,9376.0,1689.0,7809.5,2112.0,9326.5,14465.0,45686.0,13216.5,11050.0,,5440.0,,9.0
7638,-29.744167,29.905833,20-03-2015,23.0,50.1,5.0,,,,,,,,,,,,,,,,,,,,
7639,-28.96362,19.15486,21-03-2015,125.926,354.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7640,-25.49037,30.6986,23-03-2015,91.34,401.0,20.0,,,,,,,,,,,,,,,,,,,,
7641,-29.744167,29.905833,23-03-2015,25.519,62.9,20.0,,,,,,,,,,,,,,,,,,,,
7642,-26.970278,27.211111,23-03-2015,135.531,674.0,159.0,,,,,,,,,,,,,,,,,,,,
7643,-29.042222,24.6,23-03-2015,177.0,433.0,20.0,,,,,,,,,,,,,,,,,,,,
7644,-29.033333,23.983333,23-03-2015,229.0,757.0,20.0,,,,,,,,,,,,,,,,,,,,
7645,-33.501667,21.624167,23-03-2015,186.703,729.0,23.0,,,,,,,,,,,,,,,,,,,,
7646,-33.38056,19.30167,23-03-2015,64.148,291.3,141.0,,,,,,,,,,,,,,,,,,,,
7647,-27.01011111,26.69808333,24-03-2015,134.586,584.0,183.0,,,,,,,,,,,,,,,,,,,,
7648,-22.935,28.004167,24-03-2015,116.195,955.0,20.0,233.0,11112.0,9469.0,1055.5,9693.0,65.0,43191.5,8501.5,2185.5,7265.5,474.0,10525.0,14856.0,43191.5,14062.0,11962.0,8.0,5440.0,,8.0
7649,-34.065833,20.404167,24-03-2015,52.195,700.0,20.0,,,,,,,,,,,,,,,,,,,,
7650,-23.763056,27.908611,24-03-2015,10.0,64.2,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7651,-23.23572222,27.717,24-03-2015,22.002,107.6,20.0,375.0,10934.5,9446.0,1094.0,9611.0,131.0,44702.5,8911.0,2273.0,7146.0,79.0,10438.5,12918.5,44702.5,12397.0,10993.0,4.0,5440.0,,8.0
7652,-25.127778,27.628889,24-03-2015,202.51,627.0,148.0,273.0,11102.0,9296.5,1325.0,9750.5,42.0,48026.5,9580.5,2826.0,6127.5,330.5,10203.5,14957.5,48026.5,17692.0,15753.0,,5440.0,,388.5
7653,-25.20639,27.558,24-03-2015,158.387,749.0,69.0,260.0,10364.0,9475.5,1328.5,9619.0,54.0,45523.0,8762.5,2834.5,6110.5,609.5,10255.0,15793.5,45523.0,12970.5,10584.0,,5440.0,,347.0
7654,-24.69514,27.40906,24-03-2015,176.548,795.0,161.0,253.0,9961.5,9304.0,1288.0,9581.0,117.5,45803.0,8892.0,2732.0,6296.0,716.5,10034.5,14643.5,45803.0,13161.0,10768.0,,5440.0,,190.0
7655,-25.681111,31.783333,24-03-2015,121.339,409.0,20.0,,,,,,,,,,,,,,,,,,,,
7656,-25.67386,31.57527,24-03-2015,38.846,117.6,24.0,,,,,,,,,,,,,,,,,,,,
7657,-30.733889,29.828333,24-03-2015,28.19,85.7,20.0,,,,,,,,,,,,,,,,,,,,
7658,-29.987778,29.851667,24-03-2015,36.049,95.2,20.0,,,,,,,,,,,,,,,,,,,,
7659,-26.648056,27.089444,24-03-2015,211.879,325.0,24.0,,,,,,,,,,,,,,,,,,,,
7660,-26.880278,26.965,24-03-2015,213.95,834.0,178.0,,,,,,,,,,,,,,,,,,,,
7661,-26.73806,27.59194,24-03-2015,114.403,673.0,165.0,,,,,,,,,,,,,,,,,,,,
7662,-26.45,28.085833,24-03-2015,113.773,994.0,20.0,,,,,,,,,,,,,,,,,,,,
7663,-27.273889,28.49,24-03-2015,55.873,157.0,27.0,,,,,,,,,,,,,,,,,,,,
7664,-27.3,28.586944,24-03-2015,74.172,207.3,48.0,,,,,,,,,,,,,,,,,,,,
7665,-26.98472222,26.63227778,24-03-2015,90.364,866.0,148.0,,,,,,,,,,,,,,,,,,,,
7666,-29.028629,24.638389,24-03-2015,178.0,365.0,20.0,,,,,,,,,,,,,,,,,,,,
7667,-33.31388889,19.07472222,24-03-2015,44.29,313.0,20.0,,,,,,,,,,,,,,,,,,,,
7668,-22.225556,29.990556,25-03-2015,113.582,892.0,20.0,,,,,,,,,,,,,,,,,,,,
7669,-25.436111,31.982222,25-03-2015,136.331,431.0,155.0,,,,,,,,,,,,,,,,,,,,
7670,-22.548889,28.898056,25-03-2015,64.791,201.0,20.0,,,,,,,,,,,,,,,,,,,,
7671,-22.91028,29.61111,25-03-2015,23.386,95.8,20.0,,,,,,,,,,,,,,,,,,,,
7672,-25.362222,31.956667,25-03-2015,134.858,398.0,20.0,,,,,,,,,,,,,,,,,,,,
7673,-25.14944444,31.94055556,25-03-2015,47.74,135.7,56.0,,,,,,,,,,,,,,,,,,,,
7674,-28.404444,30.013056,25-03-2015,27.233,136.5,32.0,,,,,,,,,,,,,,,,,,,,
7675,-30.398056,30.601944,25-03-2015,56.297,238.5,20.0,,,,,,,,,,,,,,,,,,,,
7676,-27.169444,29.233889,25-03-2015,93.91,268.5,40.0,,,,,,,,,,,,,,,,,,,,
7677,-26.861111,28.884722,25-03-2015,157.568,548.0,158.0,,,,,,,,,,,,,,,,,,,,
7678,-27.00222,28.76528,25-03-2015,72.703,230.7,40.0,,,,,,,,,,,,,,,,,,,,
7679,-27.4275,28.525833,25-03-2015,38.883,112.8,28.0,,,,,,,,,,,,,,,,,,,,
7680,-34.405833,19.600556,25-03-2015,62.005,1442.0,20.0,211.0,10032.0,8860.0,908.0,9626.0,89.0,44335.0,8799.5,1881.0,7589.0,1175.5,9689.0,15524.0,44335.0,15793.5,12322.5,,5440.0,,9.0
7681,-32.94583,18.33667,25-03-2015,42.037,890.0,20.0,,,,,,,,,,,,,,,,,,,,
7682,-25.57877778,29.12747222,25-03-2015,46.262,329.2,20.0,,,,,,,,,,,,,,,,,,,,
7683,-26.03611,30.99778,26-03-2015,64.64,178.3,20.0,,,,,,,,,,,,,,,,,,,,
7684,-27.937778,31.209444,26-03-2015,72.727,320.0,20.0,,,,,,,,,,,,,,,,,,,,
7685,-30.13573889,30.67422222,26-03-2015,22.429,72.1,20.0,,,,,,,,,,,,,,,,,,,,
7686,-26.619444,27.980833,26-03-2015,108.131,970.0,20.0,,,,,,,,,,,,,,,,,,,,
7687,-28.376944,24.303056,26-03-2015,185.601,1335.0,20.0,,,,,,,,,,,,,,,,,,,,
7688,-34.329722,18.990278,26-03-2015,10.0,146.9,20.0,294.0,9617.5,8489.0,596.0,9612.0,60.0,45819.0,9599.0,1157.0,8594.0,160.5,9224.0,13406.0,45819.0,13171.0,11071.5,,5440.0,,9.0
7689,-33.897778,20.012778,26-03-2015,103.409,1371.0,110.0,159.0,8480.0,8121.0,939.0,9687.0,42.0,43714.0,8669.0,1947.0,7540.0,2854.0,8625.0,13849.0,43714.0,10286.0,9097.0,,5440.0,,9.0
7690,-27.573056,24.746389,27-03-2015,140.966,605.0,42.0,328.0,10087.0,8966.0,841.0,9673.0,68.0,46655.0,9636.0,1663.0,7774.0,102.0,9801.0,14614.0,46655.0,14050.5,11959.0,,5440.0,,24.0
7691,-27.902778,24.615556,27-03-2015,205.688,1261.0,34.0,191.0,10666.0,9219.0,823.0,9716.0,78.0,46658.5,9692.5,1623.0,7834.0,1532.5,10320.0,15317.5,46658.5,15744.0,12845.5,,5440.0,,28.0
7692,-29.803611,30.516111,27-03-2015,88.625,333.1,20.0,,,,,,,,,,,,,,,,,,,,
7693,-25.99136,27.84208,30-03-2015,96.757,375.0,111.0,,,,,,,,,,,,,,,,,,,,
7694,-29.380556,30.2775,30-03-2015,27.886,84.2,22.0,,,,,,,,,,,,,,,,,,,,
7695,-29.140556,31.391944,31-03-2015,43.627,125.3,20.0,,,,,,,,,,,,,,,,,,,,
7696,-28.801278,31.955389,31-03-2015,85.498,298.6,20.0,,,,,,,,,,,,,,,,,,,,
7697,-26.45,28.085833,31-03-2015,114.497,942.0,20.0,,,,,,,,,,,,,,,,,,,,
7698,-25.45963889,28.26430556,31-03-2015,184.907,703.0,168.0,,,,,,,,,,,,,,,,,,,,
7699,-34.031944,22.053333,04-12-2014,10.0,216.4,20.0,,,,,,,,,,,,,,,,,,,,
7700,-29.161667,23.696389,01-04-2015,92.374,240.4,20.0,255.0,9650.5,9025.5,491.0,9876.0,90.0,42179.0,8223.0,924.5,8702.5,241.0,10491.0,8087.0,42179.0,7662.0,7474.0,32.0,5504.0,,11.0
7701,-25.81048333,27.90955222,01-04-2015,134.637,588.0,100.0,,,,,,,,,,,,,,,,,,,,
7702,-28.747778,31.745833,01-04-2015,67.684,250.3,20.0,,,,,,,,,,,,,,,,,,,,
7703,-26.861111,28.884722,01-04-2015,135.203,542.0,146.0,,,,,,,,,,,,,,,,,,,,
7704,-27.00222,28.76528,01-04-2015,129.681,326.4,22.0,,,,,,,,,,,,,,,,,,,,
7705,-29.033333,23.983333,01-04-2015,131.806,619.0,20.0,224.0,9640.0,8523.0,506.0,9673.0,73.0,42975.0,8372.0,956.0,8657.0,737.0,9477.0,14512.0,42975.0,12701.5,10496.5,,5440.0,,9.0
7706,-29.744167,29.905833,02-04-2015,30.1,59.4,5.0,184.0,9271.0,8315.0,760.0,9725.0,69.0,43501.0,8427.5,1513.0,7806.0,1636.0,9263.5,14683.5,43501.0,12490.5,9827.0,,5440.0,,10.0
7707,-28.96362,19.15486,04-04-2015,128.052,360.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7708,-34.039722,22.133333,19-01-2011,11.201,167.4,23.0,220.0,9608.0,8506.0,568.0,9805.0,80.0,40937.0,7776.0,1112.0,8523.0,367.0,9266.0,13491.5,40937.0,13393.0,11250.5,,5440.0,,9.0
7709,-25.127778,27.628889,07-04-2015,182.904,608.0,148.0,,,,,,,,,,,,,,,,,,,,
7710,-25.20639,27.558,07-04-2015,190.942,906.0,69.0,,,,,,,,,,,,,,,,,,,,
7711,-24.69514,27.40906,07-04-2015,229.422,980.0,185.0,,,,,,,,,,,,,,,,,,,,
7712,-24.99328,30.81444,07-04-2015,45.76,111.3,20.0,157.0,8816.0,8206.0,825.0,9847.0,,44328.0,8948.0,1659.5,7819.0,2154.5,9182.5,17323.5,44328.0,13322.5,10051.0,,5440.0,,9.0
7713,-28.735556,29.820556,07-04-2015,35.868,97.5,103.0,,,,,,,,,,,,,,,,,,,,
7714,-26.73806,27.59194,07-04-2015,116.272,771.0,158.0,,,,,,,,,,,,,,,,,,,,
7715,-27.398611,26.614722,07-04-2015,156.268,545.0,20.0,317.5,9245.5,8657.0,685.0,9797.0,62.0,43788.5,8595.0,1333.0,8021.0,130.5,9180.0,14572.5,43788.5,12042.0,10093.5,,5440.0,,9.0
7716,-27.671111,27.236944,07-04-2015,113.706,296.2,31.0,400.5,9577.0,8923.0,669.0,9797.0,96.5,43121.5,8372.0,1297.0,8109.5,44.0,9714.5,14385.0,43121.5,12426.0,10291.5,,5440.0,,12.0
7717,-31.396,29.2651,07-04-2015,37.537,123.6,51.0,,,,,,,,,,,,,,,,,,,,
7718,-31.554722,29.245556,07-04-2015,71.759,244.5,20.0,,,,,,,,,,,,,,,,,,,,
7719,-28.338333,31.373611,07-04-2015,106.909,304.9,20.0,,,,,,,,,,,,,,,,,,,,
7720,-28.068333,31.55,07-04-2015,83.29,195.5,20.0,,,,,,,,,,,,,,,,,,,,
7721,-25.73411,27.21422,08-04-2015,11.771,36.9,20.0,,,,,,,,,,,,,,,,,,,,
7722,-27.169444,29.233889,08-04-2015,143.112,177.3,20.0,,,,,,,,,,,,,,,,,,,,
7723,-26.861111,28.884722,08-04-2015,152.088,577.0,98.0,,,,,,,,,,,,,,,,,,,,
7724,-26.98472222,26.63227778,08-04-2015,156.252,1100.0,148.0,250.5,9646.5,8756.0,884.0,9703.0,77.0,45643.0,8985.5,1794.0,7336.0,268.5,9582.0,15264.0,45643.0,14620.5,11640.0,,5440.0,,9.0
7725,-27.398611,26.614722,08-04-2015,179.794,518.0,20.0,317.5,9245.5,8657.0,685.0,9797.0,62.0,43788.5,8595.0,1333.0,8021.0,130.5,9180.0,14572.5,43788.5,12042.0,10093.5,,5440.0,,9.0
7726,-30.568333,29.422778,08-04-2015,47.529,143.5,29.0,216.0,8984.0,8141.5,413.0,9753.0,45.0,42555.0,8260.0,759.0,8879.0,408.0,8974.0,15330.0,42555.0,12659.0,9870.0,,5440.0,,9.0
7727,-30.570833,29.150556,08-04-2015,54.085,138.55,53.5,220.5,9846.0,8599.5,348.0,9674.0,51.5,42445.0,8185.0,625.0,9075.0,529.0,9666.5,13737.0,42445.0,12598.0,10378.0,,5440.0,,11.0
7728,-31.104278,29.399722,08-04-2015,119.816,161.6,20.0,146.0,9376.5,8319.0,784.5,9755.0,26.0,42944.5,8446.0,1582.0,7970.5,3522.0,9166.5,13150.0,42944.5,10765.0,9056.0,1.0,5440.0,,13.0
7729,-34.031944,22.053333,08-04-2015,17.458,290.4,20.0,,,,,,,,,,,,,,,,,,,,
7730,-27.4,26.624722,08-04-2015,171.12,512.0,26.0,296.0,9094.0,8544.0,685.0,9747.5,58.5,43917.0,8595.0,1333.0,8022.0,163.5,9221.5,14082.5,43917.0,12746.5,10146.0,,5440.0,,9.0
7731,-27.01011111,26.69808333,09-04-2015,153.575,711.0,183.0,218.0,8783.0,8454.0,726.0,9723.0,67.0,43343.0,8334.0,1422.0,7876.5,440.0,9000.0,12663.5,43343.0,10514.5,8933.0,,5440.0,,8.0
7732,-24.768889,31.39,09-04-2015,45.362,157.7,24.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
7733,-28.44555556,32.325,04-06-2015,262.369,1212.0,20.0,,,,,,,,,,,,,,,,,,,,
7734,-27.602222,29.942778,09-04-2015,46.995,137.8,65.0,,,,,,,,,,,,,,,,,,,,
7735,-28.75,30.442778,09-04-2015,66.198,180.8,68.0,,,,,,,,,,,,,,,,,,,,
7736,-29.161667,30.629722,09-04-2015,66.412,166.1,72.0,,,,,,,,,,,,,,,,,,,,
7737,-26.648056,27.089444,09-04-2015,231.882,731.0,30.0,,,,,,,,,,,,,,,,,,,,
7738,-26.970278,27.211111,09-04-2015,128.734,744.0,93.0,233.0,8436.0,8298.0,827.0,9876.0,128.0,42886.0,8223.0,1655.5,7548.5,387.5,8782.5,8665.0,42886.0,7808.5,7681.0,32.0,5504.0,,9.0
7739,-26.880278,26.965,09-04-2015,231.454,790.0,178.0,232.0,9668.5,8737.0,833.0,9806.0,118.0,44675.5,8781.0,1671.0,7525.0,377.5,9811.0,15224.5,44675.5,14932.5,11826.5,,5440.0,,9.0
7740,-28.376944,24.303056,09-04-2015,199.053,1435.0,20.0,216.0,10442.5,9192.0,381.0,9724.5,93.5,44045.0,8855.0,687.0,8997.0,1029.5,10150.0,14368.0,44045.0,13875.0,11895.0,,5440.0,,8.0
7741,-29.1825,23.575556,09-04-2015,95.478,280.8,20.0,225.0,9545.0,8695.0,499.5,9803.0,84.0,42564.0,8297.0,942.0,8680.5,749.0,9831.5,10199.0,42564.0,8969.5,8145.0,0.5,5440.0,,9.0
7742,-31.031389,28.883333,09-04-2015,38.693,95.6,20.0,642.5,13601.0,11967.5,493.0,9683.0,40.0,37767.5,6623.0,932.0,8758.0,,13032.5,15739.0,37767.5,13075.0,11092.5,4.0,5896.0,,44.5
7743,-30.86013889,29.07125,09-04-2015,61.148,154.2,83.0,258.0,10921.0,9481.0,520.0,9835.0,31.5,41581.0,7962.0,987.0,8670.0,229.0,10412.0,14121.5,41581.0,12390.0,10314.5,,5440.0,,30.0
7744,-30.77586667,29.03221667,09-04-2015,70.3,169.5,43.0,219.5,10201.0,8870.5,491.5,9662.0,44.0,43395.0,8520.0,925.5,8738.0,788.0,9968.0,15045.0,43395.0,14554.5,11391.5,,5440.0,,9.0
7745,-28.308889,31.9025,09-04-2015,155.105,367.0,20.0,,,,,,,,,,,,,,,,,,,,
