Latitude,Longitude,Sample Date,blue,drad,red,green,urad,lwir,emsd,emis,trad,atran,swir16,atmos_opacity,swir22,nir08,cdist
-30.679722,26.7125,20-07-2012,8889.0,193.0,10291.0,9937.0,321.0,38583.0,99.0,9876.0,6846.0,9447.0,8033.5,9.0,7918.0,8975.5,118.5
-28.460833,21.248889,20-07-2012,8775.5,247.0,9542.0,9716.0,427.0,40814.0,66.0,9815.0,7683.5,9369.0,11394.5,8.0,9714.0,13564.0,13.0
-29.803611,30.516111,20-07-2012,8732.0,238.0,10034.5,9441.0,409.0,42424.5,112.0,9751.0,8297.0,9393.0,14395.0,9.0,12957.0,12298.0,538.5
-31.5653,18.3306,21-07-2012,8832.0,559.0,10713.0,9773.0,1077.0,42161.0,74.0,9721.0,7999.0,8385.0,16815.0,9.0,14565.0,12881.0,760.0
-24.679167,30.8025,23-07-2012,8720.5,295.0,10854.5,9804.5,518.0,46608.5,,9709.0,9990.0,9241.0,16096.0,9.0,14959.5,13212.5,4757.0
-25.99136,27.84208,23-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.880278,26.965,23-07-2012,8955.0,230.0,11052.0,9824.0,396.0,41666.0,118.0,9734.5,7962.0,9380.0,16857.0,9.0,13120.0,13889.5,605.0
-26.98472222,26.63227778,23-07-2012,9145.5,233.0,11289.5,10199.0,402.0,42729.0,77.0,9703.0,8353.0,9373.0,16056.5,8.0,13502.5,13516.0,221.5
-33.31388889,19.07472222,23-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-24.183889,30.823889,24-07-2012,8743.0,708.5,10100.0,9747.0,1405.0,45816.5,48.5,9649.5,9506.0,8241.5,13302.5,9.0,11431.5,13520.5,3138.5
-26.861111,28.884722,24-07-2012,15003.5,570.5,17072.0,15834.0,1099.0,38330.5,,9570.5,6604.5,8307.5,22779.0,70.0,20626.0,19031.0,
-26.970278,27.211111,24-07-2012,8346.0,229.0,8804.0,8856.5,394.5,40348.5,128.0,9876.0,7516.0,9380.0,7922.0,9.0,7676.0,8303.0,1657.5
-27.802778,28.768333,24-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.69485,28.23487,24-07-2012,,-4893.5,,,-4819.5,,-9999.0,-9999.0,-1613.5,-292.0,,-9999.0,,,-9999.0
-33.501667,21.624167,24-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.161667,23.696389,25-07-2012,4752.0,-4863.5,4975.5,5365.5,-4760.5,19763.0,-4956.0,-61.5,-1390.5,-370.0,3806.5,-4989.0,3709.5,3992.5,-4992.0
-25.81048333,27.90955222,25-07-2012,9681.0,705.0,10602.0,10092.0,1399.0,41011.5,106.0,9608.0,7534.5,7923.0,13560.0,36.0,11634.5,12316.0,6.0
-24.034167,31.123611,25-07-2012,9422.5,763.0,9695.0,9706.0,1529.0,42993.0,37.5,9643.0,8278.5,7885.0,12303.5,9.0,9550.5,13632.0,122.0
-29.380556,30.2775,25-07-2012,8644.5,180.0,9637.0,9140.0,294.0,44055.5,94.0,9707.0,8967.0,9536.5,13850.5,12.5,13383.0,10807.0,1217.0
-28.058889,30.373611,25-07-2012,9224.0,176.0,10978.0,9988.5,287.0,41903.5,86.0,9674.5,8018.0,9547.0,15201.0,9.0,12438.5,13596.5,2370.5
-29.641944,30.6875,26-07-2012,8582.5,339.0,9167.0,9034.0,621.5,,-9999.0,-9999.0,7553.0,9123.0,12299.0,13.0,10460.0,12086.0,678.0
-31.860278,18.6875,26-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.5275,30.858056,26-07-2012,8839.5,206.0,9952.5,9341.5,346.0,43155.0,63.0,9714.0,8558.0,9471.0,12550.0,13.0,12485.0,10667.5,2351.0
-29.380556,30.2775,26-07-2012,8644.5,180.0,9637.0,9140.0,294.0,44055.5,94.0,9707.0,8967.0,9536.5,13850.5,12.5,13383.0,10807.0,1217.0
-27.00222,28.76528,26-07-2012,9027.5,217.0,10462.0,9768.0,374.0,,-9999.0,-9999.0,7348.5,9411.0,15368.5,8.0,12471.0,11870.0,1380.5
-26.648056,27.089444,26-07-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-29.758889,30.935278,27-07-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-30.27402,30.69602,28-07-2012,9236.0,423.0,10215.0,9830.0,797.0,,-9999.0,-9999.0,8111.0,8900.0,13839.0,13.0,11672.0,14500.0,245.5
-27.01011111,26.69808333,30-07-2012,8459.0,223.0,9073.5,8869.0,382.0,41155.0,67.0,9723.0,7739.0,9401.0,10258.5,8.0,9185.0,10633.5,97.5
-26.648056,27.089444,30-07-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-26.880278,26.965,30-07-2012,8955.0,230.0,11052.0,9824.0,396.0,41666.0,118.0,9734.5,7962.0,9380.0,16857.0,9.0,13120.0,13889.5,605.0
-26.98472222,26.63227778,30-07-2012,9145.5,233.0,11289.5,10199.0,402.0,42729.0,77.0,9703.0,8353.0,9373.0,16056.5,8.0,13502.5,13516.0,221.5
-31.554722,29.245556,30-07-2012,8916.0,274.5,9984.0,9948.0,482.5,43665.0,93.0,9791.0,8836.5,9319.5,15700.0,10.0,11997.0,16404.0,1279.0
-33.38056,19.30167,30-07-2012,8906.0,295.0,9816.0,9641.0,513.5,40479.0,27.0,9586.0,7385.5,9150.0,11418.0,9.0,10098.0,12477.5,68.5
-25.127778,27.628889,31-07-2012,9742.5,486.0,11808.0,10564.0,912.0,43564.5,42.0,9720.0,8576.5,8648.0,17917.5,64.5,15109.0,14013.0,722.0
-25.20639,27.558,31-07-2012,13113.0,488.0,14762.0,13866.0,918.0,38152.5,54.0,9619.0,6604.5,8639.0,19875.5,50.0,17563.5,18619.0,
-26.861111,28.884722,31-07-2012,15003.5,570.5,17072.0,15834.0,1099.0,38330.5,,9570.5,6604.5,8307.5,22779.0,70.0,20626.0,19031.0,
-26.970278,27.211111,31-07-2012,8346.0,229.0,8804.0,8856.5,394.5,40348.5,128.0,9876.0,7516.0,9380.0,7922.0,9.0,7676.0,8303.0,1657.5
-26.73806,27.59194,31-07-2012,,-4815.5,,,-4663.5,,-9999.0,-9999.0,-1093.0,-474.0,,-9999.0,,,-9999.0
-26.45,28.085833,31-07-2012,10252.0,566.0,13536.5,11349.0,1086.0,42849.5,89.5,9671.5,8185.0,8346.0,20740.0,27.0,16377.0,17054.0,74.0
-31.104278,29.399722,31-07-2012,8565.0,258.5,9048.0,8984.0,451.0,39832.5,26.0,9755.0,7293.0,9353.5,11074.5,8.0,9456.0,11651.0,361.5
-24.39619444,27.08983333,01-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.169444,29.233889,01-08-2012,10509.0,660.0,12774.0,11437.0,1284.0,44771.5,,9791.5,9022.5,8172.0,19864.0,28.0,15931.5,14938.0,1784.5
-28.141944,26.417778,01-08-2012,8740.0,212.0,10199.0,9406.5,360.0,41748.0,48.5,9712.0,7925.0,9426.0,15040.5,9.0,12382.0,12939.0,782.5
-28.1175,26.719444,01-08-2012,9046.0,210.0,10657.5,9924.0,355.0,41642.0,54.0,9699.0,7925.0,9434.0,14590.5,9.0,12144.5,12548.0,667.0
-33.13083,18.86278,01-08-2012,8521.5,347.0,10140.5,9654.0,617.0,40256.0,85.0,9826.0,7441.0,9008.0,9003.5,12.0,8077.0,12049.0,1242.0
-28.75,30.442778,02-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.161667,30.629722,02-08-2012,8834.0,201.0,10573.0,9665.0,337.0,43179.0,71.0,9741.0,8595.0,9485.0,15261.0,21.0,14295.0,12273.0,918.5
-27.00222,28.76528,02-08-2012,9027.5,217.0,10462.0,9768.0,374.0,,-9999.0,-9999.0,7348.5,9411.0,15368.5,8.0,12471.0,11870.0,1380.5
-26.648056,27.089444,02-08-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-27.398611,26.614722,02-08-2012,8655.0,223.0,9671.0,9189.0,382.0,40916.5,62.0,9782.5,7702.0,9401.0,12710.0,8.0,10519.0,13577.0,38.0
-28.376944,24.303056,02-08-2012,9407.0,266.0,10738.0,10098.0,465.0,41708.0,93.5,9724.5,7962.0,9303.0,14506.0,9.0,12644.0,12279.0,1767.5
-27.671111,27.236944,03-08-2012,,-4880.0,,,-4791.0,,-9999.0,-9999.0,-1353.0,-328.0,,-9999.0,,,-9999.0
-28.735556,29.820556,04-08-2012,8350.0,401.0,8931.0,9272.5,739.0,43305.0,76.0,9673.0,8520.0,8937.0,12478.0,9.0,9938.0,14714.5,1163.5
-28.760833,17.730278,05-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.99136,27.84208,06-08-2012,9053.5,338.0,10505.0,9613.5,608.0,45699.0,39.0,9671.0,9562.0,9149.0,15111.0,9.0,13706.5,12086.5,390.5
-26.970278,27.211111,06-08-2012,9281.0,607.5,9746.0,9824.0,1171.5,43530.0,128.0,9692.0,8632.0,8457.5,9109.0,10.0,8584.0,9872.0,1658.5
-33.818056,19.694722,06-08-2012,8464.0,454.0,9178.5,8999.0,854.5,40460.0,73.0,9628.5,7367.0,8718.5,10125.5,8.0,8997.0,11392.0,2533.0
-27.01011111,26.69808333,07-08-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-29.641944,30.6875,07-08-2012,8704.0,339.0,9470.0,9252.0,621.5,,-9999.0,-9999.0,7553.0,9123.0,11476.0,10.0,9957.5,11615.0,289.0
-28.735556,29.820556,07-08-2012,8350.0,401.0,8931.0,9272.5,739.0,43305.0,76.0,9673.0,8520.0,8937.0,12478.0,9.0,9938.0,14714.5,1163.5
-26.880278,26.965,07-08-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-26.98472222,26.63227778,07-08-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-27.398611,26.614722,07-08-2012,9626.0,572.0,10952.5,10419.0,1094.0,46052.5,62.0,9781.0,9692.5,8537.0,14497.0,8.0,12355.5,14804.5,122.0
-34.075556,20.145556,07-08-2012,8735.5,403.5,10204.0,9898.0,745.5,41169.0,59.0,9603.0,7627.0,8885.5,14863.0,9.0,11809.0,15717.5,38.5
-25.45963889,28.26430556,07-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.338333,31.373611,07-08-2012,8716.0,256.0,10528.5,9831.0,446.0,,-9999.0,-9999.0,8129.5,9360.0,11273.5,9.0,10277.5,11693.0,170.0
-28.068333,31.55,07-08-2012,8955.0,297.0,10739.5,9952.5,530.5,42795.0,,9784.5,8501.5,9257.5,15513.5,8.0,13886.0,13255.0,2704.5
-25.57877778,29.12747222,07-08-2012,9452.5,735.0,10736.0,9938.0,1470.5,42661.0,,9384.0,8167.0,7819.0,12736.0,9.0,11384.0,12259.5,1972.5
-25.81048333,27.90955222,08-08-2012,9147.5,368.0,10723.0,9890.5,671.0,43524.5,106.0,9600.0,8688.0,9075.5,12834.5,9.0,11085.5,12239.5,156.5
-28.44555556,32.325,31-10-2012,9217.0,1090.0,10737.0,10391.5,2336.0,44073.0,,9807.5,8781.0,7033.0,15007.0,206.0,12099.0,16928.5,919.0
-26.861111,28.884722,08-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.45,28.085833,08-08-2012,10252.0,566.0,13536.5,11349.0,1086.0,42849.5,89.5,9671.5,8185.0,8346.0,20740.0,27.0,16377.0,17054.0,74.0
-27.273889,28.49,09-08-2012,8639.0,220.0,9367.5,9266.0,379.0,38917.5,24.5,9807.5,6976.5,9402.0,9083.0,9.0,8277.0,9930.0,46.5
-27.802778,28.768333,09-08-2012,9883.0,527.0,10616.5,10205.0,997.5,,-9999.0,-9999.0,8166.5,8532.5,12132.0,34.0,10573.5,11278.5,1045.5
-27.00222,28.76528,10-08-2012,9027.5,217.0,10462.0,9768.0,374.0,,-9999.0,-9999.0,7348.5,9411.0,15368.5,8.0,12471.0,11870.0,1380.5
-27.02314,28.59389,10-08-2012,8773.0,220.0,9884.5,9542.0,379.0,39724.0,,9597.0,7181.0,9403.0,11154.0,8.0,9842.0,10713.5,186.5
-26.648056,27.089444,10-08-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-27.573056,24.746389,10-08-2012,8431.0,273.0,9187.5,8760.0,472.0,40672.0,68.0,9673.0,7479.0,9180.0,10618.0,8.0,9977.0,9788.0,38.0
-34.065833,20.404167,12-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.01011111,26.69808333,13-08-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-29.7775,29.470833,13-08-2012,8834.0,330.0,10384.0,9813.0,589.0,44133.0,,9817.0,8948.5,9092.5,16401.5,9.0,14026.5,13325.5,2315.0
-29.987778,29.851667,13-08-2012,8626.0,185.0,9578.0,9240.0,303.0,40335.5,76.0,9788.0,7479.0,9524.5,12866.0,17.0,10791.0,12826.0,380.5
-29.744167,29.905833,13-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.880278,26.965,13-08-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-26.98472222,26.63227778,13-08-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-25.127778,27.628889,14-08-2012,9546.5,386.0,11930.0,10508.0,709.5,45436.5,42.0,9726.5,9488.0,9033.0,18411.5,9.0,15542.0,14374.0,1241.5
-24.39619444,27.08983333,14-08-2012,9091.5,374.0,10584.0,9989.5,685.0,44507.5,201.0,9571.0,8985.5,9061.0,13646.5,9.0,11393.0,12806.0,3883.5
-24.69514,27.40906,14-08-2012,9061.5,370.0,10940.5,10107.0,675.0,44089.0,117.5,9581.0,8836.5,9078.0,13978.5,27.0,11842.0,13764.5,520.0
-25.73411,27.21422,14-08-2012,9242.0,311.0,11328.0,10108.0,554.0,44569.0,38.0,9685.0,9116.0,9213.0,15792.0,9.0,13121.0,13672.0,472.5
-26.03611,30.99778,14-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.363611,31.783333,14-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.73806,27.59194,14-08-2012,,-4815.5,,,-4663.5,,-9999.0,-9999.0,-1093.0,-474.0,,-9999.0,,,-9999.0
-26.45,28.085833,14-08-2012,10252.0,566.0,13536.5,11349.0,1086.0,42849.5,89.5,9671.5,8185.0,8346.0,20740.0,27.0,16377.0,17054.0,74.0
-27.273889,28.49,14-08-2012,8639.0,220.0,9367.5,9266.0,379.0,38917.5,24.5,9807.5,6976.5,9402.0,9083.0,9.0,8277.0,9930.0,46.5
-29.160278,26.573333,14-08-2012,8975.0,225.0,10503.0,9802.0,384.0,41810.5,88.0,9677.0,7943.5,9375.0,14436.0,8.0,12276.5,12625.0,1042.0
-34.250556,20.9925,14-08-2012,7682.0,374.0,7978.0,8230.0,683.0,39554.0,22.0,9775.0,7181.0,8979.0,9770.0,9.0,8573.0,11170.0,1165.5
-33.897778,20.012778,14-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.20639,27.558,15-08-2012,9319.0,387.0,10684.5,10096.0,710.5,44142.5,54.0,9619.0,8874.0,9032.0,12670.0,25.0,11198.5,13104.5,471.5
-25.49037,30.6986,15-08-2012,9495.0,1148.0,10437.0,9927.0,2469.0,44665.5,,9587.0,8650.5,6637.0,13314.0,184.5,11601.5,12414.0,247.0
-30.398056,30.601944,15-08-2012,8420.5,342.0,9033.5,9016.5,624.0,,-9999.0,-9999.0,7776.0,9132.0,12057.5,66.0,9593.0,15720.5,860.0
-30.27402,30.69602,15-08-2012,9236.0,423.0,10215.0,9830.0,797.0,,-9999.0,-9999.0,8111.0,8900.0,13839.0,13.0,11672.0,14500.0,245.5
-27.169444,29.233889,15-08-2012,10509.0,660.0,12774.0,11437.0,1284.0,44771.5,,9791.5,9022.5,8172.0,19864.0,28.0,15931.5,14938.0,1784.5
-27.3,28.586944,15-08-2012,9279.0,227.5,12093.5,10666.0,383.0,,-9999.0,-9999.0,10046.0,9440.0,17908.0,8.0,15331.0,14591.0,780.5
-29.033333,23.983333,15-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.69485,28.23487,15-08-2012,4138.0,-4899.5,4608.0,4584.0,-4835.5,21879.5,-4999.5,-299.0,-572.0,-247.5,5474.5,-4995.5,4503.5,6304.0,-3677.5
-29.615556,27.065278,15-08-2012,9434.0,225.0,10910.5,10202.0,385.0,41356.0,71.0,9611.0,7720.5,9378.0,13969.5,8.0,12585.0,12342.5,3003.5
-28.883333,27.89,15-08-2012,8782.0,198.0,9907.5,9744.0,323.0,44837.0,,9411.0,9227.0,9512.0,12860.0,8.0,11680.0,15026.0,220.5
-34.405833,19.600556,15-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.447222,30.711667,15-08-2012,9221.0,1157.0,10016.5,9776.0,2492.0,43284.5,,9725.0,8334.5,6585.5,13044.0,199.0,11087.5,12316.5,51.0
-30.13573889,30.67422222,16-08-2012,9157.5,408.0,9741.0,9897.0,767.0,,-9999.0,-9999.0,7683.5,8938.0,10643.0,16.5,9988.0,11768.5,83.0
-26.648056,27.089444,16-08-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-27.902778,24.615556,16-08-2012,9547.0,280.0,12038.5,10847.0,487.0,41921.0,78.0,9716.0,7943.5,9156.0,17966.0,14.0,15010.0,14493.5,71.0
-30.160091,27.40124,16-08-2012,9475.0,238.0,11123.0,10335.0,409.0,41647.0,124.0,9714.0,7906.5,9343.0,15351.0,9.0,13304.0,12693.0,725.0
-30.336111,27.359444,16-08-2012,9141.0,242.0,10523.5,9923.0,418.0,38690.0,20.5,9876.0,6902.0,9330.0,8246.0,9.0,8026.0,9273.0,1542.5
-30.830556,26.921389,17-08-2012,9100.5,252.0,10054.5,9657.0,438.0,40337.0,59.0,9720.0,7404.0,9299.0,9697.5,8.0,9190.0,10362.0,430.5
-29.658056,25.973333,17-08-2012,8669.0,236.0,9909.5,9543.0,406.0,40948.5,69.0,9687.0,7608.5,9338.0,12674.0,9.0,10634.5,11938.5,947.5
-31.000833,26.353056,17-08-2012,9067.0,202.0,10317.0,9856.0,332.0,43733.0,56.0,9722.0,8818.0,9504.0,13599.0,8.0,11538.0,12277.0,1706.0
-30.679722,26.7125,17-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.803611,30.516111,17-08-2012,8732.0,238.0,10034.5,9441.0,409.0,42424.5,112.0,9751.0,8297.0,9393.0,14395.0,9.0,12957.0,12298.0,538.5
-28.760833,17.730278,18-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-22.43772222,31.07805556,19-08-2012,9811.5,1228.5,11218.0,10489.5,2643.0,45239.0,16.0,9595.0,8948.5,6612.0,14247.5,52.0,11599.0,14309.0,10702.5
-24.679167,30.8025,20-08-2012,8720.5,295.0,10854.5,9804.5,518.0,46608.5,,9709.0,9990.0,9241.0,16096.0,9.0,14959.5,13212.5,4757.0
-25.99136,27.84208,20-08-2012,9053.5,338.0,10505.0,9613.5,608.0,45699.0,39.0,9671.0,9562.0,9149.0,15111.0,9.0,13706.5,12086.5,390.5
-30.27402,30.69602,20-08-2012,9236.0,423.0,10215.0,9830.0,797.0,,-9999.0,-9999.0,8111.0,8900.0,13839.0,13.0,11672.0,14500.0,245.5
-26.880278,26.965,20-08-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-26.98472222,26.63227778,20-08-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-33.7075,18.97444444,20-08-2012,4004.5,377.0,4279.0,4188.0,678.0,20314.5,-4952.0,-183.5,7460.0,8913.0,4366.5,-4995.0,3983.5,5532.0,-4966.5
-24.183889,30.823889,21-08-2012,8743.0,708.5,10100.0,9747.0,1405.0,45816.5,48.5,9649.5,9506.0,8241.5,13302.5,9.0,11431.5,13520.5,3138.5
-29.380556,30.2775,21-08-2012,8644.5,180.0,9637.0,9140.0,294.0,44055.5,94.0,9707.0,8967.0,9536.5,13850.5,12.5,13383.0,10807.0,1217.0
-26.45,28.085833,21-08-2012,10252.0,566.0,13536.5,11349.0,1086.0,42849.5,89.5,9671.5,8185.0,8346.0,20740.0,27.0,16377.0,17054.0,74.0
-33.464444,18.740556,21-08-2012,8456.0,362.0,9606.0,9550.5,646.0,40945.0,50.0,9742.0,7590.0,8958.0,13095.5,10.0,10180.0,18025.0,122.0
-25.45963889,28.26430556,21-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.81048333,27.90955222,22-08-2012,9147.5,368.0,10723.0,9890.5,671.0,43524.5,106.0,9600.0,8688.0,9075.5,12834.5,9.0,11085.5,12239.5,156.5
-24.058889,31.237222,22-08-2012,9717.5,748.0,11058.5,10371.0,1509.0,44593.0,49.0,9620.0,8985.5,8070.0,14591.0,9.0,12696.5,14346.0,543.0
-27.169444,29.233889,22-08-2012,10509.0,660.0,12774.0,11437.0,1284.0,44771.5,,9791.5,9022.5,8172.0,19864.0,28.0,15931.5,14938.0,1784.5
-27.273889,28.49,22-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.802778,28.768333,22-08-2012,9883.0,527.0,10616.5,10205.0,997.5,,-9999.0,-9999.0,8166.5,8532.5,12132.0,34.0,10573.5,11278.5,1045.5
-28.058889,30.373611,22-08-2012,9917.0,801.0,11542.0,10609.0,1626.0,43851.0,96.0,9657.0,8520.0,7705.0,15522.5,158.0,12752.5,13744.0,170.5
-29.161667,23.696389,23-08-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-28.7115,24.07288889,23-08-2012,9284.0,389.0,11049.5,10442.5,708.0,44301.0,72.0,9650.0,8892.0,8967.0,14208.5,94.0,12437.0,13237.0,2568.0
-31.860278,18.6875,23-08-2012,8772.0,321.0,9633.0,9489.0,570.0,41510.5,77.0,9643.0,7776.0,9115.0,11565.5,9.0,10039.5,12651.5,225.0
-27.937778,31.209444,23-08-2012,9724.5,772.0,10883.5,10274.0,1573.0,,-9999.0,-9999.0,8223.0,7786.0,13849.0,55.5,11971.5,12445.0,517.5
-26.648056,27.089444,23-08-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-29.1825,23.575556,23-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.031944,22.053333,23-08-2012,8330.0,432.0,9007.0,8860.0,809.0,42304.0,81.0,9652.0,8148.0,8887.0,11428.0,9.0,9920.0,12478.0,351.0
-34.02861,22.22222,23-08-2012,4058.0,-4769.5,4345.5,4461.5,-4561.5,20906.5,-4954.5,-230.5,-1037.0,-593.5,5222.5,-4941.0,4454.0,6696.0,-4984.5
-23.838611,31.640833,24-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-32.502778,19.535833,24-08-2012,9368.5,296.0,11753.5,10639.0,517.0,41576.5,54.0,9520.0,7720.5,9167.5,14921.0,8.0,12916.5,13753.5,2615.0
-29.380556,30.2775,26-08-2012,8644.5,180.0,9637.0,9140.0,294.0,44055.5,94.0,9707.0,8967.0,9536.5,13850.5,12.5,13383.0,10807.0,1217.0
-29.641944,30.6875,27-08-2012,8234.0,861.5,9076.5,9348.5,1765.5,,-9999.0,-9999.0,8427.5,7590.5,12575.5,18.0,9926.0,14758.5,623.0
-29.758889,30.935278,27-08-2012,7879.0,920.0,8104.0,8409.0,1907.0,,-9999.0,-9999.0,8260.0,7394.0,9553.0,11.0,8348.0,13270.0,151.0
-27.01011111,26.69808333,28-08-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-25.127778,27.628889,28-08-2012,9546.5,386.0,11930.0,10508.0,709.5,45436.5,42.0,9726.5,9488.0,9033.0,18411.5,9.0,15542.0,14374.0,1241.5
-25.20639,27.558,28-08-2012,9319.0,387.0,10684.5,10096.0,710.5,44142.5,54.0,9619.0,8874.0,9032.0,12670.0,25.0,11198.5,13104.5,471.5
-24.69514,27.40906,28-08-2012,9061.5,370.0,10940.5,10107.0,675.0,44089.0,117.5,9581.0,8836.5,9078.0,13978.5,27.0,11842.0,13764.5,520.0
-28.747778,31.745833,28-08-2012,9630.0,997.0,10879.5,10253.0,2039.0,45472.0,53.0,9722.0,9301.5,7451.0,16205.0,219.0,13754.5,14110.0,150.0
-26.970278,27.211111,28-08-2012,9281.0,607.5,9746.0,9824.0,1171.5,43530.0,128.0,9692.0,8632.0,8457.5,9109.0,10.0,8584.0,9872.0,1658.5
-26.880278,26.965,28-08-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-26.45,28.085833,28-08-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
-26.98472222,26.63227778,28-08-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-30.86013889,29.07125,28-08-2012,9264.5,522.0,11235.0,10596.5,991.0,43042.0,31.5,9826.5,8372.0,8515.0,11711.0,9.0,10362.0,11535.0,2446.5
