,Latitude,Longitude,Sample Date,drad,green,nir08,cdist,atran,blue,swir16,lwir,urad,emsd,trad,swir22,emis,red,atmos_opacity
483,-33.970833,22.548333,20-03-2012,842.5,8182.0,13527.0,327.5,7998.0,7631.0,10120.5,44546.0,1712.0,47.0,9245.5,8472.0,9847.0,7827.0,9.0
484,-34.005833,22.351111,09-07-2015,689.0,8848.0,15815.5,802.0,7962.0,7947.5,12310.5,,1379.0,80.5,7562.5,9762.5,9821.5,8536.5,
485,-33.970833,22.548333,09-07-2012,-4646.0,4260.5,6893.5,-4790.0,-1043.5,3848.0,4934.0,20263.5,-4293.0,-4976.0,-1260.0,4089.5,-79.5,3983.0,-4989.5
486,-33.970833,22.548333,17-08-2012,622.0,65535.0,35336.0,,8242.0,65535.0,30823.0,37514.5,1220.0,47.0,6548.0,26592.0,9876.0,65535.0,121.0
487,-33.970833,22.548333,19-09-2012,393.5,8375.0,13888.5,468.5,9000.0,7783.0,10347.0,41762.0,726.5,47.0,8111.0,8469.0,9847.5,8236.5,9.0
488,-33.970833,22.548333,17-10-2012,393.5,8429.5,13916.0,360.5,9000.0,7829.0,10318.0,41758.0,726.5,47.0,8111.0,8535.0,9847.0,8280.5,9.0
489,-33.970833,22.548333,23-11-2012,952.0,8017.5,10719.0,189.0,7354.0,7577.5,8698.0,42485.5,1979.5,47.0,8223.0,7925.5,9835.0,7768.0,75.0
490,-33.970833,22.548333,13-12-2012,952.0,8017.5,10719.0,189.0,7354.0,7577.5,8698.0,42485.5,1979.5,47.0,8223.0,7925.5,9835.0,7768.0,75.0
491,-33.970833,22.548333,30-01-2013,898.0,8360.5,14050.0,326.0,7589.0,7891.0,10119.0,43082.5,1834.5,47.0,8483.0,8527.0,9845.0,8063.0,29.0
492,-33.970833,22.548333,13-02-2013,1187.5,8397.5,13836.5,126.5,6852.5,7900.0,10125.5,43271.5,2566.0,47.0,8632.0,8441.5,9855.5,8130.5,42.0
493,-22.43772222,31.07805556,10-07-2015,1129.0,12796.0,17253.0,,6820.5,11796.5,17170.0,42300.5,2417.5,16.0,8037.0,14887.5,9595.0,13779.0,8.0
494,-33.970833,22.548333,19-06-2013,507.0,8938.5,14030.5,316.0,8636.0,8503.0,10504.5,41552.0,969.5,47.0,7888.0,8649.5,9738.0,8491.0,25.0
495,-33.970833,22.548333,19-07-2013,364.0,8430.0,14875.5,363.0,9040.0,7837.0,10575.0,,674.0,47.0,7861.5,8730.5,9732.0,8070.5,
496,-33.970833,22.548333,21-08-2013,292.0,8448.5,14811.5,373.5,9221.0,7804.0,10413.5,,515.0,47.0,7617.5,8708.0,9732.0,8071.0,
497,-33.970833,22.548333,20-09-2013,410.0,8526.0,13792.0,419.0,8980.0,7887.5,10543.0,42443.0,754.5,47.0,8372.0,8841.0,9849.0,8211.0,9.0
498,-33.970833,22.548333,17-10-2013,829.0,8750.5,15016.5,320.5,7848.0,7993.5,10993.0,,1657.5,47.0,8847.5,9062.5,9732.0,8361.5,
499,-33.970833,22.548333,05-11-2013,698.0,8491.0,14085.0,324.5,8107.0,7918.5,10475.0,42787.5,1368.0,47.0,8372.0,8720.0,9848.0,8178.5,9.0
500,-33.970833,22.548333,08-11-2013,698.0,8491.0,14085.0,324.5,8107.0,7918.5,10475.0,42787.5,1368.0,47.0,8372.0,8720.0,9848.0,8178.5,9.0
501,-33.970833,22.548333,15-01-2014,738.0,8501.5,16081.5,328.5,8216.0,7847.5,10575.0,,1474.5,47.0,9112.0,8734.0,9732.0,7989.5,
502,-33.970833,22.548333,05-03-2014,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
503,-33.970833,22.548333,02-04-2014,772.0,8223.0,14660.5,324.0,8083.0,7641.0,10028.0,,1542.0,47.0,8981.5,8372.0,9853.0,7840.0,
504,-33.970833,22.548333,08-05-2014,586.0,8130.0,14586.5,222.0,8401.0,7570.0,9808.0,,1129.0,47.0,7949.0,8302.0,9856.0,7797.0,
505,-28.7115,24.07288889,13-07-2015,315.0,10117.0,12851.0,1118.0,9135.0,8515.5,13601.0,,569.0,72.0,8098.0,11721.0,9648.0,10671.0,
506,-33.970833,22.548333,09-07-2014,536.0,8231.5,14980.0,425.5,8578.0,7685.0,9855.5,,1051.5,47.0,7540.5,8378.5,9850.5,7899.0,
507,-33.970833,22.548333,06-08-2014,666.0,8796.5,14243.0,320.0,8212.5,8542.0,10157.0,41289.0,1329.5,47.0,7832.0,8542.5,9738.0,8655.0,91.0
508,-33.970833,22.548333,03-09-2014,291.0,8325.0,14100.0,322.0,9307.0,7812.5,10334.5,,505.0,47.0,8947.5,8621.5,9848.5,8040.5,
509,-33.970833,22.548333,08-10-2014,521.0,8288.5,14288.5,322.5,8593.0,7680.0,10400.0,,992.0,47.0,8326.0,8725.0,9852.5,7970.5,
510,-33.970833,22.548333,07-01-2015,1452.0,8593.0,15951.0,193.5,5978.5,7850.5,10777.0,,3216.5,47.0,9076.5,8782.0,9854.0,8105.0,
511,-33.970833,22.548333,04-02-2015,1361.5,8289.0,14073.0,172.5,6210.0,7711.0,10069.5,,3002.0,47.0,8912.5,8491.5,9853.5,7919.0,
512,-33.970833,22.548333,05-03-2015,519.5,8417.5,14925.5,328.5,8786.5,7824.5,10535.5,,994.0,47.0,9664.5,8758.5,9732.0,8032.0,
513,-33.970833,22.548333,08-04-2015,944.0,8211.0,14009.5,121.5,7464.5,7678.0,9995.5,,1972.5,47.0,8400.0,8388.5,9853.0,7846.5,
514,-33.970833,22.548333,07-05-2015,726.0,8359.0,13394.0,269.0,8017.0,7861.0,9970.0,41262.0,1457.5,47.0,7851.0,8451.0,9833.0,8055.0,25.0
515,-33.970833,22.548333,02-06-2015,809.0,9019.0,14471.0,51.0,7703.5,8708.5,10356.5,41033.0,1646.5,47.0,7757.5,8423.0,9818.0,8496.5,84.0
516,-33.970833,22.548333,08-07-2015,716.0,8136.5,14022.5,424.5,7881.0,7624.5,9613.5,,1441.0,47.0,7409.5,8245.5,9845.0,7786.5,
517,-33.970833,22.548333,05-08-2015,621.5,8213.0,13878.0,413.0,8242.5,7662.0,10231.5,,1216.5,47.0,8111.0,8553.5,9839.0,7965.5,
518,-33.970833,22.548333,02-09-2015,650.0,8379.5,14026.0,469.0,8317.0,7781.5,10173.5,,1281.0,47.0,8365.5,8571.5,9843.0,8038.5,
519,-33.970833,22.548333,06-10-2015,567.0,10833.5,19548.0,,8590.0,9102.5,13188.0,,1096.0,47.0,4816.0,11982.5,9783.0,11038.0,
520,-33.970833,22.548333,04-11-2015,1028.0,8516.5,16099.5,258.5,7135.0,7777.5,10482.0,,2133.5,47.0,8490.5,8718.0,9856.5,8018.5,
521,-33.970833,22.548333,03-12-2015,1240.0,8356.0,15575.5,326.0,6567.5,7763.0,10159.5,,2646.5,47.0,8854.0,8536.5,9859.5,7911.5,
522,-34.005833,22.351111,21-01-2011,1283.0,9041.0,15884.5,329.0,6363.0,8465.5,14091.5,45130.0,2865.0,80.5,8880.0,10808.5,9655.5,9049.0,177.0
523,-34.005833,22.351111,11-02-2011,1283.0,9041.0,15884.5,329.0,6363.0,8465.5,14091.5,45130.0,2865.0,80.5,8880.0,10808.5,9655.5,9049.0,177.0
524,-34.005833,22.351111,17-03-2011,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
525,-34.005833,22.351111,19-04-2011,773.0,9262.0,14345.0,207.5,7894.0,8403.0,13994.5,42623.5,1591.0,80.5,8242.5,11001.0,9782.0,9288.5,51.0
526,-34.005833,22.351111,17-05-2011,773.0,9262.0,14345.0,207.5,7894.0,8403.0,13994.5,42623.5,1591.0,80.5,8242.5,11001.0,9782.0,9288.5,51.0
527,-34.005833,22.351111,21-06-2011,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
528,-24.679167,30.8025,13-07-2015,628.0,9436.0,12699.5,1327.5,8197.0,8518.5,14810.0,,1236.0,,8506.5,13256.0,9722.0,10553.0,
529,-34.005833,22.351111,12-10-2011,383.5,,,-9999.0,9032.0,,,,711.5,-9999.0,8278.5,,-9999.0,,-9999.0
530,-29.7775,29.470833,13-07-2015,559.0,20119.5,24622.0,,8356.5,18173.5,22917.0,,1085.5,,6754.0,20717.5,9811.0,21577.0,
531,-29.744167,29.905833,13-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
532,-29.160278,26.573333,13-07-2015,235.0,9673.5,12126.5,1217.5,9355.0,8745.5,13243.0,,408.0,88.0,7467.5,11927.0,9675.0,10392.0,
533,-34.005833,22.351111,26-06-2012,760.0,9280.0,15862.0,920.5,7720.0,8359.0,13462.0,41315.5,1539.0,80.5,7702.0,10847.5,9805.5,9175.5,10.0
534,-34.005833,22.351111,18-07-2012,336.0,9003.0,14845.0,689.5,9135.0,8297.0,12386.5,40577.0,615.0,80.5,7590.0,9968.0,9791.0,9084.0,9.0
535,-29.1825,23.575556,13-07-2015,336.0,9943.0,9879.0,640.0,9072.5,8887.0,9444.5,,611.0,84.0,7558.0,8580.5,9818.5,9866.0,
536,-25.127778,27.628889,14-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
537,-24.39619444,27.08983333,14-07-2015,436.0,9630.5,11986.0,3882.5,8833.0,8879.0,11670.5,42946.0,819.0,201.0,8334.5,10524.5,9571.0,9595.0,12.0
538,-24.69514,27.40906,14-07-2015,443.0,10063.0,12930.0,540.0,8806.0,9273.0,13538.0,42852.5,833.0,117.5,8260.0,11264.5,9581.0,10521.0,19.0
539,-28.69485,28.23487,14-07-2015,422.0,9559.0,12470.0,823.0,8800.0,8911.0,12958.5,39724.0,782.0,,7199.5,11052.0,9840.0,9855.0,9.0
540,-34.005833,22.351111,05-04-2013,720.0,9137.0,15404.0,615.0,8194.0,8436.5,15042.0,,1444.0,80.5,9042.5,11717.5,9800.5,9239.0,
541,-28.883333,27.89,14-07-2015,446.0,10041.0,12288.0,24.0,8728.0,9341.5,13125.5,40575.0,832.0,,7367.0,11547.0,9605.0,10629.0,11.0
542,-34.005833,22.351111,04-07-2013,537.0,8980.5,15407.5,129.5,8543.0,8126.0,12717.0,,1043.0,80.5,7832.0,10211.0,9664.0,8943.5,
543,-34.005833,22.351111,06-08-2013,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
544,-24.183889,30.823889,15-07-2015,1003.0,7767.0,8827.5,55.0,7132.5,7119.5,8413.5,,2098.5,48.5,8283.0,7967.0,9663.0,7727.5,
545,-25.20639,27.558,15-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
546,-34.005833,22.351111,04-12-2013,961.0,12046.5,19681.5,,7267.0,9826.0,17749.5,,1983.0,80.5,8064.5,15734.5,9764.0,12145.5,
547,-34.005833,22.351111,22-01-2014,1070.0,9174.0,16266.5,182.0,7196.0,8223.5,13795.0,,2261.0,80.5,9570.5,10940.0,9824.5,9041.5,
548,-34.005833,22.351111,20-02-2014,1059.0,9048.5,16438.5,182.0,7231.0,8049.0,13143.0,,2229.0,80.5,9319.0,10371.5,9832.5,8654.0,
549,-22.769722,30.886944,15-07-2015,355.0,9996.0,14350.0,3322.0,9100.0,9288.0,15549.0,44137.0,650.0,,8855.0,12797.0,9654.0,10804.0,13.0
550,-34.005833,22.351111,03-04-2014,784.0,9087.0,16400.5,539.0,8048.0,8134.0,13107.5,,1569.0,80.5,9511.5,10199.5,9824.0,8778.5,
551,-28.404444,30.013056,15-07-2015,452.0,9820.0,13387.0,687.5,8790.0,9042.5,16493.0,,848.0,23.0,8474.5,13537.5,9859.0,10736.5,
552,-30.733889,29.828333,15-07-2015,622.0,9512.5,11417.0,34.5,8305.5,9224.5,12755.0,42063.5,1215.5,48.5,8036.5,11311.0,9715.5,9713.0,45.0
553,-30.160091,27.40124,15-07-2015,508.0,10186.0,12771.0,585.5,8518.0,9473.0,14070.0,40820.0,962.0,124.0,7516.0,12356.0,9714.5,10962.0,8.0
554,-30.336111,27.359444,15-07-2015,517.0,10296.5,9843.0,1142.0,8489.0,9385.5,9385.0,39639.0,982.0,20.5,7125.5,8888.0,9817.0,10629.0,9.0
555,-29.615556,27.065278,15-07-2015,495.0,10334.0,12842.0,2563.5,8569.0,9498.5,12877.0,40662.0,934.0,71.0,7404.0,11482.0,9612.0,11179.5,8.0
556,-34.005833,22.351111,04-11-2014,847.0,9508.5,16294.0,257.5,7690.0,8612.0,14996.5,44725.0,1736.0,80.5,8930.0,11521.0,9650.0,9456.5,117.5
557,-34.005833,22.351111,03-12-2014,891.0,9656.0,16925.5,254.5,7746.0,8635.0,15264.5,,1824.0,80.5,9962.0,11966.5,9664.0,9506.0,
558,-28.058889,30.373611,15-07-2015,411.0,9578.0,12944.5,2706.5,8908.0,8728.5,14011.0,,761.0,86.0,8455.0,11578.0,9672.5,10183.0,
559,-30.830556,26.921389,16-07-2015,543.0,9677.0,10780.0,669.5,8387.0,9287.0,11426.0,40117.0,1040.0,59.0,7236.5,10028.0,9720.0,9901.5,8.0
560,-34.005833,22.351111,10-04-2015,941.0,8997.0,15278.5,182.0,7449.0,8208.0,13507.5,,1973.5,80.5,8690.0,10639.0,9820.5,8854.0,
561,-27.937778,31.209444,16-07-2015,512.0,9059.5,11598.5,3236.5,8684.5,8441.5,12628.5,,974.5,-9999.0,8433.0,11101.0,-9999.0,9351.0,
562,-34.005833,22.351111,04-06-2015,795.0,4518.0,5809.5,-4999.5,7740.5,4368.0,5124.5,20721.0,1620.0,-4968.0,7776.0,4465.5,-195.5,4301.0,-4957.0
563,-27.5275,30.858056,16-07-2015,436.5,9485.5,13451.0,1651.0,8867.0,8699.0,15194.5,,814.5,63.0,8183.5,12803.5,9700.0,10419.0,
564,-30.13573889,30.67422222,16-07-2015,771.0,9919.0,11398.5,3.0,7934.0,9634.0,10636.5,,1557.0,-9999.0,7943.5,9373.5,-9999.0,9841.5,45.5
565,-30.398056,30.601944,16-07-2015,778.0,9544.0,14570.0,575.0,7919.0,9098.0,12051.0,,1568.0,-9999.0,7925.0,9755.0,-9999.0,9511.0,33.0
566,-27.02314,28.59389,16-07-2015,401.0,9661.0,11210.0,94.5,8897.0,8948.0,12068.5,40812.5,739.0,,7534.5,10642.0,9732.0,10024.0,8.0
567,-27.273889,28.49,16-07-2015,405.0,9513.0,10021.0,20.5,8879.0,8744.5,9289.0,39946.5,748.5,20.0,7292.5,8288.0,9767.5,9573.0,9.0
568,-27.935,26.126667,16-07-2015,454.5,9843.5,12462.5,809.5,8743.5,8719.0,15242.5,,856.0,77.5,7805.5,13375.0,9632.0,10495.0,
569,-28.141944,26.417778,16-07-2015,465.0,9362.5,11981.5,191.0,8699.0,8620.5,14261.0,,878.0,48.5,7772.5,12654.5,9699.5,9923.5,
570,-28.1175,26.719444,16-07-2015,459.0,10638.0,13602.0,,8715.0,8865.5,15340.0,,867.0,54.0,6930.0,13249.5,9762.0,11444.5,
571,-31.000833,26.353056,16-07-2015,212.0,10730.0,13833.0,43.0,9361.0,9743.0,15502.0,,362.0,56.0,6704.0,14351.0,9718.0,11643.0,
572,-30.679722,26.7125,16-07-2015,539.0,11355.0,12414.0,13.0,8405.0,10612.0,12840.5,40159.5,1030.0,99.0,7236.5,12000.5,9676.0,12221.5,21.0
573,-30.534167,24.961944,16-07-2015,192.0,9720.5,11545.5,2442.0,9483.0,8743.0,13205.0,,318.0,70.0,7289.5,11890.0,9753.0,10105.5,
574,-29.744167,29.905833,17-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
575,-27.902778,24.615556,17-07-2015,508.0,11030.0,15678.0,1532.5,8536.0,9495.5,18564.0,,970.0,78.0,8471.0,15671.0,9736.0,12255.5,
576,-29.803611,30.516111,17-07-2015,546.0,9829.0,14456.0,90.0,8556.0,9303.0,13457.5,41995.0,1053.0,112.0,8111.0,11037.0,9792.0,10075.0,16.0
577,-27.01011111,26.69808333,20-07-2015,417.0,8717.0,10835.0,592.0,8870.0,7877.0,10315.5,,777.0,67.0,7824.5,9252.5,9684.0,8774.5,
578,-29.140556,31.391944,20-07-2015,678.0,9611.5,12896.5,4.5,8244.0,8413.5,11622.0,,1350.0,75.5,8316.0,9986.5,9737.0,9756.0,
579,-25.99136,27.84208,20-07-2015,472.0,9776.5,13601.5,126.5,8699.0,9037.5,15447.5,,892.0,39.0,8529.0,13340.0,9678.0,10596.5,
580,-26.648056,27.089444,20-07-2015,425.0,10047.5,13984.0,290.5,8844.0,8975.0,16794.5,,792.0,74.0,8513.5,13463.0,9768.0,11010.5,
581,-26.880278,26.965,20-07-2015,432.0,10533.0,14751.0,625.0,8828.0,9251.5,17535.5,,804.0,118.0,8504.5,14657.5,9699.5,11663.5,
582,-26.73806,27.59194,20-07-2015,422.5,9076.0,9819.5,3010.5,8851.5,8226.0,8441.5,,785.5,33.0,8016.5,8117.0,9904.0,9297.0,
583,-26.45,28.085833,20-07-2015,456.0,10348.5,14378.5,236.5,8708.0,9217.5,17398.0,,857.0,89.5,8477.0,14648.5,9674.5,11586.5,
584,-26.98472222,26.63227778,20-07-2015,417.0,10606.0,15193.5,268.5,8873.0,9379.5,16779.5,,777.0,77.0,8543.5,14064.5,9732.0,11738.5,
585,-32.502778,19.535833,20-07-2015,248.0,11048.5,14801.0,665.0,9378.0,9433.0,15802.0,,427.5,54.0,7447.5,13346.5,9541.0,12006.0,
586,-34.065833,20.404167,21-07-2015,352.0,10125.0,15337.0,32.0,8997.0,8777.0,13147.0,,645.0,82.0,6979.0,12418.0,9739.0,10187.0,
587,-31.860278,18.6875,21-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
588,-33.980556,21.653333,21-07-2015,683.0,9770.0,14101.5,528.0,7987.0,8610.0,13290.0,,1364.0,91.0,7362.5,10996.0,9618.0,10211.0,
589,-26.006389,29.253889,21-07-2015,524.0,9250.0,10705.0,247.5,8437.0,8606.5,11978.0,,1004.5,71.0,8028.0,11237.0,9521.0,9638.5,
590,-28.801278,31.955389,21-07-2015,545.0,4808.0,5965.5,-4755.5,8523.0,4522.0,5669.0,20888.0,1048.0,-4990.5,7999.0,5036.0,-186.0,4837.5,-4993.5
591,-27.00222,28.76528,21-07-2015,191.0,10229.5,13009.5,1566.5,9479.0,9162.5,16433.5,,318.0,-9999.0,8087.5,13539.0,-9999.0,11051.0,
592,-27.38972222,26.46388889,21-07-2015,430.0,9105.0,8809.5,1550.0,8832.0,7856.0,9137.0,,805.0,98.0,7973.0,8771.0,9660.0,8730.5,
593,-27.398611,26.614722,21-07-2015,427.0,9053.5,13644.5,199.5,8840.0,8132.5,12718.5,,798.0,62.0,7967.0,10715.5,9780.5,9338.0,
594,-34.092222,21.295278,21-07-2015,620.0,9105.5,16006.5,136.0,8184.0,8078.5,13509.0,,1221.0,99.0,7611.5,10552.0,9812.5,9383.0,
595,-31.5653,18.3306,21-07-2015,281.0,9284.0,14419.0,152.0,9233.0,8289.0,13451.0,40996.0,499.0,74.0,7665.0,10979.0,9721.0,9050.0,9.0
596,-27.4,26.624722,21-07-2015,427.0,9510.5,13142.5,206.0,8839.0,8729.5,13456.0,,798.0,58.5,8002.5,11277.0,9745.0,9997.5,
597,-25.81048333,27.90955222,22-07-2015,515.0,9367.5,12426.5,136.5,8584.0,8710.0,14548.5,,985.0,106.0,8436.0,12473.0,9602.0,9968.5,
598,-28.747778,31.745833,22-07-2015,673.0,9598.0,14676.5,1741.0,8262.0,8692.0,14848.5,,1338.0,53.0,8673.0,12497.5,9718.0,9723.0,
599,-26.970278,27.211111,22-07-2015,232.0,8156.0,7778.0,1658.5,9393.0,7581.0,7598.5,,397.0,128.0,7678.5,7538.0,9904.0,7963.0,
600,-26.880278,26.965,22-07-2015,432.0,10533.0,14751.0,625.0,8828.0,9251.5,17535.5,,804.0,118.0,8504.5,14657.5,9699.5,11663.5,
601,-27.273889,28.49,22-07-2015,174.5,9113.0,9644.5,184.5,9526.5,8391.5,9198.5,,284.5,24.5,7679.5,8469.5,9822.0,9145.0,
602,-28.141944,26.417778,22-07-2015,237.0,9976.5,12879.5,781.5,9374.0,9220.0,16024.0,,407.0,48.5,8269.5,14413.5,9699.5,10675.5,
603,-28.1175,26.719444,22-07-2015,244.0,9688.0,12104.5,645.5,9358.0,8820.0,14707.5,,421.0,54.0,8209.0,12821.0,9766.0,10429.0,
604,-34.250556,20.9925,22-07-2015,568.0,7980.0,10693.0,1087.0,8342.0,7519.0,9212.5,,1105.0,22.0,7232.5,8245.0,9767.0,7850.0,
605,-34.405833,19.600556,22-07-2015,375.0,8908.0,15250.0,109.0,8932.0,7876.5,10807.0,,693.0,89.0,7203.5,8920.0,9643.0,8870.5,
606,-33.38056,19.30167,22-07-2015,225.0,9733.5,13618.5,72.5,9446.0,8830.5,13367.0,,377.0,27.0,7249.0,11524.0,9600.0,10089.0,
607,-33.08883333,19.21878333,22-07-2015,200.0,9878.0,13482.0,60.0,9505.0,8820.0,13671.0,,328.0,51.0,7086.5,11674.0,9642.0,10259.0,
608,-24.95861111,29.39527778,23-07-2015,776.0,10193.5,14365.0,3581.0,7756.5,8975.5,17244.0,,1565.5,28.0,8549.0,14226.5,9643.0,11207.0,
609,-33.7075,18.97444444,23-07-2015,263.0,9781.0,13312.5,93.0,9349.0,8675.0,11239.5,,457.0,95.0,7223.5,10184.5,9632.0,9822.0,
610,-25.57877778,29.12747222,23-07-2015,412.0,9904.5,13653.5,3367.5,8868.5,8699.0,15998.5,,765.5,,8407.5,13038.0,9585.0,10795.0,
611,-33.897778,20.012778,23-07-2015,343.0,8690.0,12151.0,1535.0,9039.0,7821.0,9432.0,,624.0,42.0,7312.0,8407.0,9664.0,8648.0,
612,-26.619444,27.980833,27-07-2015,199.0,9837.0,13081.5,369.5,9453.5,8903.0,15041.5,,334.0,52.5,8097.5,13136.5,9706.0,10810.0,
613,-25.127778,27.628889,28-07-2015,384.0,9808.5,13159.0,1283.5,8999.0,9104.5,17069.5,43324.5,708.0,42.0,8595.0,15811.0,9719.0,11056.0,17.5
614,-25.20639,27.558,28-07-2015,385.0,9804.5,13278.0,741.5,8993.0,8953.5,13532.0,41794.0,709.5,54.0,7925.0,11575.0,9619.0,10505.5,28.5
615,-24.69514,27.40906,28-07-2015,405.0,9930.0,12741.5,343.5,8948.0,9124.5,13026.5,42462.5,752.0,117.5,8129.5,10976.0,9581.0,10407.0,19.0
616,-28.44555556,32.325,25-08-2015,571.0,9647.5,16029.0,360.5,8439.0,8661.0,13235.0,41785.5,1105.0,,8018.0,10341.5,9825.0,9932.0,14.0
617,-27.169444,29.233889,28-07-2015,527.0,10499.0,15249.0,2330.5,8402.0,9250.0,17765.0,,1010.0,,7709.0,13772.0,9795.0,11871.5,
618,-27.935,26.126667,28-07-2015,231.5,10130.0,12774.5,378.0,9384.0,8963.5,16031.0,,398.0,77.5,8144.5,14240.5,9632.0,11024.0,
619,-28.141944,26.417778,28-07-2015,237.0,9976.5,12879.5,781.5,9374.0,9220.0,16024.0,,407.0,48.5,8269.5,14413.5,9699.5,10675.5,
620,-28.1175,26.719444,28-07-2015,244.0,9688.0,12104.5,645.5,9358.0,8820.0,14707.5,,421.0,54.0,8209.0,12821.0,9766.0,10429.0,
621,-27.398611,26.614722,28-07-2015,229.0,9411.0,13520.5,39.0,9393.0,8397.5,13544.5,,393.0,62.0,8140.0,11707.5,9768.0,9866.0,
622,-27.671111,27.236944,28-07-2015,183.0,9927.0,13011.0,66.5,9493.0,9256.5,13518.0,,301.0,96.5,7841.0,12710.5,9691.5,10680.0,
623,-28.69485,28.23487,28-07-2015,137.0,9008.0,12033.5,2422.0,9622.0,8274.0,12396.0,,213.0,,7466.5,11010.5,9842.0,9289.5,
624,-33.501667,21.624167,28-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
625,-33.31388889,19.07472222,28-07-2015,270.0,8908.5,12517.0,199.5,9337.0,8135.5,10963.0,,470.0,55.0,7339.5,9698.5,9690.0,8850.5,
626,-28.338333,31.373611,28-07-2015,384.0,10063.5,11190.0,663.0,8917.0,8859.5,11122.5,,711.0,-9999.0,7837.5,10024.5,-9999.0,10746.5,
627,-28.068333,31.55,28-07-2015,448.5,9836.5,13535.5,2850.5,8740.5,8705.5,15036.5,,846.5,,8108.0,13634.0,9805.0,10409.5,
628,-28.308889,31.9025,28-07-2015,551.0,9854.0,14373.5,4666.5,8431.0,8807.0,13984.5,,1067.0,47.0,8381.0,11681.0,9615.0,10495.5,
629,-27.4,26.624722,28-07-2015,230.0,9671.5,12294.0,70.5,9392.0,8587.5,14240.0,,394.0,58.5,8220.5,12416.0,9745.0,10245.0,
630,-29.161667,23.696389,29-07-2015,214.0,11122.5,7751.5,240.0,9442.0,9436.5,7627.0,,360.0,90.0,7486.5,7590.5,9904.0,10487.0,
631,-27.602222,29.942778,29-07-2015,613.0,9561.5,13807.0,930.5,8197.5,8573.5,13591.5,,1192.0,36.0,7771.5,11059.5,9624.0,10602.0,
632,-27.802778,28.768333,29-07-2015,154.0,9042.5,10935.0,1894.5,9587.5,8514.5,12882.0,,243.5,-9999.0,7666.0,11230.0,-9999.0,9615.0,
633,-33.13083,18.86278,29-07-2015,266.0,9506.0,12076.5,1661.0,9350.0,8229.0,9433.5,,462.0,85.0,7422.5,8320.0,9842.0,9538.0,
634,-26.03611,30.99778,30-07-2015,386.5,9591.0,13079.0,945.0,8906.0,8867.5,13887.5,,718.5,82.0,8157.0,11939.5,9723.0,10221.0,
635,-28.75,30.442778,30-07-2015,340.0,9955.0,11814.5,60.0,9035.0,8677.0,12306.0,,622.0,88.0,7650.0,11168.0,9695.0,10145.0,
636,-29.161667,30.629722,30-07-2015,251.0,9356.5,13099.5,918.5,9273.0,8532.0,14475.5,,440.5,71.0,7537.0,12609.5,9767.5,10099.5,
637,-27.02314,28.59389,30-07-2015,183.0,9468.0,10706.5,171.0,9502.0,8649.5,11594.5,,302.0,,7854.5,10583.0,9756.0,9834.5,
638,-27.273889,28.49,30-07-2015,174.5,9113.0,9644.5,184.5,9526.5,8391.5,9198.5,,284.5,24.5,7679.5,8469.5,9822.0,9145.0,
639,-27.4275,28.525833,30-07-2015,170.0,10874.0,15354.0,1418.0,9538.5,9716.0,18517.5,,276.0,-9999.0,8042.0,16078.5,-9999.0,12298.5,
640,-27.3,28.586944,30-07-2015,172.0,10621.0,14609.5,694.5,9534.0,9405.5,17720.5,,279.5,-9999.0,8134.0,15063.5,-9999.0,12075.5,
641,-27.573056,24.746389,30-07-2015,234.0,9665.5,13725.5,102.0,9385.0,8743.5,15132.5,,401.0,68.0,8169.0,12972.5,9694.0,10446.0,
642,-28.460833,21.248889,30-07-2015,321.0,9991.5,13382.5,13.0,9096.0,8559.0,11039.0,,575.0,66.0,7610.5,9285.0,9827.5,9292.0,
643,-32.94583,18.33667,30-07-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
644,-29.641944,30.6875,31-07-2015,376.0,8755.5,11567.5,819.0,8928.5,8293.5,11773.0,,696.0,-9999.0,7589.0,10344.0,-9999.0,9009.0,
645,-24.95861111,29.39527778,31-07-2015,471.0,9898.5,13314.5,432.0,8722.5,8957.0,16747.5,,895.0,28.0,8736.5,14001.0,9644.0,10760.5,
